slug	title	type	number	kind	current	proposed	dom_pub	pubclass
petshop-of-horrors	Petshop of horrors	bunkobon	2	PUB_SWAP	9784257721765	9784022670786	978402	multi
petshop-of-horrors	Petshop of horrors	bunkobon	3	PUB_SWAP	9784257721802	9784022670793	978402	multi
petshop-of-horrors	Petshop of horrors	bunkobon	4	PUB_SWAP	9784257721857	9784022670809	978402	multi
petshop-of-horrors	Petshop of horrors	bunkobon	5	PUB_SWAP	9784257721888	9784022670816	978402	multi
petshop-of-horrors	Petshop of horrors	bunkobon	6	PUB_SWAP	9784257721925	9784022670823	978402	multi
petshop-of-horrors	Petshop of horrors	bunkobon	7	PUB_SWAP	9784257721963	9784022670830	978402	multi
platinum-2007	プラチナ	standard	1	PUB_SWAP	9784088471419	9784063725865	978406	multi
pokonyan	ポコニャン	standard	2	PUB_SWAP	9784124102192	9784091480521	978409	multi
project-x-chousensha-tachi	プロジェクトX挑戦者たち	standard	1	PUB_SWAP	9784872878394	9784776790099	97847767	multi
raika	雷火	standard	1	PUB_SWAP	9784882750291	9784796297097	97847962	multi
raikonen-no-nettaigyo	ライコネンの熱帯魚	standard	1	PUB_SWAP	9784253235112	9784199503771	978419	multi
raise	RAiSe!	standard	1	PUB_SWAP	9784785925086	9784048994552	978404	single
rakudai-ninja-rantarou	落第忍者乱太郎	standard	1	PUB_SWAP	9784651075013	9784022750013	978402	multi
rakudai-ninja-rantarou	落第忍者乱太郎	standard	2	PUB_SWAP	9784651075020	9784022750020	978402	multi
reikan-shounen-no-file	霊感少年の事件簿	standard	1	PUB_SWAP	9784766335644	9784907203139	9784907203	single
renaidisutooshon	恋愛ディストーション	standard	1	PUB_SWAP	9784785919900	9784091572684	978409	multi
renaidisutooshon	恋愛ディストーション	standard	2	PUB_SWAP	9784785920722	9784091572691	978409	multi
renaidisutooshon	恋愛ディストーション	standard	3	PUB_SWAP	9784785922252	9784091572707	978409	multi
renaidisutooshon	恋愛ディストーション	standard	4	PUB_SWAP	9784785922474	9784091572738	978409	multi
renaidisutooshon	恋愛ディストーション	standard	5	PUB_SWAP	9784785926885	9784091572745	978409	multi
revenge	REVENGE	standard	1	PUB_SWAP	9784091692726	9784778011383	97847780	multi
ri-ryou	李陵	standard	1	PUB_SWAP	9784062043854	9784163639703	978416	multi
ribbon-no-kishi-nakayoshi-orijinaruban-fukkoku-daizenshuu	リボンの騎士 ≪なかよしオリジナル版≫ 復刻大全集	standard	1	PUB_SWAP	9784894528222	9784835452364	97848354	multi
robin	ロビン	standard	1	PUB_SWAP	9784797352887	9784253274296	9784253	multi
robin	ロビン	standard	2	PUB_SWAP	9784797359688	9784253274302	9784253	multi
robot-santou-hei	ロボット三等兵	standard	1	PUB_SWAP	9784872700565	9784775911778	97847759	multi
robot-santou-hei	ロボット三等兵	standard	3	PUB_SWAP	9784872700770	9784775911792	97847759	multi
rockman-8	ロックマン8	standard	1	PUB_SWAP	9784063218268	9784835452784	97848354	multi
rockman-maniax	ロックマンマニアックス	standard	1	PUB_SWAP	9784904293539	9784835452234	97848354	multi
rockman-megamix	ロックマンメガミックス	standard	1	PUB_SWAP	9784063218022	9784757712805	97847577	multi
rockman-megamix	ロックマンメガミックス	standard	2	PUB_SWAP	9784063218367	9784757713338	97847577	multi
rokkuboukenki	ロック冒険記	bunkobon	1	PUB_SWAP	9784041851166	9784063737530	978406	multi
romancing-saga-2	Romancing Sa・Ga 2	standard	1	PUB_SWAP	9784197900046	9784835459691	97848354	multi
roto-no-monshou	ロトの紋章	standard	1	PUB_SWAP	9784870250000	9784757514775	97847575	multi
roto-no-monshou	ロトの紋章	standard	2	PUB_SWAP	9784870250086	9784757516274	97847575	multi
roto-no-monshou	ロトの紋章	standard	3	PUB_SWAP	9784870250178	9784757517257	97847575	multi
roto-no-monshou	ロトの紋章	standard	4	PUB_SWAP	9784870250222	9784757519558	97847575	multi
roto-no-monshou	ロトの紋章	standard	5	PUB_SWAP	9784870250345	9784757520509	97847575	multi
roto-no-monshou	ロトの紋章	standard	6	PUB_SWAP	9784870250437	9784757522237	97847575	multi
roto-no-monshou	ロトの紋章	standard	7	PUB_SWAP	9784870250505	9784757523616	97847575	multi
roto-no-monshou	ロトの紋章	standard	8	PUB_SWAP	9784870250635	9784757524996	97847575	multi
roto-no-monshou	ロトの紋章	standard	9	PUB_SWAP	9784870250765	9784757527058	97847575	multi
roto-no-monshou	ロトの紋章	standard	10	PUB_SWAP	9784870250871	9784757529137	97847575	multi
roto-no-monshou	ロトの紋章	standard	11	PUB_SWAP	9784870250925	9784757530751	97847575	multi
roto-no-monshou	ロトの紋章	standard	12	PUB_SWAP	9784870251090	9784757532700	97847575	multi
roto-no-monshou	ロトの紋章	standard	13	PUB_SWAP	9784870251120	9784757534568	97847575	multi
roto-no-monshou	ロトの紋章	standard	14	PUB_SWAP	9784870251236	9784757536340	97847575	multi
roto-no-monshou	ロトの紋章	standard	15	PUB_SWAP	9784870251342	9784757538351	97847575	multi
roto-no-monshou	ロトの紋章	standard	16	PUB_SWAP	9784870251465	9784757539082	97847575	multi
roto-no-monshou	ロトの紋章	standard	17	PUB_SWAP	9784870251564	9784757541818	97847575	multi
roto-no-monshou	ロトの紋章	standard	18	PUB_SWAP	9784870251731	9784757542884	97847575	multi
roto-no-monshou	ロトの紋章	standard	19	PUB_SWAP	9784870251786	9784757543997	97847575	multi
roto-no-monshou	ロトの紋章	standard	20	PUB_SWAP	9784870251922	9784757545120	97847575	multi
roto-no-monshou	ロトの紋章	standard	21	PUB_SWAP	9784870252059	9784757546233	97847575	multi
rozen-maiden	Rozen Maiden	standard	1	PUB_SWAP	9784344802124	9784088774558	978408	multi
rozen-maiden	Rozen Maiden	standard	2	PUB_SWAP	9784344803404	9784088774565	978408	multi
rozen-maiden	Rozen Maiden	standard	3	PUB_SWAP	9784344804524	9784088774572	978408	multi
rozen-maiden	Rozen Maiden	standard	6	PUB_SWAP	9784344806917	9784088774602	978408	multi
rozen-maiden	Rozen Maiden	standard	7	PUB_SWAP	9784344808225	9784088774619	978408	multi
rozen-maiden	Rozen Maiden	standard	8	PUB_SWAP	9784344810303	9784088795751	978408	multi
rozen-maiden	Rozen Maiden	standard	4	PUB_SWAP	9784344805057	9784088774589	978408	multi
rozen-maiden	Rozen Maiden	standard	5	PUB_SWAP	9784344806207	9784088774596	978408	multi
rush	Rush	standard	1	PUB_SWAP	9784575935530	9784396762483	9784396	multi
rush-1992	RUSH!	standard	1	PUB_SWAP	9784893672162	9784091342119	978409	multi
ruugaruu	ルー=ガルー	standard	1	PUB_SWAP	9784199500510	9784063759686	978406	multi
ryoushite-sourou	料して候	standard	1	PUB_SWAP	9784537104134	9784862254443	978486225	multi
ryouta	良太	standard	1	PUB_SWAP	9784267010712	9784160900127	978416	multi
sabaku-no-usagi	砂漠のウサギ	standard	1	PUB_SWAP	9784812816509	9784863204812	978486320	multi
saboton-road	サボテンロード	standard	1	PUB_SWAP	9784047130395	9784073001560	978407	multi
sachiko-to-kamineko-sama	サチコと神ねこ様	standard	1	PUB_SWAP	9784047340725	9784396791391	9784396	multi
sai	菜	standard	4	PUB_SWAP	9784768330531	9784063194883	978406	multi
sai	菜	standard	6	PUB_SWAP	9784768330555	9784063196030	978406	multi
saiga-rokuji-no-shiro	雑賀六字の城	standard	1	PUB_SWAP	9784569790473	9784845843909	97848458	multi
saikyou-mahoushi-no-inton-keikaku	最強魔法師の隠遁計画	standard	1	PUB_SWAP	9784798616124	9784757570818	97847575	multi
saikyou-mahoushi-no-inton-keikaku	最強魔法師の隠遁計画	standard	2	PUB_SWAP	9784798617572	9784757573604	97847575	multi
saikyou-no-tenshi-nishite-saiai-no-akuma	最強の天使ニシテ最愛の悪魔	standard	1	PUB_SWAP	9784257905714	9784022130754	978402	multi
saishuu-sensou	最終戦争	standard	1	PUB_SWAP	9784885704260	9784253074155	9784253	multi
saishuu-sensou	最終戦争	standard	2	PUB_SWAP	9784257917090	9784253074162	9784253	multi
saishuu-sensou	最終戦争	standard	3	PUB_SWAP	9784257917489	9784253074179	9784253	multi
saishuu-sensou	最終戦争	standard	4	PUB_SWAP	9784257917908	9784253074186	9784253	multi
saishuu-sensou	最終戦争	standard	5	PUB_SWAP	9784257918264	9784253074193	9784253	multi
saishuu-sensou	最終戦争	standard	6	PUB_SWAP	9784257918394	9784253074209	9784253	multi
saiyuu-youenden	西遊妖猿伝	standard	2	PUB_SWAP	9784575812701	9784267903168	9784267	multi
saiyuu-youenden	西遊妖猿伝	standard	5	PUB_SWAP	9784575812732	9784267903212	9784267	multi
saiyuu-youenden	西遊妖猿伝	standard	7	PUB_SWAP	9784575814354	9784267903236	9784267	multi
saiyuu-youenden	西遊妖猿伝	standard	8	PUB_SWAP	9784575815573	9784267903274	9784267	multi
saiyuu-youenden	西遊妖猿伝	standard	9	PUB_SWAP	9784575821048	9784267903281	9784267	multi
saiyuuki	最遊記	standard	5	PUB_SWAP	9784757500969	9784758050197	97847580	multi
saiyuuki	最遊記	standard	6	PUB_SWAP	9784757502192	9784758050241	97847580	multi
saiyuuki	最遊記	standard	7	PUB_SWAP	9784757503182	9784758050272	97847580	multi
saiyuuki	最遊記	standard	8	PUB_SWAP	9784757505025	9784758050302	97847580	multi
saiyuuki	最遊記	standard	9	PUB_SWAP	9784757506343	9784758050364	97847580	multi
saiyuuki	最遊記	standard	1	PUB_SWAP	9784870255920	9784758050074	97847580	multi
saiyuuki	最遊記	standard	2	PUB_SWAP	9784870252875	9784758050081	97847580	multi
saiyuuki	最遊記	standard	3	PUB_SWAP	9784870254060	9784758050128	97847580	multi
saiyuuki	最遊記	standard	4	PUB_SWAP	9784870254886	9784758050159	97847580	multi
sangokushi-1993	三国志	bunkobon	1	PUB_SWAP	9784796203722	9784840103008	97848401	multi
sangokushi-1993	三国志	bunkobon	2	PUB_SWAP	9784796203739	9784840103015	97848401	multi
sangokushi-1993	三国志	bunkobon	3	PUB_SWAP	9784796203807	9784840103152	97848401	multi
sangokushi-1993	三国志	bunkobon	4	PUB_SWAP	9784796203814	9784840103169	97848401	multi
sangokushi-1993	三国志	bunkobon	5	PUB_SWAP	9784796203852	9784840103404	97848401	multi
sangokushi-1993	三国志	bunkobon	6	PUB_SWAP	9784796203869	9784840103510	97848401	multi
sanren-aruchizan	三連アルチザン	standard	1	PUB_SWAP	9784861232879	9784866250366	978486625	multi
sasami-street	ささみストリート	standard	2	PUB_SWAP	9784197500017	9784924802544	9784924802	multi
sasami-street	ささみストリート	standard	1	PUB_SWAP	9784197530809	9784924802483	9784924802	multi
satori-show	サトリ抄	standard	1	PUB_SWAP	9784051061579	9784334805203	9784334	multi
satori-show	サトリ抄	standard	2	PUB_SWAP	9784056003628	9784334805210	9784334	multi
sayorina-parallel	さよりなパラレル	standard	1	PUB_SWAP	9784884758004	9784047122192	978404	multi
sayorina-parallel	さよりなパラレル	standard	2	PUB_SWAP	9784884757281	9784047122277	978404	multi
sayorina-parallel	さよりなパラレル	standard	3	PUB_SWAP	9784884758226	9784047122307	978404	multi
sayorina-parallel	さよりなパラレル	standard	4	PUB_SWAP	9784812450598	9784047122338	978404	multi
sazae-san	サザエさん	standard	55	PUB_SWAP	9784784400553	9784022588555	978402	multi
sazae-san	サザエさん	standard	58	PUB_SWAP	9784784400584	9784022588586	978402	multi
sazae-san	サザエさん	standard	60	PUB_SWAP	9784784400607	9784022588609	978402	multi
sazae-san	サザエさん	standard	61	PUB_SWAP	9784784400614	9784022588616	978402	multi
sazae-san	サザエさん	standard	64	PUB_SWAP	9784784400645	9784022588647	978402	multi
sazae-san	サザエさん	standard	65	PUB_SWAP	9784784400560	9784022588654	978402	multi
sazae-san	サザエさん	standard	66	PUB_SWAP	9784784400669	9784022588661	978402	multi
season	SEASON	standard	1	PUB_SWAP	9784408430300	9784091333117	978409	multi
seifuku-nuidara	制服ぬいだら♪	standard	1	PUB_SWAP	9784253230537	9784063731323	978406	multi
seifuku-nuidara	制服ぬいだら♪	standard	2	PUB_SWAP	9784253230544	9784063731354	978406	multi
seifuku-nuidara	制服ぬいだら♪	standard	3	PUB_SWAP	9784253230551	9784063731408	978406	multi
seifuku-nuidara	制服ぬいだら♪	standard	4	PUB_SWAP	9784253230568	9784063731453	978406	multi
seifuku-nuidara	制服ぬいだら♪	standard	5	PUB_SWAP	9784253230575	9784063731477	978406	multi
seikai-no-monshou	星界の紋章	standard	1	PUB_SWAP	9784840214728	9784593857326	9784593	multi
seikimatsu-darling	世紀末・ダーリン	standard	1	PUB_SWAP	9784882712657	9784253165181	9784253	multi
seikimatsu-darling	世紀末・ダーリン	standard	2	PUB_SWAP	9784882713456	9784253165198	9784253	multi
seikimatsu-darling	世紀末・ダーリン	standard	3	PUB_SWAP	9784882714842	9784253165204	9784253	multi
seikimatsu-darling	世紀末・ダーリン	standard	4	PUB_SWAP	9784882718307	9784253165211	9784253	multi
seinaru-hanayome-no-hanran	聖なる花嫁の反乱	standard	1	PUB_SWAP	9784063754025	9784797360059	97847973	multi
seinaru-hanayome-no-hanran	聖なる花嫁の反乱	standard	2	PUB_SWAP	9784063754797	9784797360066	97847973	multi
seinaru-hanayome-no-hanran	聖なる花嫁の反乱	standard	3	PUB_SWAP	9784063755657	9784797360073	97847973	multi
seinaru-hanayome-no-hanran	聖なる花嫁の反乱	standard	4	PUB_SWAP	9784063757347	9784797360080	97847973	multi
seinaru-hanayome-no-hanran	聖なる花嫁の反乱	standard	5	PUB_SWAP	9784063758658	9784797360097	97847973	multi
seishuku-ni-tensai-tadaima-benkyouchuu	静粛に、天才只今勉強中!	standard	1	PUB_SWAP	9784267901645	9784835454603	97848354	multi
seishuku-ni-tensai-tadaima-benkyouchuu	静粛に、天才只今勉強中!	standard	6	PUB_SWAP	9784267901690	9784835454658	97848354	multi
sekai-no-owari-no-mahoutsukai	世界の終わりの魔法使い完全版	standard	1	PUB_SWAP	9784309728469	9784909646347	9784909646	multi
sekigan-no-ryuu	隻眼の竜	standard	1	PUB_SWAP	9784253243384	9784845803613	97848458	multi
sekigan-no-ryuu	隻眼の竜	standard	3	PUB_SWAP	9784253243391	9784845803637	97848458	multi
sengoku-1991	SENGOKU	standard	1	PUB_SWAP	9784884755614	9784812410516	97848124	multi
sengoku-jieitai	戦国自衛隊	standard	1	PUB_SWAP	9784253108225	9784418985135	9784418	multi
sengoku-youko	戦国妖狐	standard	1	PUB_SWAP	9784861275227	9784800013835	97848000	multi
sengoku-youko	戦国妖狐	standard	2	PUB_SWAP	9784861275906	9784800013842	97848000	multi
sex-pistols	SEX PISTOLS	standard	1	PUB_SWAP	9784835215440	9784862631961	978486263	multi
sex-pistols	SEX PISTOLS	standard	2	PUB_SWAP	9784835216065	9784862632142	978486263	multi
sex-pistols	SEX PISTOLS	standard	3	PUB_SWAP	9784835216997	9784862632364	978486263	multi
sex-pistols	SEX PISTOLS	standard	4	PUB_SWAP	9784835217703	9784862632548	978486263	multi
shamo	軍鶏	standard	5	PUB_SWAP	9784575824520	9784063761115	978406	multi
shamo	軍鶏	standard	6	PUB_SWAP	9784575824889	9784063761207	978406	multi
shamo	軍鶏	standard	7	PUB_SWAP	9784575824926	9784063761214	978406	multi
shamo	軍鶏	standard	1	PUB_SWAP	9784575823837	9784063760941	978406	multi
shamo	軍鶏	standard	2	PUB_SWAP	9784575823943	9784063760958	978406	multi
shamo	軍鶏	standard	3	PUB_SWAP	9784575824162	9784063760965	978406	multi
shamo	軍鶏	standard	4	PUB_SWAP	9784575824322	9784063761108	978406	multi
sherlock-holmes-no-bouken	シャーロック・ホームズの冒険	standard	1	PUB_SWAP	9784257905608	9784022130013	978402	multi
sherlock-holmes-no-bouken	シャーロック・ホームズの冒険	standard	2	PUB_SWAP	9784257905783	9784022130020	978402	multi
shibito-no-ken	しびとの剣	standard	1	PUB_SWAP	9784796297417	9784789781398	97847897	multi
shijuushichi-taisen	四十七大戦	standard	1	PUB_SWAP	9784803010114	9784065262924	978406	multi
shijuushichi-taisen	四十七大戦	standard	2	PUB_SWAP	9784803010695	9784065262931	978406	multi
shijuushichi-taisen	四十七大戦	standard	3	PUB_SWAP	9784803011470	9784065262986	978406	multi
shijuushichi-taisen	四十七大戦	standard	4	PUB_SWAP	9784803012088	9784065262993	978406	multi
shijuushichi-taisen	四十七大戦	standard	5	PUB_SWAP	9784803012453	9784065263006	978406	multi
shijuushichi-taisen	四十七大戦	standard	6	PUB_SWAP	9784803012941	9784065263013	978406	multi
shijuushichi-taisen	四十七大戦	standard	7	PUB_SWAP	9784803013467	9784065263020	978406	multi
shijuushichi-taisen	四十七大戦	standard	8	PUB_SWAP	9784803014181	9784065263037	978406	multi
shikii-no-juunin	敷居の住人	standard	1	PUB_SWAP	9784757201354	9784757702110	97847577	multi
shikii-no-juunin	敷居の住人	standard	2	PUB_SWAP	9784757204164	9784757701311	97847577	multi
shikou-shounen	思考少年	standard	1	PUB_SWAP	9784789780568	9784778320065	97847783	multi
shimogari-hanjirou	下苅り半次郎	standard	1	PUB_SWAP	9784253015028	9784862257918	978486225	multi
shin-gekai-toumori-akira-no-shoken	新外科医東盛玲の所見	standard	1	PUB_SWAP	9784257905271	9784022130686	978402	multi
shin-gekai-toumori-akira-no-shoken	新外科医東盛玲の所見	standard	2	PUB_SWAP	9784257905448	9784022130693	978402	multi
shin-gekai-toumori-akira-no-shoken	新外科医東盛玲の所見	standard	3	PUB_SWAP	9784257905691	9784022130709	978402	multi
shin-gekai-toumori-akira-no-shoken	新外科医東盛玲の所見	bunkobon	1	PUB_SWAP	9784257724261	9784022671196	978402	multi
shin-megami-tensei-ifu	真・女神転生if…	standard	2	PUB_SWAP	9784756112705	9784757705586	97847577	multi
shin-megami-tensei-ifu	真・女神転生if…	standard	3	PUB_SWAP	9784893668608	9784757704367	97847577	multi
shin-megami-tensei-kaan	真・女神転生〔カーン〕	standard	2	PUB_SWAP	9784756112705	9784757705586	97847577	multi
shin-megami-tensei-kaan	真・女神転生〔カーン〕	standard	3	PUB_SWAP	9784893668608	9784757704367	97847577	multi
shin-naniwa-kinyuudou	新ナニワ金融道	standard	1	PUB_SWAP	9784766333466	9784594608064	9784594	multi
shin-petshop-of-horrors	新Petshop of Horrors	standard	1	PUB_SWAP	9784257905219	9784022130549	978402	multi
shin-petshop-of-horrors	新Petshop of Horrors	standard	2	PUB_SWAP	9784257905394	9784022130556	978402	multi
shin-petshop-of-horrors	新Petshop of Horrors	standard	3	PUB_SWAP	9784257905615	9784022130563	978402	multi
shin-petshop-of-horrors	新Petshop of Horrors	standard	4	PUB_SWAP	9784257905769	9784022130570	978402	multi
shin-petshop-of-horrors	新Petshop of Horrors	bunkobon	1	PUB_SWAP	9784257723998	9784022670847	978402	multi
shin-piihyoro-ikka	新・ぴーひょろ一家	standard	1	PUB_SWAP	9784391916171	9784834273281	97848342	multi
shin-piihyoro-ikka	新・ぴーひょろ一家	standard	2	PUB_SWAP	9784872871616	9784834273298	97848342	multi
shin-piihyoro-ikka	新・ぴーひょろ一家	standard	3	PUB_SWAP	9784872871890	9784834273311	97848342	multi
shin-piihyoro-ikka	新・ぴーひょろ一家	standard	4	PUB_SWAP	9784872872064	9784834273335	97848342	multi
shingeki-no-bahamut-misutarushia-saga	神撃のバハムート ミスタルシアサーガ	standard	1	PUB_SWAP	9784803006940	9784065092187	978406	multi
shingeki-no-bahamut-misutarushia-saga	神撃のバハムート ミスタルシアサーガ	standard	2	PUB_SWAP	9784803006957	9784065092385	978406	multi
shingeki-no-bahamut-misutarushia-saga	神撃のバハムート ミスタルシアサーガ	standard	3	PUB_SWAP	9784803007077	9784065092644	978406	multi
shinkuu-yuusetsu	真空融接	standard	1	PUB_SWAP	9784835217215	9784757733152	97847577	multi
shinsengumi	新選組	standard	1	PUB_SWAP	9784796241175	9784840109116	97848401	multi
shinsengumi	新選組	standard	2	PUB_SWAP	9784796241397	9784840109222	97848401	multi
shiori-to-shimiko	栞と紙魚子	standard	1	PUB_SWAP	9784257902805	9784022130587	978402	multi
shiori-to-shimiko	栞と紙魚子	bunkobon	1	PUB_SWAP	9784257722113	9784022670854	978402	multi
shiori-to-shimiko	栞と紙魚子	bunkobon	2	PUB_SWAP	9784257722151	9784022670861	978402	multi
shiori-to-shimiko	栞と紙魚子	bunkobon	3	PUB_SWAP	9784257722175	9784022670878	978402	multi
shippuu-no-ten	大正格闘浪漫疾風の天	standard	2	PUB_SWAP	9784757500303	9784861270277	978486127	multi
shippuu-no-ten	大正格闘浪漫疾風の天	standard	1	PUB_SWAP	9784870254053	9784861270260	978486127	multi
shiritsu-araisokoutougakkou-seitokai-shikkoubu	私立荒磯高等学校生徒会執行部	standard	1	PUB_SWAP	9784758058124	9784199601088	978419	multi
shiritsu-kiwamemichi-koukou	私立極道高校	standard	3	PUB_SWAP	9784834284249	9784537129809	9784537	multi
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	1	PUB_SWAP	9784901978125	9784758060127	97847580	multi
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	2	PUB_SWAP	9784901978170	9784758060172	97847580	multi
shiritsu-sairyou-koukou-chounouryokubu	私立彩陵高校超能力部	standard	3	PUB_SWAP	9784901978323	9784758060226	97847580	multi
shounan-graffiti	湘南グラフィティ	standard	1	PUB_SWAP	9784785910839	9784886537010	978488653	multi
shounen-jet	少年ジェット	standard	1	PUB_SWAP	9784795298019	9784778030957	97847780	multi
shounen-jet	少年ジェット	standard	2	PUB_SWAP	9784795298026	9784778030988	97847780	multi
shounen-jet	少年ジェット	standard	3	PUB_SWAP	9784795298033	9784778031060	97847780	multi
shounen-ninja-butai-gekkou	少年忍者部隊月光	standard	1	PUB_SWAP	9784257960980	9784775911372	97847759	multi
shounen-shinkaron	少年進化論	standard	1	PUB_SWAP	9784056019384	9784088477121	978408	multi
shukoku-no-jin	朱黒の仁	standard	1	PUB_SWAP	9784041202760	9784022141484	978402	multi
shuudoushi-falco	修道士ファルコ	standard	1	PUB_SWAP	9784592131540	9784253270861	9784253	multi
shuudoushi-falco	修道士ファルコ	standard	2	PUB_SWAP	9784592134336	9784253270878	9784253	multi
sketchbook	スケッチブック	standard	1	PUB_SWAP	9784901926508	9784861272301	978486127	multi
sleeping-beauty	Sleeping beauty	standard	1	PUB_SWAP	9784872787634	9784778011093	97847780	multi
sodomu	そどむ	standard	1	PUB_SWAP	9784796617161	9784063722956	978406	multi
sokkou-seitokai	速攻生徒会	standard	1	PUB_SWAP	9784881991466	9784063211252	978406	multi
sokkou-seitokai	速攻生徒会	standard	2	PUB_SWAP	9784881992197	9784063211276	978406	multi
sono-egao-suki-ja-nai	その笑顔好きじゃない	standard	1	PUB_SWAP	9784800285294	9784910340005	9784910340	multi
sono-keisatsukan-tokidoki-yajuu	その警察官、ときどき野獣!	standard	2	PUB_SWAP	9784775530542	9784758021555	97847580	multi
soredemo-ore-no-mono-ni-naru	それでも俺のものになる	standard	1	PUB_SWAP	9784041048870	9784801960862	97848019	multi
soredewa-mina-san	それではみなさん。	standard	1	PUB_SWAP	9784835218434	9784862630896	978486263	multi
sougihime	葬儀姫	standard	1	PUB_SWAP	9784593880324	9784596580153	9784596	multi
sougihime	葬儀姫	standard	2	PUB_SWAP	9784593880645	9784596580160	9784596	multi
sousei-no-taiga	創世のタイガ	standard	1	PUB_SWAP	9784063546842	9784592160014	9784592	multi
sousei-no-taiga	創世のタイガ	standard	2	PUB_SWAP	9784065107928	9784592160021	9784592	multi
sousei-no-taiga	創世のタイガ	standard	3	PUB_SWAP	9784065115893	9784592160038	9784592	multi
sousei-no-taiga	創世のタイガ	standard	4	PUB_SWAP	9784065130926	9784592160045	9784592	multi
sousei-no-taiga	創世のタイガ	standard	5	PUB_SWAP	9784065151136	9784592160052	9784592	multi
sousei-no-taiga	創世のタイガ	standard	6	PUB_SWAP	9784065175897	9784592160069	9784592	multi
sousei-no-taiga	創世のタイガ	standard	7	PUB_SWAP	9784065207123	9784592160076	9784592	multi
sousei-no-taiga	創世のタイガ	standard	8	PUB_SWAP	9784065229910	9784592160083	9784592	multi
sousei-no-taiga	創世のタイガ	standard	9	PUB_SWAP	9784065260135	9784592160090	9784592	multi
sousei-no-taiga	創世のタイガ	standard	10	PUB_SWAP	9784065295830	9784592160106	9784592	multi
sousei-no-taiga	創世のタイガ	standard	11	PUB_SWAP	9784065315392	9784592160212	9784592	multi
spectreman	スペクトルマン	standard	1	PUB_SWAP	9784048531146	9784253107662	9784253	multi
spectreman	スペクトルマン	standard	2	PUB_SWAP	9784048531153	9784253107679	9784253	multi
spectreman	スペクトルマン	standard	3	PUB_SWAP	9784048531238	9784253107686	9784253	multi
spectreman	スペクトルマン	standard	4	PUB_SWAP	9784048531375	9784253107693	9784253	multi
star-ocean-the-second-story	スターオーシャン セカンドストーリー	standard	1	PUB_SWAP	9784870254534	9784757500297	97847575	multi
starting-gate	STARTING GATE!	standard	1	PUB_SWAP	9784065092019	9784098507108	978409	multi
starting-gate	STARTING GATE!	standard	2	PUB_SWAP	9784065092477	9784098507115	978409	multi
starting-gate	STARTING GATE!	standard	3	PUB_SWAP	9784065092675	9784098507122	978409	multi
starting-gate	STARTING GATE!	standard	4	PUB_SWAP	9784065155332	9784098507139	978409	multi
staygold	STAYGOLD	standard	1	PUB_SWAP	9784758073639	9784396784089	9784396	multi
sukaruman	スカルマン	bunkobon	1	PUB_SWAP	9784778038731	9784840106269	97848401	multi
sumaho-o-otoshita-dake-nanoni	スマホを落としただけなのに	standard	1	PUB_SWAP	9784800283696	9784866970103	978486697	multi
sweet-wheels	SWEET WHEELS	standard	1	PUB_SWAP	9784063248623	9784873665207	978487366	multi
tableau-gate	タブロウ・ゲート	standard	1	PUB_SWAP	9784048533522	9784253196017	9784253	multi
tableau-gate	タブロウ・ゲート	standard	2	PUB_SWAP	9784048534307	9784253196024	9784253	multi
taekwondoer-park	テコンダー朴	standard	2	PUB_SWAP	9784792605759	9784866534602	978486653	multi
taekwondoer-park	テコンダー朴	standard	3	PUB_SWAP	9784792606275	9784866534619	978486653	multi
taimashin	退魔針	standard	1	PUB_SWAP	9784796243575	9784789781268	97847897	multi
taimashin	退魔針	standard	2	PUB_SWAP	9784796243766	9784789781275	97847897	multi
taimashin	退魔針	standard	3	PUB_SWAP	9784796244015	9784789781282	97847897	multi
taimashin	退魔針	standard	4	PUB_SWAP	9784796244169	9784789781299	97847897	multi
taimashin	退魔針	standard	5	PUB_SWAP	9784796244329	9784789781305	97847897	multi
taimashin	退魔針	standard	6	PUB_SWAP	9784796244435	9784789781312	97847897	multi
taimashin	退魔針	standard	7	PUB_SWAP	9784796244640	9784789781329	97847897	multi
takeda-shingen	武田信玄	bunkobon	2	PUB_SWAP	9784168110214	9784062603355	978406	multi
takeda-shingen	武田信玄	bunkobon	3	PUB_SWAP	9784168110221	9784062603362	978406	multi
takeda-shingen	武田信玄	bunkobon	4	PUB_SWAP	9784168110238	9784062603379	978406	multi
takopon	タコポン	standard	1	PUB_SWAP	9784757714861	9784575820829	9784575	multi
tales-of-destiny	テイルズオブデスティニー	standard	1	PUB_SWAP	9784757202191	9784757700864	97847577	multi
tales-of-destiny	テイルズオブデスティニー	standard	3	PUB_SWAP	9784757205192	9784757701793	97847577	multi
tales-of-destiny	テイルズオブデスティニー	standard	4	PUB_SWAP	9784757207462	9784757701809	97847577	multi
tales-of-destiny-inomata-2000	Tales of Destiny	standard	3	PUB_SWAP	9784757205192	9784757701793	97847577	multi
tales-of-destiny-inomata-2000	Tales of Destiny	standard	4	PUB_SWAP	9784757207462	9784757701809	97847577	multi
tales-of-destiny2	Tales of Destiny2	standard	3	PUB_SWAP	9784757205192	9784757701793	97847577	multi
tales-of-destiny2	Tales of Destiny2	standard	4	PUB_SWAP	9784757207462	9784757701809	97847577	multi
