tier	author_ok	stem	title	etype	number	isbn	date	publisher	rakuten_title	rakuten_author	page_authors	series_name	main_prefix	cand_prefix	n_cands
STRICT	OK	osake-no-tame-ni-otomege-setting-o-buchikowashita-kekka-akuyaku-reijou-ga-cheat-reijou-ni	お酒のために乙女ゲー設定をぶち壊した結果、悪役令嬢がチート令嬢になりました	standard	9	9784046842718	2024-11	KADOKAWA	お酒のために乙女ゲー設定をぶち壊した結果、悪役令嬢がチート令嬢になりました 9	永緒　ウカ/ゆなか/ひづき　みや	永緒ウカ	フロース　コミック	9784046	9784046	4
STRICT	OK	osananajimi-no-esu-kyuu-party-kara-tsuihousareta-sareta-seijuu-tsukai	幼馴染のS級パーティーから追放された聖獣使い。万能支援魔法と仲間を増やして最強へ!	standard	9	9784040761879	2025-12	KADOKAWA	幼馴染のS級パーティーから追放された聖獣使い。万能支援魔法と仲間を増やして最強へ! 9	黒田　高祥/かなりつ/転	黒田高祥	ドラゴンコミックスエイジ	9784040	9784040	3
STRICT	OK	oshi-ga-ani-ni-narimashita	推しが兄になりました	standard	7	9784757595279	2024-11	スクウェア・エニックス	推しが兄になりました(7)	隈浪さえ	隈浪さえ	ガンガンコミックスpixiv	9784757	9784757	1
STRICT	OK	oshikake-ouji-wa-2-do-oishii	おしかけ王子は2度おいしい	standard	10	9784088430546	2024-09	集英社	おしかけ王子は2度おいしい 10	壱乃 リョウ	壱乃リョウ	マーガレットコミックス	9784088	9784088	3
STRICT	OK	otokoun-ga-ii-rank-nanode-isekai-no-yamiochi-kami-sama-ni-metoraremashita	男運がEランクなので異世界の闇落ち神様に娶られました	standard	3	9784776755272	2024-11	宙出版	男運がEランクなので異世界の闇落ち神様に娶られました 3	悦若えつこ	悦若えつこ	ASTRO　COMICS	9784776	9784776	1
STRICT	OK	otona-ni-narenai-bokura-wa	大人になれない僕らは	standard	2	9784065376188	2024-11	講談社	大人になれない僕らは(2)	藤田 丞	藤田丞	ヤンマガKCスペシャル	9784065	9784065	1
STRICT	OK	otou-san-watashi-kono-kekkon-iya-desu	お父さん、私この結婚イヤです!	standard	8	9784758019347	2024-11	一迅社	お父さん、私この結婚イヤです!(8)	Roal/yuri/HongHeesu	yuri	カラフルハピネス	9784758	9784758	5
STRICT	OK	otsu-san-no-rimeiku-bouken-nikki	おっさんのリメイク冒険日記	standard	11	9784344855083	2024-11	幻冬舎コミックス	おっさんのリメイク冒険日記(11)	緋色優希/小池えいらく/市丸きすけ	小池えいらく	バーズコミックス	9784344	9784344	5
STRICT	OK	otto-o-mikata-ni-suru-houhou	夫を味方にする方法	standard	2	9784046842381	2024-11	KADOKAWA	夫を味方にする方法 2	SIRU/Spice&Kitty	Spice&Kitty / SIRU	フロース　コミック	9784046	9784046	5
STRICT	OK	ouji-ni-dekiai-saretakunai-node-motopurinsesu-desu-dansou-shitsuji-ni-narimasu	王子に溺愛されたくないので元プリンセスですが男装執事になります!	standard	8	9784592222231	2024-10	白泉社	王子に溺愛されたくないので元プリンセスですが男装執事になります! 8	にーづま。	にーづま	花とゆめコミックススペシャル	9784592	9784592	2
STRICT	OK	outaishi-ni-konyaku-haki-sareta-node-mou-baka-no-furi-wa-yameyou-to-omoimasu	王太子に婚約破棄されたので、もうバカのふりはやめようと思います	standard	5	9784800015044	2024-09	マッグガーデン	王太子に婚約破棄されたので、もうバカのふりはやめようと思います(5)	南乃映月/狭山ひびき/硝音あや	南乃映月	マッグガーデンコミックスアヴァルスシリーズ	9784800	9784800	4
STRICT	OK	overlord-fushisha-no-oh	オーバーロード不死者のOh!	standard	13	9784041152256	2024-09	KADOKAWA	オーバーロード 不死者のOh! (13)	じゅうあみ/丸山　くがね/so-bin	じゅうあみ	角川コミックス・エース	9784041	9784041	3
STRICT	OK	owakare-hospital	お別れホスピタル	standard	13	9784098631049	2024-11	小学館	お別れホスピタル(13)	沖田 ×華	沖田×華	ビッグ コミックス	9784098	9784098	2
STRICT	OK	owari-no-seraph	終わりのセラフ	standard	33	9784088842172	2024-10	集英社	終わりのセラフ 33	山本 ヤマト/降矢 大輔/鏡 貴也	山本ヤマト	ジャンプコミックス	9784088	9784088	4
STRICT	OK	oyasumi-fumi-san	おやすみふみさん	standard	2	9784065387207	2025-03	講談社	おやすみ ふみさん(2)	白石 暦	白石暦	KCデラックス	9784065	9784065	2
STRICT	OK	parallel-leap-syndrome	パラレルリープ・シンドローム	standard	4	9784785979263	2025-04	少年画報社	パラレルリープ・シンドローム 4	タカハシ ノブユキ	タカハシノブユキ	YKコミックス	9784785	9784785	2
STRICT	OK	persona-4	ペルソナ4	standard	10	9784048652230	2015-07	KADOKAWA	ペルソナ4(10)	ATLUS/曽我部　修司	曽我部修司	電撃コミックス	9784048	9784048	3
STRICT	OK	phantom-busters	ファントムバスターズ	standard	4	9784088843537	2024-12	集英社	ファントムバスターズ 4	ネオショコ	ネオショコ	ジャンプコミックス	9784088	9784088	1
STRICT	OK	pink-to-habanero	ピンクとハバネロ	standard	10	9784088430553	2024-09	集英社	ピンクとハバネロ 10	里中 実華	里中実華	マーガレットコミックス	9784088	9784088	2
STRICT	OK	pole-star	POLE STAR	standard	2	9784065371923	2024-10	講談社	POLE STAR(2)	NON	NON	モーニング　KC	9784065	9784065	2
STRICT	OK	radiation-house	ラジエーションハウス	standard	17	9784088934532	2024-11	集英社	ラジエーションハウス 17	モリ タイシ/横幕 智裕	モリタイシ	ヤングジャンプコミックス	9784088	9784088	4
STRICT	OK	rhapsody-in-red	ラプソディ・イン・レッド	standard	4	9784592164142	2024-11	白泉社	ラプソディ・イン・レッド 4	あみだ むく	あみだむく	ヤングアニマルコミックス	9784592	9784592	2
STRICT	OK	rien-wa-itashikanemasu	離縁は致しかねます!	standard	7	9784865182378	2024-11	大誠社	離縁は致しかねます! 7	山口恵	山口恵	Only Lips comicsめちゃコミックオリジナル	9784865	9784865	2
STRICT	OK	rikon-shinai-otoko-case2	離婚しない男CASE2	standard	5	9784065389317	2025-03	講談社	離婚しない男 CASE2(5)	大竹 玲二	大竹玲二	ヤンマガKCスペシャル	9784065	9784065	2
STRICT	OK	rising-sun-r	ライジングサンR	standard	16	9784575860115	2024-09	双葉社	ライジングサンR(16)	藤原さとし	藤原さとし	アクションコミックス	9784575	9784575	4
STRICT	OK	root-route-of-odd-taxi	RoOT/ルートオブオッドタクシー	standard	5	9784098630714	2024-11	小学館	RoOT/ルート オブ オッドタクシー(5)	此元和津也／P．I．C．S．/肋家 竹一	肋家竹一 / ピクス	ビッグ コミックス	9784098	9784098	3
STRICT	OK	rose-rosy-rose-full-bud	ローズローズィローズフルバッド	standard	5	9784088430485	2024-09	集英社	ローズ ローズィ ローズフル バッド 5	いくえみ 綾	いくえみ綾	マーガレットコミックス	9784088	9784088	2
STRICT	OK	ryokuin-no-kanmuri	緑陰の冠	standard	3	9784758019408	2024-11	一迅社	緑陰の冠(3)	binu/Siya/Sarkk/Eunhyekim	Siya / binu / Sarkk	カラフルハピネス	9784758	9784758	9
STRICT	OK	ryuu-ni-sodaterareta-saikyou	竜に育てられた最強	standard	5	9784408641645	2024-12	実業之日本社	竜に育てられた最強(5)	epina/すかいふぁーむ/ふじさきやちよ	ふじさきやちよ	ジャルダンコミックス	9784408	9784408	9
STRICT	OK	ryuu-ni-sodaterareta-saikyou	竜に育てられた最強	standard	7	9784408642161	2025-12	実業之日本社	竜に育てられた最強(7)	epina/すかいふぁーむ/ふじさきやちよ	ふじさきやちよ	ジャルダンコミックス	9784408	9784408	9
STRICT	OK	saigo-ni-hitotsu-dake-onegai-shitemo-yoroshii-deshouka	最後にひとつだけお願いしてもよろしいでしょうか	standard	9	9784434340765	2024-10	アルファポリス	最後にひとつだけお願いしてもよろしいでしょうか(9)	ほおのきソラ/鳳ナナ	ほおのきソラ	レジーナCOMICS	9784434	9784434	3
STRICT	OK	saigo-no-furyou	最後の不良	standard	7	9784088934600	2024-11	集英社	最後の不良 7	山本 隆一郎	山本隆一郎	ヤングジャンプコミックス	9784088	9784088	2
STRICT	OK	saikyou-no-maou-ni-kitaerareta-yuusha-isekai-kikansha-tachi-no-gakuen-de-musou-suru	最凶の魔王に鍛えられた勇者、異世界帰還者たちの学園で無双する	standard	3	9784253308052	2024-08	秋田書店	最凶の魔王に鍛えられた勇者、異世界帰還者たちの学園で無双する 3	紺野千昭/岩葉/fame	岩葉純希 / 紺野千昭	ヤングチャンピオン・コミックス	9784253	9784253	4
STRICT	OK	saikyou-no-uta	最強の詩	standard	4	9784088843599	2024-12	集英社	最強の詩 4	宮田 大介	宮田大介	ジャンプコミックス	9784088	9784088	2
STRICT	OK	samayoi-reijou-douchuuki	さまよい令嬢道中記	standard	2	9784868051275	2025-11	ヒーローズ	さまよい令嬢道中記(2)	ドリヤス工場	ドリヤス工場		9784868	9784868	2
STRICT	OK	sankyuu-pitch	サンキューピッチ	standard	2	9784088844992	2025-05	集英社	サンキューピッチ 2	住吉 九	住吉九	ジャンプコミックス	9784088	9784088	2
STRICT	OK	satanophany	サタノファニ	standard	32	9784065374481	2024-11	講談社	サタノファニ(32)	山田 恵庸	山田恵庸	ヤンマガKCスペシャル	9784065	9784065	2
STRICT	OK	sawaranaide-kotesashi-kun	さわらないで小手指くん	standard	10	9784065374306	2024-11	講談社	さわらないで小手指くん(10)	シンジョウ タクヤ	シンジョウタクヤ	KCデラックス	9784065	9784065	2
STRICT	OK	sayounara-eden	さようなら、エデン。	standard	6	9784098728459	2024-11	小学館	さようなら、エデン。(6)	わたなべ 志穂	わたなべ志穂	フラワーコミックス α	9784098	9784098	4
STRICT	OK	school-back	スクールバック	standard	4	9784098536290	2024-10	小学館	スクールバック(4)	小野寺 こころ	小野寺こころ	サンデーうぇぶりコミックス	9784098	9784098	2
STRICT	OK	seija-musou	聖者無双	standard	14	9784065373996	2024-10	講談社	聖者無双(14)	秋風 緋色/ブロッコリーライオン/sime	秋風緋色	シリウスKC	9784065	9784065	6
STRICT	OK	seikatsu-hogo-tokku-o-deyo	生活保護特区を出よ。	standard	4	9784845867721	2024-11	リイド社	生活保護特区を出よ。(4巻)	まどめクレテック	まどめクレテック	トーチコミックス	9784845	9784845	2
STRICT	OK	seiken-gakuin-no-makentsukai	聖剣学院の魔剣使い	standard	9	9784041152911	2024-09	KADOKAWA	聖剣学院の魔剣使い 9	蛍幻　飛鳥/志瑞祐/遠坂　あさぎ	蛍幻飛鳥	角川コミックス・エース	9784041	9784041	4
STRICT	OK	sensei-bokutachi-ga-sekai-o-horoboshimasu	先生!僕たちが世界を滅ぼします。	standard	5	9784757594609	2024-10	スクウェア・エニックス	先生! 僕たちが世界を滅ぼします。(5)	小林キナ	小林キナ	ガンガンコミックスUP！	9784757	9784757	2
STRICT	OK	sensei-kongetsu-doudesuka	先生、今月どうですか	standard	6	9784047380974	2024-10	KADOKAWA	先生、今月どうですか 6	高江洲　弥	高江洲弥	ハルタコミックス	9784047	9784047	2
STRICT	OK	sentai-daishikkaku	戦隊大失格	standard	16	9784065370513	2024-10	講談社	戦隊大失格(16)	春場 ねぎ	春場ねぎ	講談社コミックス	9784065	9784065	2
STRICT	OK	sentai-taboo	戦隊タブー	standard	2	9784065374573	2024-11	講談社	戦隊タブー(2)	TK2/エド・バルスト	TK2 / BalustEduard	モーニング　KC	9784065	9784065	3
STRICT	OK	shagai-torishimariyaku-shima-kousaku	社外取締役島耕作	standard	5	9784065371688	2024-10	講談社	社外取締役 島耕作(5)	弘兼 憲史	弘兼憲史	モーニング　KC	9784065	9784065	2
STRICT	OK	shimatsuya-souji	始末屋ソウジ	standard	4	9784065421369	2026-01	講談社	始末屋ソウジ(4)	成田 成哲/景山 愁	成田成哲 / 景山愁	ヤンマガKCスペシャル	9784065	9784065	1
STRICT	OK	shin-elf-san-wa-yaserarenai	新・エルフさんは痩せられない。	standard	4	9784253307192	2024-08	秋田書店	新・エルフさんは痩せられない。 4	シネクドキ	シネクドキ	ヤングチャンピオン・コミックス	9784253	9784253	2
STRICT	OK	shin-jigokudou-reikai-tsuushin	新・地獄堂霊界通信	standard	4	9784065363553	2024-10	講談社	新・地獄堂霊界通信(4)	みもり/香月 日輪	みもり	アフタヌーンKC	9784065	9784065	4
STRICT	OK	shin-no-jitsuryoku-wa-girigiri-made-kakushite-iyou-to-omou	真の実力はギリギリまで隠していようと思う	standard	7	9784049160673	2024-11	KADOKAWA	真の実力はギリギリまで隠していようと思う 7	猫夜叉/亀小屋　サト/鍋島　テツヒロ	亀小屋サト	電撃コミックスNEXT	9784049	9784049	6
STRICT	OK	shinigami-ni-sodaterareta-shoujo-wa-shikkoku-no-ken-o-mune-ni-idaku	死神に育てられた少女は漆黒の剣を胸に抱く	standard	8	9784049159202	2024-09	KADOKAWA	死神に育てられた少女は漆黒の剣を胸に抱く 8	松風　水蓮/彩峰　舞人/シエラ	松風水蓮	電撃コミックスNEXT	9784049	9784049	4
STRICT	OK	shinmai-otsu-san-boukensha-saikyou-party-ni-shinuhodo-kitaerarete-muteki-ni-naru	新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。	standard	10	9784798635774	2024-09	ホビージャパン	新米オッサン冒険者、最強パーティに死ぬほど鍛えられて無敵になる。 10	荻野ケン/岸馬きらく/Tea	荻野ケン		9784798	9784798	4
STRICT	OK	shinsetsu-game-creator-den	真説ゲームクリエイター伝	standard	3	9784098536580	2024-11	小学館	真説ゲームクリエイター伝(3)	加藤 礼次朗/吉田 健二	加藤礼次朗 / 吉田健二	裏少年サンデーコミックス	9784098	9784098	3
STRICT	OK	shitsuji-sebasu-chan-no-shokugyou-jijou	執事セバスチャンの職業事情	standard	7	9784403623837	2024-11	新書館	執事セバスチャンの職業事情(7)	池田　乾	池田乾	ウィングス・コミックス	9784403	9784403	2
STRICT	OK	shounen-in-za-fuddo	少年イン・ザ・フッド	standard	9	9784594098643	2024-09	扶桑社	少年イン・ザ・フッド 9	SITE(Ghetto Hollywood)	SITE		9784594	9784594	1
STRICT	OK	shuumatsu-no-hakoniwa	終末の箱庭	standard	4	9784098537174	2024-11	小学館	終末の箱庭(4)	岬 かいり	岬かいり	裏少年サンデーコミックス	9784098	9784098	2
STRICT	OK	slow-start	スロウスタート	standard	12	9784832295742	2024-09	芳文社	スロウスタート 12	篤見唯子	篤見唯子	まんがタイムKRコミックス	9784832	9784832	2
STRICT	OK	smoke-blue-no-ame-nochi-hare	スモークブルーの雨のち晴れ	standard	8	9784046854827	2025-12	KADOKAWA	スモークブルーの雨のち晴れ 8	波真田かもめ	波真田かもめ	フルールコミックス	9784046	9784046	1
STRICT	OK	snowball-earth	スノウボールアース	standard	8	9784098631056	2024-11	小学館	スノウボールアース(8)	辻次 夕日郎	辻次夕日郎	ビッグ コミックス	9784098	9784098	2
STRICT	OK	snowball-earth	スノウボールアース	standard	10	9784098636600	2025-12	小学館	スノウボールアース(10)	辻次 夕日郎	辻次夕日郎	ビッグ コミックス	9784098	9784098	1
STRICT	OK	sono-keisatsukan-tokidoki-yajuu	その警察官、ときどき野獣!	standard	9	9784758028097	2024-11	一迅社	その警察官、ときどき野獣!(9)	虎井シグマ	虎井シグマ	LOVEBITESコミックス	9784758	9784758	2
STRICT	OK	soredemo-otouto-wa-koi-shitagaru	それでも弟は恋したがる	standard	5	9784592221401	2024-12	白泉社	それでも弟は恋したがる 5	林 みかせ	林みかせ	花とゆめコミックス	9784592	9784592	2
STRICT	OK	soubi-seisakukei-cheat-de-isekai-o-jiyuu-ni-ikite-ikimasu	装備製作系チートで異世界を自由に生きていきます	standard	5	9784434347535	2024-11	アルファポリス	装備製作系チートで異世界を自由に生きていきます(5)	満月シオン/tera	満月シオン	アルファポリスCOMICS	9784434	9784434	2
STRICT	OK	splatoon-bankara	Splatoonバンカラ!	standard	5	9784091498335	2024-11	小学館	Splatoon バンカラ!(5)	ひのでや 参吉	ひのでや参吉	コロコロコミックス	9784091	9784091	2
STRICT	OK	strategic-lovers	ストラテジックラバーズ	standard	10	9784040761831	2025-12	KADOKAWA	ストラテジックラバーズ 10	三色網戸。	三色網戸。	ドラゴンコミックスエイジ	9784040	9784040	1
STRICT	OK	subete-no-jinrui-o-hakai-suru-sorera-wa-saisei-dekinai	すべての人類を破壊する。それらは再生できない。	standard	16	9784041153956	2024-09	KADOKAWA	すべての人類を破壊する。それらは再生できない。 (16)	横田　卓馬/伊瀬　勝良	横田卓馬	角川コミックス・エース	9784041	9784041	3
STRICT	OK	suekko-koujo-denka	末っ子皇女殿下	standard	6	9784046842398	2025-04	KADOKAWA	末っ子皇女殿下 6	Stonehead(AKEO STUDIO)/SAHA	Stonehead	フロース　コミック	9784046	9784046	6
STRICT	OK	suekko-koujo-denka	末っ子皇女殿下	standard	8	9784046854551	2025-12	KADOKAWA	末っ子皇女殿下 8	Stonehead(AKEO STUDIO)/SAHA	Stonehead	フロース　コミック	9784046	9784046	5
STRICT	OK	suibu-yametai-hagino-san	吹部やめたい萩野さん	standard	4	9784253292108	2024-08	秋田書店	吹部やめたい萩野さん 4	桃原	桃原	少年チャンピオン・コミックス	9784253	9784253	2
STRICT	OK	suminigori	住みにごり	standard	7	9784098630707	2024-11	小学館	住みにごり(7)	たか たけし	たかたけし	ビッグ コミックス	9784098	9784098	3
STRICT	OK	superstar-o-utatte	スーパースターを唄って。	standard	4	9784098630677	2024-11	小学館	スーパースターを唄って。(4)	薄場 圭	薄場圭	ビッグ コミックス	9784098	9784098	2
STRICT	OK	surround	サラウンド	standard	4	9784845867691	2024-11	リイド社	サラウンド(4巻)	紺　津名子	紺津名子	トーチコミックス	9784845	9784845	2
STRICT	OK	tada-no-tomodachi-ja-nakunaru-shunkan	ただの友達じゃなくなる瞬間	standard	7	9784046855503	2025-12	KADOKAWA	ただの友達じゃなくなる瞬間 7	なつき　ゆか	なつきゆか	フルールコミックス	9784046	9784046	1
STRICT	OK	tai-sekai-you-mahou-shoujo-tubame	対世界用魔法少女つばめ	standard	4	9784088843605	2024-12	集英社	対世界用魔法少女つばめ 4	マポロ3号	マポロ3号	ジャンプコミックス	9784088	9784088	2
STRICT	OK	tairan-sekigahara	大乱関ヶ原	standard	4	9784845867608	2024-11	リイド社	大乱 関ヶ原(4巻)	宮下　英樹	宮下英樹	SPコミックス	9784845	9784845	2
STRICT	OK	taiyou-to-tsuki-no-hagane	太陽と月の鋼	standard	9	9784098630387	2024-09	小学館	太陽と月の鋼(9)	松浦 だるま	松浦だるま	ビッグ コミックス	9784098	9784098	3
STRICT	OK	takanashi-ke-no-imouto-wa-hanayome-ni-naritai	小鳥遊家の妹は花嫁になりたいっ!!	standard	4	9784098727780	2024-11	小学館	小鳥遊家の妹は花嫁になりたいっ!!(4)	池山田 剛	池山田剛	フラワーコミックス	9784098	9784098	2
STRICT	OK	tama-no-gohoubi	たまのごほうび	standard	6	9784088430560	2024-10	集英社	たまのごほうび 6	星谷 かおり	星谷かおり	マーガレットコミックス	9784088	9784088	3
STRICT	OK	tamanokoshi-goyoui-shimashita	玉の輿ご用意しました	standard	5	9784199610059	2024-09	徳間書店	玉の輿ご用意しました(5)	高緒 拾/栗城 偲	高緒拾 / 栗城偲	Charaコミックス	9784199	9784199	3
STRICT	OK	tamayomi	球詠	standard	16	9784832295766	2024-10	芳文社	球詠 16	マウンテンプクイチ	マウンテンプクイチ	まんがタイムKRコミックス　フォワードコミックス	9784832	9784832	3
STRICT	OK	teiou-joushi-no-dekiai-sekkusu	帝王上司の溺愛セックス	standard	8	9784864957014	2024-11	大都社	帝王上司の溺愛セックス 8	空海リク	空海リク	DaitoComics　TLシリーズ	9784864	9784864	1
STRICT	OK	tengen-eiyuu-taisen	テンゲン英雄大戦	standard	7	9784867207031	2024-11	コアミックス	テンゲン英雄大戦(7)	坂ノ市クバル/裕本恭	坂ノ市クバル	ゼノンコミックス	9784867	9784867	4
STRICT	OK	tengoku-daimakyou	天国大魔境	standard	11	9784065370544	2024-10	講談社	天国大魔境(11)	石黒 正数	石黒正数	アフタヌーンKC	9784065	9784065	2
STRICT	OK	tengu-no-daidokoro	天狗の台所	standard	5	9784065375389	2024-10	講談社	天狗の台所(5)	田中 相	田中相	アフタヌーンKC	9784065	9784065	3
STRICT	OK	tensei-kyousouba-etchiman	転生競走馬エッチマン	standard	9	9784867166864	2024-12	マイクロマガジン社	転生競走馬 エッチマン 9	城谷間間/akinaka	城谷間間	ライドコミックス	9784867	9784867	9
STRICT	OK	tensei-maou-no-yuusha-gakuen-musou	転生魔王の勇者学園無双	standard	5	9784408641652	2024-12	実業之日本社	転生魔王の勇者学園無双(5)	岸本　和葉/美澄　しゅんう/桑島　黎音（キャラクター原案）	美澄しゅんう	ジャルダンコミックス	9784408	9784408	3
STRICT	OK	tensei-shita-akuyaku-reijou-wa-fukushuu-o-nozomanai-the-comic	転生した悪役令嬢は復讐を望まないthe comic	standard	6	9784800015037	2024-09	マッグガーデン	転生した悪役令嬢は復讐を望まない THE COMIC(6)	磐秋ハル/あかこ	磐秋ハル	マッグガーデンコミックスアヴァルスシリーズ	9784800	9784800	1
STRICT	OK	tenseishitara-ken-deshita	転生したら剣でした	standard	16	9784344854642	2024-09	幻冬舎コミックス	転生したら剣でした (16)	棚架ユウ/丸山朝ヲ/るろお	丸山朝ヲ	バーズコミックス	9784344	9784344	4
STRICT	OK	the-boxer	ザ・ボクサー	standard	3	9784088842967	2024-12	集英社	ザ・ボクサー 3	JH	JH	ジャンプコミックス	9784088	9784088	1
STRICT	OK	the-gamesters	ザ・ゲームスターズ	standard	4	9784065365953	2024-08	講談社	ザ・ゲームスターズ(4)	オノ・ナツメ	オノナツメ	モーニング　KC	9784065	9784065	3
STRICT	OK	therapy-game-restart	セラピーゲームリスタート	standard	5	9784403669385	2024-07	新書館	セラピーゲーム リスタート(5)	日ノ原巡	日ノ原巡	ディアプラスコミックス	9784403	9784403	1
STRICT	OK	tokidoki-bosotsu-to-roshiago-de-dereru-tonari-no-aarya-san	時々ボソッとロシア語でデレる隣のアーリャさん	standard	9	9784065433164	2026-04	講談社	時々ボソッとロシア語でデレる隣のアーリャさん(9)	手名町 紗帆/燦々SUN/ももこ	手名町紗帆	講談社コミックス	9784065	9784065	2
STRICT	OK	tokuni-aru-hibi	とくにある日々	standard	5	9784864682794	2024-08	ヒーローズ	とくにある日々(5)	なか憲人	なか憲人	ヒーローズコミックス わいるど	9784864	9784864	2
STRICT	OK	tokyo-camouflage-hour	ニュートーキョーカモフラージュアワー	standard	12	9784785980818	2025-12	少年画報社	ニュートーキョーカモフラージュアワー 12	松本 千秋	松本千秋	YKコミックス	9784785	9784785	1
STRICT	OK	tokyo-hinkon-joshi	東京貧困女子。	standard	12	9784098630349	2024-09	小学館	東京貧困女子。(12)	中村 淳彦/小田原 愛	小田原愛	ビッグ コミックス	9784098	9784098	3
STRICT	OK	tokyo-monogatari	東京物語	standard	7	9784088572871	1992-12	集英社	東京物語(7)	いしかわじゅん	いしかわじゅん	プレイボーイコミックス	9784088	9784088	3
STRICT	OK	tokyo-monogatari	東京物語	standard	8	9784088572888	1993-04	集英社	東京物語(8)	いしかわじゅん	いしかわじゅん	プレイボーイコミックス	9784088	9784088	3
STRICT	OK	tokyo-saitei-saiaku-saikou	東京最低最悪最高!	standard	2	9784098634149	2025-05	小学館	東京最低最悪最高!(2)	鳥 トマト	鳥トマト	ビッグ コミックス	9784098	9784098	1
STRICT	OK	tokyo-shinrou	東京§神狼	standard	3	9784098727797	2024-11	小学館	東京§神狼(3)	くまがい 杏子	くまがい杏子	フラワーコミックス	9784098	9784098	2
STRICT	OK	tomatoipuu-no-lycopene	トマトイプーのリコピン	standard	9	9784088838342	2024-10	集英社	トマトイプーのリコピン 9	大石 浩二	大石浩二	ジャンプコミックス	9784088	9784088	2
STRICT	OK	tonari-no-kuuderella-o-amayakashitara-uchi-no-aikagi-o-watasu-koto-ni-natta	隣のクーデレラを甘やかしたら、ウチの合鍵を渡すことになった	standard	6	9784041153918	2024-09	KADOKAWA	隣のクーデレラを甘やかしたら、ウチの合鍵を渡すことになった (6)	雪仁/かがちさく/青島　かなえ	青島かなえ / 雪仁	角川コミックス・エース	9784041	9784041	1
STRICT	OK	tono-to-inu	殿と犬	standard	4	9784866753843	2024-10	フレックスコミックス	殿と犬(4)	西田理英	西田理英	ポラリスCOMICS	9784866	9784866	2
STRICT	OK	tsuihousareta-sareta-esukyuu-kanteishi-wa-saikyou-no-guild-o-tsukuru	追放されたS級鑑定士は最強のギルドを創る	standard	7	9784824010384	2024-12	オーバーラップ	追放されたS級鑑定士は最強のギルドを創る 7	霜月なごみ/瀬戸夏樹/ふーろ	霜月なごみ	ガルドコミックス	9784824	9784824	3
STRICT	OK	tsukiatte-agetemo-iikana	付き合ってあげてもいいかな	standard	13	9784098536498	2024-10	小学館	付き合ってあげてもいいかな(13)	たみふる	たみふる	裏少年サンデーコミックス	9784098	9784098	3
STRICT	OK	tsuma-ga-kanpeki-sugiru-no-de-chotto-midashite-ii-desuka	妻が完璧すぎるので、ちょっと乱していいですか?	standard	5	9784832205024	2025-04	芳文社	妻が完璧すぎるので、ちょっと乱していいですか? 5	あきばるいき	あきばるいき	芳文社コミックス　FUZコミックス	9784832	9784832	2
STRICT	MISMATCH	tsurenai-hodo-aokute-azatoi-cry-ni-akai	つれないほど青くてあざといくらいに赤い	standard	6	9784088935133	2024-11	集英社	つれないほど青くて あざといくらいに赤い 6	tomomi	tomomi漫画家	ヤングジャンプコミックス	9784088	9784088	4
STRICT	MISMATCH	tsutte-tabetai-gyaruzawa-san	釣って食べたいギャル澤さん	standard	2	9784088935669	2025-02	集英社	釣って食べたいギャル澤さん 2	ふなつ かずき	ふなつ一輝	ヤングジャンプコミックス	9784088	9784088	1
STRICT	OK	twisted-sisters	ツイステッド・シスターズ	standard	7	9784065373347	2024-11	講談社	ツイステッド・シスターズ(7)	山下 和美	山下和美	モーニング　KC	9784065	9784065	2
STRICT	OK	uchuujin-muumuu	宇宙人ムームー	standard	8	9784785979232	2025-04	少年画報社	宇宙人ムームー 8	宮下 裕樹	宮下裕樹	YKコミックス	9784785	9784785	2
STRICT	OK	uesugi-kun-wa-onnanoko-o-yametai	上杉くんは女の子をやめたい	standard	4	9784098732739	2025-12	小学館	上杉くんは女の子をやめたい(4)	やぶうち 優	やぶうち優	ちゃおコミックス	9784098	9784098	1
STRICT	OK	uguisudani-dead-zone	鶯谷デッドゾーン	standard	5	9784537148879	2024-09	日本文芸社	鶯谷デッドゾーン ( 5)	井深 みつ/三日閉 両	井深みつ / 三日閉両	ニチブンコミックス	9784537	9784537	1
STRICT	OK	uikon	初×婚	standard	16	9784088677781	2024-11	集英社	初×婚 16	黒崎 みのり	黒崎みのり	りぼんマスコットコミックス	9784088	9784088	2
STRICT	OK	umamusume-pretty-derby-umamusumeshi	ウマ娘プリティーダービーうまむすめし	standard	5	9784098536207	2024-12	小学館	ウマ娘 プリティーダービー うまむすめし(5)	浅草 九十九/Cygames	浅草九十九	裏少年サンデーコミックス	9784098	9784098	3
STRICT	OK	umarekawattemo-yoroshiku	生まれ変わってもよろしく	standard	2	9784088841953	2024-11	集英社	生まれ変わってもよろしく 2	LEEHYE	LEEHYE	ジャンプコミックス	9784088	9784088	3
STRICT	OK	unmei-no-hito-ni-deau-hanashi	運命の人に出会う話	standard	6	9784065375617	2024-11	講談社	運命の人に出会う話(6)	あなしん	あなしん	KC　デザート	9784065	9784065	1
STRICT	OK	urasekai-picnic	裏世界ピクニック	standard	13	9784757594678	2024-10	スクウェア・エニックス	裏世界ピクニック(13)	宮澤伊織/水野英多/shirakaba	水野英多	ガンガンコミックス	9784757	9784757	5
STRICT	OK	usokon	ウソ婚	standard	15	9784065375914	2024-11	講談社	ウソ婚(15)	時名 きうい	時名きうい	講談社コミックス別冊フレンド	9784065	9784065	2
