g-senjou-no-neko	bl	ボーイズラブ漫画	G線上の猫
gaishuu-isshoku	gag	ギャグ漫画	ガイシューイッショク!
gakuen-baby-shittaazu	gag	ギャグ漫画	学園ベビーシッターズ
gakuen-kakumeiden-mitsurugi	gag	ギャグ漫画	学園革命伝ミツルギ
gakuen-tengoku-paradoxia	gag	ギャグ漫画	学園天国パラドキシア
gakuen-tengoku-paradoxia	yokai	妖怪を題材とした漫画作品	学園天国パラドキシア
gakuen-tokkei-duklyon	gag	ギャグ漫画	学園特警デュカリオン
gakuyaura	4-koma	4コマ漫画	楽屋裏
gakuyaura	gag	ギャグ漫画	楽屋裏
gal-amida-butsu	gag	ギャグ漫画	ギャルアミダブツ
gal-isha-ayappe	4-koma	4コマ漫画	ギャル医者あやっぺ
gal-isha-ayappe	gag	ギャグ漫画	ギャル医者あやっぺ
gal-to-kyouryuu	gag	ギャグ漫画	ギャルと恐竜
ganbare-midori-chan	4-koma	4コマ漫画	がんばれみどりちゃん
ganbare-sumeshi-gigoku	4-koma	4コマ漫画	がんばれ酢めし疑獄!!
ganbare-tabuchi-kun	4-koma	4コマ漫画	がんばれ!!タブチくん!!
ganbare-tabuchi-kun	gag	ギャグ漫画	がんばれ!!タブチくん!!
ganjou-ningen-suparutakasu	gag	ギャグ漫画	頑丈人間スパルタカス
gassou	samurai	時代劇漫画	合葬
gattai-idol-snow-chan	4-koma	まんがタイムきららの4コマ漫画作品	合体アイドル!スノウちゃん
gdgd-dogs	gag	ギャグ漫画	GDGD-DOGS
gehou-douji	yokai	妖怪を題材とした漫画作品	外法童子
geki-gokutora-ikka	gag	ギャグ漫画	激!!極虎一家
gekibuno	4-koma	4コマ漫画	げきぶの。
gekikara-bunka-kouryuu	4-koma	まんがタイムの4コマ漫画作品	ゲキカラ文化交流
gekiretsu-baka	4-koma	4コマ漫画	激烈バカ
gekkan-shoujo-nozaki-kun	4-koma	4コマ漫画	月刊少女野崎くん
gekkan-shoujo-nozaki-kun	gag	ギャグ漫画	月刊少女野崎くん
gekkou-jourei	gag	ギャグ漫画	月光条例
genkotsu-ganta	gag	ギャグ漫画	げんこつ岩太
genshi-tan-janome	yokai	妖怪を題材とした漫画作品	幻仔譚じゃのめ
genzonkodai-seibutsushi-pakkii	gag	ギャグ漫画	現存!古代生物史パッキー
gesu-kijoumae	gag	ギャグ漫画	ゲス、騎乗前
getabaki-kaa-chan	4-koma	4コマ漫画	ゲタばきかあちゃん
getsuyoubi-wa-2-gen-kara	4-koma	4コマ漫画	月曜日は2限から
ggumi-no-g	4-koma	4コマ漫画	G組のG
giant-robo	mecha	巨大ロボットを題材とした漫画作品	ジャイアントロボ
gifuu-doudou-naoe-kanetsugu-maeda-deka-tsukigatari	samurai	時代劇漫画	義風堂々 直江兼続 -前田慶次月語り-
gin-no-shippo	4-koma	4コマ漫画	銀のしっぽ
gin-no-supuun	gourmet	料理・グルメ漫画	銀のスプーン
ginga-takuhaibin-maguro	gag	ギャグ漫画	銀河宅配便マグロ
ginga-tokumeitai-pakintokinto	mecha	巨大ロボットを題材とした漫画作品	銀河特命隊パキントキント
gintama	gag	ギャグ漫画	銀魂
gintama	samurai	時代劇漫画	銀魂
girls-saurus	gag	ギャグ漫画	ガールズザウルス
go-go-purin-teikoku	gag	ギャグ漫画	GOGO!ぷりん帝国
gochuumon-wa-usagi-desuka	4-koma	4コマ漫画原作アニメ	ご注文はうさぎですか? (アニメ)
god-does-not-play-furanai	gag	ギャグ漫画	神はサイコロを振らない (漫画)
gogh-chan	4-koma	4コマ漫画	ゴッホちゃん
gogo-mario-world	4-koma	4コマ漫画	GOGO!マリオワールド
gojikanme-no-sensou	war	戦争漫画	五時間目の戦争
gokeiyaku-kudasai	4-koma	4コマ漫画	ご契約ください!
gokicha	4-koma	4コマ漫画原作アニメ	ごきチャ!!
gokigenyou-ikkyoku-ikaga	4-koma	4コマ漫画原作アニメ	ごきげんよう、一局いかが?
gokuchuu	gag	ギャグ漫画	ごくちゅう!
gokuman	gag	ギャグ漫画	極☆漫
gokuraku-ringo	gag	ギャグ漫画	極楽りんご
gokuraku-seishun-hokkeebu	gag	ギャグ漫画	極楽青春ホッケー部
golden-lucky	4-koma	4コマ漫画	GOLDEN LUCKY
good-morning-teacher	4-koma	4コマ漫画	Good Morning ティーチャー
gororo	yokai	妖怪を題材とした漫画作品	ゴロロ
gotsu-kun-puucho	gag	ギャグ漫画	ゴックン!ぷーちょ
goudere-bishoujo-nagihara-sora	gag	ギャグ漫画	豪デレ美少女 凪原そら
gouken-yamato	mecha	巨大ロボットを題材とした漫画作品	轟拳ヤマト
goumon-baito-kun-no-nichijou	gag	ギャグ漫画	拷問バイトくんの日常
gp-gakuen-seitokai-shikkoubu	bl	ボーイズラブ漫画	GP学園生徒会執行部
green-hill	gag	ギャグ漫画	グリーンヒル
green-requiem	music	クラシック音楽を題材とした漫画	グリーン・レクイエム
gu-gu-ganmo	gag	ギャグ漫画	Gu-Guガンモ
gugure-kokkuri-san	gag	ギャグ漫画	繰繰れ! コックリさん
gugure-kokkuri-san	yokai	妖怪を題材とした漫画作品	繰繰れ! コックリさん
guignol-kyuutei-gakudan	music	音楽漫画	人形宮廷楽団
gunjou-sword	samurai	時代劇漫画	群青ソード
gunshi-kuroda-kanbei-den	4-koma	4コマ漫画	軍師 黒田官兵衛伝
guranburu	gag	ギャグ漫画	ぐらんぶる
guranpuri-tengoku	4-koma	4コマ漫画	グランプリ天国
guts-jun	baseball	日本の高校野球を題材とした漫画作品	ガッツジュン
guupan	4-koma	まんがタイムきららの4コマ漫画作品	ぐーぱん!
guwanbaru-denka	gag	ギャグ漫画	ぐゎんばる殿下
gyakkyou-nain	gag	ギャグ漫画	逆境ナイン
haamerun-no-baiorinhiki	music	クラシック音楽を題材とした漫画	ハーメルンのバイオリン弾き
habsburg-ka-no-kareinaru-junan	gag	ギャグ漫画	ハプスブルク家の華麗なる受難
hachune-miku-no-nichijou-roipara	4-koma	4コマ漫画	はちゅねミクの日常 ろいぱら!
hachune-miku-no-nichijou-roipara	gag	ギャグ漫画	はちゅねミクの日常 ろいぱら!
hadaka-samurai	gag	ギャグ漫画	ハダカ侍
hadee-hendorikkusu-monogatari	music	音楽漫画	ハデー・ヘンドリックス物語
hagishiri-kyuudan	gag	ギャグ漫画	歯ぎしり球団
haiyore-nyaruko-san	gag	ギャグ漫画	這いよれ! ニャル子さん
hajime-cross	4-koma	4コマ漫画	はじめ×くろす
hajime-ningen-gon	gag	ギャグ漫画	はじめ人間ゴン
hakase-no-hakui-joshi-kouryakuron	4-koma	まんがタイムの4コマ漫画作品	博士の白衣女子攻略論
hakata-tonkotsu-ramens	baseball	草野球を題材とした漫画作品	博多豚骨ラーメンズ
hakataben-no-onnanoko-wa-kawaii-to-omoimasenka	4-koma	4コマ漫画	博多弁の女の子はかわいいと思いませんか?
haken-desu	4-koma	まんがタイムの4コマ漫画作品	派遣です!
hakkenden	samurai	時代劇漫画	八犬伝 (碧也ぴんくの漫画)
hakkenshi	samurai	時代劇漫画	八犬士
hakoiri-drops	4-koma	まんがタイムきららの4コマ漫画作品	箱入りドロップス
hakoiri-ryouhin	4-koma	まんがタイムの4コマ漫画作品	はこいり良品
hakuina-kanojo	4-koma	4コマ漫画	白衣な彼女
hamster-nikki	4-koma	まんがタイムの4コマ漫画作品	ハムスター日記
hamster-no-kenkyuu-report	4-koma	4コマ漫画	ハムスターの研究レポート
hanabi-chan-wa-okuregachi	gag	ギャグ漫画	ハナビちゃんは遅れがち
hanamaru-skip	4-koma	まんがタイムきららの4コマ漫画作品	はなまるスキップ
hanamaru-youchien	gag	ギャグ漫画	はなまる幼稚園
hanasaki-komachi-girls	4-koma	4コマ漫画	花咲きKomachi-Girls
hanasaki-komachi-girls	gag	ギャグ漫画	花咲きKomachi-Girls
hanayaka-ume-chan	4-koma	4コマ漫画	花やか梅ちゃん
handosutando	4-koma	まんがタイムきららの4コマ漫画作品	はんどすたんど!
hanitarou-desu	gag	ギャグ漫画	ハニ太郎です。
hanmen-ouji	gag	ギャグ漫画	反面王子
hantoumei-kinmu-usui-san	4-koma	まんがタイムの4コマ漫画作品	半透明勤務 薄井さん
happii-maria	gag	ギャグ漫画	はっぴいマリア
happy-toreiruzu	4-koma	まんがタイムきららの4コマ漫画作品	ハッピーとれいるず!
harahara-dokidoki	gag	ギャグ漫画	ハラハラドキドキ
hare-nochi-cinderella	4-koma	4コマ漫画	晴れのちシンデレラ
harou-keihou	4-koma	4コマ漫画	はろう警報
harou-keihou	gag	ギャグ漫画	はろう警報
harumachi-dance	4-koma	4コマ漫画	はるまち・ダンス
haruna-chan-sanjou	4-koma	まんがタイムの4コマ漫画作品	はるなちゃん参上!
hataki	gag	ギャグ漫画	ハタキ (漫画)
hatarake-moto-renjaa	gag	ギャグ漫画	働け!! モトレンジャー!!
hatchi-potchi	4-koma	まんがタイムの4コマ漫画作品	はっち・ぽっち
hato-ga-iru	4-koma	4コマ漫画	はとがいる
hato-no-oyome-san	gag	ギャグ漫画	ハトのおよめさん
hatsukoi-lunch-box	gourmet	料理・グルメ漫画	初恋ランチボックス
hatsukoi-monster	gag	ギャグ漫画	初恋モンスター
hatsumei-gunjin-isshin	gag	ギャグ漫画	発明軍人 イッシン
hayate-no-gotoku	gag	ギャグ漫画	ハヤテのごとく!
heibon-punch	gag	ギャグ漫画	平凡ポンチ
heisei-umare	4-koma	まんがタイムきららの4コマ漫画作品	平成生まれ
hell-s-kitchen	gag	ギャグ漫画	ヘルズキッチン (漫画)
hennako-chan	gag	ギャグ漫画	へんな子ちゃん
heroman	mecha	巨大ロボットを題材とした漫画作品	HEROMAN
heruzu-warrior-maou	gag	ギャグ漫画	地獄戦士魔王
heso-de-cha-o-wakasu	4-koma	4コマ漫画	へそで茶をわかす
heso-de-cha-o-wakasu	gag	ギャグ漫画	へそで茶をわかす
hetare-ane	4-koma	4コマ漫画	ヘタレ姉。
hetaria	4-koma	4コマ漫画原作アニメ	ヘタリア
hi-score-girl	gag	ギャグ漫画	ハイスコアガール
hiatari-ryoukou	baseball	日本の高校野球を題材とした漫画作品	陽あたり良好!
hibi-ware-ningen	gag	ギャグ漫画	日々我人間
hibikino-bb	4-koma	4コマ漫画	ヒビキノBB
hibikino-bb	gag	ギャグ漫画	ヒビキノBB
hidamari-no-ki	samurai	時代劇漫画	陽だまりの樹
hidamari-sketch	4-koma	4コマ漫画原作アニメ	ひだまりスケッチ (アニメ)
higana-hannichi-gamebu-gurashi	4-koma	4コマ漫画	日がな半日ゲーム部暮らし
hige-no-ooeru-yabuuchi-sasako	gag	ギャグ漫画	ヒゲのOL薮内笹子
higepiyo	4-koma	4コマ漫画	ヒゲぴよ
higurashi-no-naku-koi-ni-all-you-need-is-love	4-koma	4コマ漫画	ひぐらしのなく恋に All you need is love
higurashi-no-naku-koi-ni-all-you-need-is-love	gag	ギャグ漫画	ひぐらしのなく恋に All you need is love
higurashi-no-naku-koro-ni-hirukowashihen	gag	ギャグ漫画	ひぐらしのなく頃に 昼壊し編
higurashi-no-naku-koro-ni-kokoroiyashihen	gag	ギャグ漫画	ひぐらしのなく頃に 心癒し編
hikari-no-daishain	4-koma	4コマ漫画	光の大社員
hikarishuppatsu-shinkou	4-koma	まんがタイムの4コマ漫画作品	ひかり!出発進行
hikyo-tan	gag	ギャグ漫画	ひきょたん!!
himajin	4-koma	まんがタイムの4コマ漫画作品	ひまじん
himawari-bugeichou	4-koma	4コマ漫画	ひまわり武芸帖
hime-hajike	gag	ギャグ漫画	ひめはじけ
himegoto-2013	4-koma	4コマ漫画	ひめゴト
himitsu-no-hokenshitsu	4-koma	4コマ漫画	ヒミツの保健室
himitsu-sentai-momoidaa	gag	ギャグ漫画	ひみつ戦隊モモイダー
himorogi-guardian	yokai	妖怪を題材とした漫画作品	ひもろぎ守護神
himouto-umaru-chan	gag	ギャグ漫画	干物妹!うまるちゃん
hina-matsuri	gag	ギャグ漫画	ヒナまつり
hinako-note	4-koma	4コマ漫画	ひなこのーと
hinata-cafe-e-youkoso	4-koma	4コマ漫画	ひなたCafeへようこそ
hinmin-no-shokutaku	gourmet	料理・グルメ漫画	貧民の食卓
hirona-ex	4-koma	まんがタイムきららの4コマ漫画作品	ひろなex.
hissatsu-shirakiya-koukou-kendoubu	4-koma	4コマ漫画	必殺白木矢高校剣道部
hissatsu-yamamoto-ruriko	gag	ギャグ漫画	必殺山本るりこ
hit-and-run	baseball	少年野球を題材とした漫画作品	ヒット・エンド・ラン (漫画)
hitojichi-seikatsu-kara-hajimeru-slow-life	gourmet	料理・グルメ漫画	人質生活から始めるスローライフ
hitomi-no-catoblepas	yokai	妖怪を題材とした漫画作品	瞳のカトブレパス
hitori-de-nomerumon	gourmet	料理・グルメ漫画	ひとりで飲めるもん!
hitoribocchi-no-marumaru-seikatsu	4-koma	4コマ漫画	ひとりぼっちの○○生活
hiyahhaa-dayo-funasshii	4-koma	4コマ漫画	ヒャッハーだよ♪ ふなっしー
hiyo-bibitto	4-koma	まんがタイムきららの4コマ漫画作品	ひよ&びびっと!
hiyo-world	4-koma	4コマ漫画	ひよわーるど
hiyokko-sister-no-ansoku	4-koma	まんがタイムの4コマ漫画作品	ひよっこシスターの安息
hoero-pen	gag	ギャグ漫画	吼えろペン
hogushite-yui-san	4-koma	まんがタイムきららの4コマ漫画作品	ほぐして、癒衣さん。
hokenshitsu-no-shinigami	gag	ギャグ漫画	保健室の死神
hokuto-no-ken-kenougun-zakotachi-no-banka	gag	ギャグ漫画	北斗の拳 拳王軍ザコたちの挽歌
hokuto-no-ken-seikimatsu-drama-satsueiden	gag	ギャグ漫画	北斗の拳 世紀末ドラマ撮影伝
holy-brownie	gag	ギャグ漫画	Holy Brownie
homemade-heroes	4-koma	まんがタイムきららの4コマ漫画作品	ホームメイドヒーローズ
homohomo-7	gag	ギャグ漫画	ホモホモ7
honba-joshikou-manual	4-koma	4コマ漫画	本場ぢょしこうマニュアル
honey-come-chatka	4-koma	4コマ漫画	ハニカムチャッカ
honjitsu-no-neko-jijou	4-koma	4コマ漫画	本日の猫事情
honobono-kun	4-koma	4コマ漫画	ほのぼの君
honoo-no-mirage	bl	ボーイズラブ漫画	炎の蜃気楼
honoo-no-tenkousei	gag	ギャグ漫画	炎の転校生
honto-ni-atta-reibai-sensei	4-koma	4コマ漫画	ほんとにあった!霊媒先生
honto-ni-atta-reibai-sensei	yokai	妖怪を題材とした漫画作品	ほんとにあった!霊媒先生
hoozuki-no-reitetsu	gag	ギャグ漫画	鬼灯の冷徹
hoozuki-no-reitetsu	yokai	妖怪を題材とした漫画作品	鬼灯の冷徹
horente-tou-no-mahoutsukai	4-koma	まんがタイムきららの4コマ漫画作品	ホレンテ島の魔法使い
hoshi-no-kirby-kyou-mo-manmaru-nikki	gag	ギャグ漫画	星のカービィ 今日もまんまる日記!
hoshi-no-kirby-manpuku-pupupu-fantasy	gag	ギャグ漫画	星のカービィ 〜まんぷくプププファンタジー〜
hoshi-no-kirby-pakutsu-to-daibakushou	gag	ギャグ漫画	星のカービィ パクッと大爆ショー!!
hoshi-no-kirby-ukiuki-adventure	4-koma	4コマ漫画	星のカービィ ウキウキ大冒険
hoshi-no-ko	gag	ギャグ漫画	ほしのこ!
hoshi-no-zundakota	4-koma	4コマ漫画	星のズンダコタ
hoshii-mono-wa-nandesuka	4-koma	4コマ漫画	ほしいものはなんですか?
hoshikuzu-paradise	gag	ギャグ漫画	星くずパラダイス
hoshikuzu-terepasu	4-koma	4コマ漫画原作アニメ	星屑テレパス
hospital	gag	ギャグ漫画	ホスピタル (漫画)
hotel-helheim	gag	ギャグ漫画	ホテル ヘルヘイム
houchounin-ajihei	gourmet	料理・グルメ漫画	包丁人味平
houkago-atelier-toiro	4-koma	4コマ漫画	放課後アトリエといろ
houkago-hero	gag	ギャグ漫画	放課後ヒーロー
houkago-sensation	4-koma	まんがタイムきららの4コマ漫画作品	放課後せんせーしょん!
houkago-strip	4-koma	まんがタイムきららの4コマ漫画作品	放課後すとりっぷ
houkago-teibou-nisshi	gourmet	料理・グルメ漫画	放課後ていぼう日誌
hyottoko-school	gag	ギャグ漫画	ひょっとこスクール
hyougemono	samurai	時代劇漫画	へうげもの
hyper-restaurant	gag	ギャグ漫画	ハイパーレストラン
hyper-shoujo-ukkii	4-koma	4コマ漫画	はいぱー少女 ウッキー!
ibu-no-musukotachi	gag	ギャグ漫画	イブの息子たち
iburigurashi	gourmet	料理・グルメ漫画	いぶり暮らし
ichigo-no-haitta-soodasui	4-koma	まんがタイムきららの4コマ漫画作品	いちごの入ったソーダ水
ichijouma-mankitsu-gurashi	4-koma	まんがタイムきららの4コマ漫画作品	一畳間まんきつ暮らし!
ichiro-heian	gag	ギャグ漫画	一路平安!
ichiroh	4-koma	まんがタイムきららの4コマ漫画作品	イチロー!
idainaru-shurarabon	gag	ギャグ漫画	偉大なる、しゅららぼん
idol-jigokuhen	gag	ギャグ漫画	アイドル地獄変
iga-no-kagemaru	samurai	時代劇漫画	伊賀の影丸
igano-kabamaru	gag	ギャグ漫画	伊賀野カバ丸
iidabashi-no-futaba-chan	4-koma	4コマ漫画	飯田橋のふたばちゃん
iikina-mondaze	4-koma	4コマ漫画	いい気なもんだぜ
iiyone-yonezawa-sensei	gag	ギャグ漫画	いいよね!米澤先生
ijimeru-yabai-yatsu	gag	ギャグ漫画	いじめるヤバイ奴
ijimete-kun	gag	ギャグ漫画	いじめてくん
ijiranaide-nagatoro-san	gag	ギャグ漫画	イジらないで、長瀞さん
ika-ryaku	gag	ギャグ漫画	以下略
ikai-hanjouki-hiyokoya-shouten	yokai	妖怪を題材とした漫画作品	異界繁盛記 ひよこや商店
ikeike-baka-onna	gag	ギャグ漫画	いけいけ!バカオンナ
imori-201	gag	ギャグ漫画	イモリ201
imouto-gundam	gag	ギャグ漫画	妹ガンダム
imouto-wa-iimonoda	4-koma	4コマ漫画	妹はいいものだ
imouto-wa-meshimazu	gourmet	料理・グルメ漫画	妹はメシマズ
imouto-wa-shitte-iru	gag	ギャグ漫画	妹は知っている
impro	4-koma	まんがタイムきららの4コマ漫画作品	インプロ!
inari-konkon-koi-iroha	yokai	妖怪を題材とした漫画作品	いなり、こんこん、恋いろは。
inu-gundam	gag	ギャグ漫画	犬ガンダム
inu-kaisha	4-koma	4コマ漫画	いぬ会社
inu-no-juusuya-san	gag	ギャグ漫画	犬のジュース屋さん
inu-no-juusuya-san-z	gag	ギャグ漫画	犬のジュース屋さんZ
inu-to-neko-dotchimo-katteruto-mainichi-tanoshii	gag	ギャグ漫画	犬と猫どっちも飼ってると毎日たのしい
inugami-san-to-nekoyama-san	4-koma	4コマ漫画	犬神さんと猫山さん
inuisantsu	gag	ギャグ漫画	イヌイさんッ!
inuyasha	samurai	時代劇漫画	犬夜叉
ippai-ikimasuka	gag	ギャグ漫画	一杯いきますか!!
ippashiman	gag	ギャグ漫画	いっぱしマン
isekai-oji-san	gag	ギャグ漫画	異世界おじさん
isekai-shikkaku	gag	ギャグ漫画	異世界失格
ishida-to-asakura	bl	ボーイズラブ漫画	石田とあさくら
ishii-hisaichi-no-daiseikai	4-koma	4コマ漫画	いしいひさいちの大政界
ishii-hisaichi-no-shiienuenu	4-koma	4コマ漫画	いしいひさいちのCNN
isoshime-nioka-sensei	4-koma	4コマ漫画	勤しめ! 仁岡先生
isoshime-nioka-sensei	gag	ギャグ漫画	勤しめ! 仁岡先生
ito-okashi	4-koma	4コマ漫画	いとをかし
itoshi-no-muco	gag	ギャグ漫画	いとしのムーコ
itsuka-tiffany-de-choushoku-o	gourmet	料理・グルメ漫画	いつかティファニーで朝食を
itsumo-kokoro-ni-taiyou-shinbun	4-koma	まんがタイムの4コマ漫画作品	いつも心に太陽新聞!!
j-m	gag	ギャグ漫画	J⇔M ジェイエム
jaa-anta-ga-tsukutte-miroyo	gourmet	料理・グルメ漫画	じゃあ、あんたが作ってみろよ
jaja-nin-tripper	4-koma	4コマ漫画	じゃじゃ忍トリッパー
jaja-nin-tripper	gag	ギャグ漫画	じゃじゃ忍トリッパー
jam-paradise	4-koma	4コマ漫画	邪夢パラダイス
jam-paradise	gag	ギャグ漫画	邪夢パラダイス
jankenpon	4-koma	4コマ漫画	ジャンケンポン
jansou-no-saeko-san	4-koma	4コマ漫画	雀荘のサエコさん
jantonio-bomb	gag	ギャグ漫画	ジャントニオBomb
jashin-chan-drop-kick	gag	ギャグ漫画	邪神ちゃんドロップキック
jashin-no-bentouya-san	gourmet	料理・グルメ漫画	邪神の弁当屋さん
jibaku-shounen-hanako-kun	gag	ギャグ漫画	地縛少年花子くん
jibetagurashi-ahiru-no-seikatsu	4-koma	4コマ漫画	ぢべたぐらし あひるの生活
jigoku-youchien	4-koma	4コマ漫画	地獄ようちえん
jigoku-youchien	gag	ギャグ漫画	地獄ようちえん
jigokuraku	samurai	時代劇漫画	地獄楽
jigokuren-love-in-za-hell	gag	ギャグ漫画	地獄恋 LOVE in the HELL
jigyaku-no-uta	4-koma	4コマ漫画	自虐の詩
jikan-teishi-yuusha	gag	ギャグ漫画	時間停止勇者
jimoto-ga-japan	gag	ギャグ漫画	ジモトがジャパン
jingai-san-no-yome	4-koma	4コマ漫画	人外さんの嫁
jitsu-wa-watashi-wa	gag	ギャグ漫画	実は私は
jk-oyaji	4-koma	4コマ漫画	JKおやじ!
jk-oyaji	gag	ギャグ漫画	JKおやじ!
jk-yuusha-to-inkyo-maou	gag	ギャグ漫画	JK勇者と隠居魔王
josei-otoko	music	音楽漫画	女声男子
joshikousei-no-mudazukai	gag	ギャグ漫画	女子高生の無駄づかい
joshimon	4-koma	まんがタイムの4コマ漫画作品	じょしもん
joshiraku	gag	ギャグ漫画	じょしらく
joshiryoku-koujou-katsudou-kiroku	gag	ギャグ漫画	女子力向上カツドウキロク
joukamachi-no-dandelion	4-koma	4コマ漫画原作アニメ	城下町のダンデライオン
joukyou-seikatsuroku-ichijou	gourmet	料理・グルメ漫画	上京生活録イチジョウ
judos	gag	ギャグ漫画	ジュウドウズ
jungle-wa-itsumo-hare-nochi-guu	gag	ギャグ漫画	ジャングルはいつもハレのちグゥ
junjou-pine	gag	ギャグ漫画	純情パイン
junjou-romantica	gag	ギャグ漫画	純情ロマンチカ
juudoo-shitetsu	gag	ギャグ漫画	JUDOしてっ!
juukinzoku-kanojo	gag	ギャグ漫画	重金属彼女
kabesaa-doujin-sakka-no-nekoyashiki-kun-wa-shounin-yokkyuu-o-kojirasete-iru	bl	ボーイズラブ漫画	壁サー同人作家の猫屋敷くんは承認欲求をこじらせている
kachou-baka-ichidai	gag	ギャグ漫画	課長バカ一代
kachou-fuugetsu-uyo-kyokusetsu	gag	ギャグ漫画	花鳥風月紆余曲折
kachou-no-koi	bl	ボーイズラブ漫画	課長の恋
kachou-reijou	gag	ギャグ漫画	課長令嬢
kafun-banashi	gag	ギャグ漫画	かふん昔ばなし
kagaku-chop	gag	ギャグ漫画	カガクチョップ
kagami-no-kuni-no-sensou	4-koma	4コマ漫画	鏡の国の戦争 (漫画)
kaibutsu-joou	gag	ギャグ漫画	怪物王女
kaii-ika-sama-hakurantei	gag	ギャグ漫画	怪異いかさま博覧亭
kaii-ika-sama-hakurantei	yokai	妖怪を題材とした漫画作品	怪異いかさま博覧亭
kaijin-kaihatsubu-no-kreuz-san	gag	ギャグ漫画	怪人開発部の黒井津さん
kaijin-wakatono	gag	ギャグ漫画	怪人わかとの
kaishain-no-merodii	4-koma	4コマ漫画	かいしゃいんのメロディー
kaisou-nozarashi	gag	ギャグ漫画	快僧のざらし
kaiun-kifujin-madame-purple	4-koma	まんがタイムの4コマ漫画作品	開運貴婦人 マダム・パープル
kakko-kari-maid-kissa-mandoriru	4-koma	4コマ漫画	(仮)メイド喫茶マンドリル
kakko-kari-maid-kissa-mandoriru	gag	ギャグ漫画	(仮)メイド喫茶マンドリル
kakko-kawaii-sengen	gag	ギャグ漫画	カッコカワイイ宣言!
kakugeibu	4-koma	4コマ漫画	かくげいぶ!
kakutou-ryouri-densetsu-bisutoro-recipe	gourmet	料理・グルメ漫画	格闘料理伝説ビストロレシピ
kakutou-ryourinin-musashi	gourmet	料理・グルメ漫画	格闘料理人ムサシ
kamata-majo	4-koma	4コマ漫画	蒲田魔女
kame	4-koma	4コマ漫画	かめ!
kamen-no-ninja-akakage	samurai	時代劇漫画	仮面の忍者 赤影
kamen-renjaa-tanaka	gag	ギャグ漫画	仮面レンジャー田中
kamenbokusaa	gag	ギャグ漫画	仮面ボクサー
kameo-doll	4-koma	4コマ漫画	カメオドール
kami-sama-no-iutoori-2005	4-koma	まんがタイムきららの4コマ漫画作品	かみさまのいうとおり!
kamichu	yokai	妖怪を題材とした漫画作品	かみちゅ!
kamihitoe-rin-chan	gag	ギャグ漫画	紙一重りんちゃん
kamikuzu-idol	gag	ギャグ漫画	神クズ☆アイドル
kamiyomi	yokai	妖怪を題材とした漫画作品	カミヨミ
kamogawa-horumoo	gag	ギャグ漫画	鴨川ホルモー
kan-chan	4-koma	4コマ漫画	カンちゃん
kanamemo	4-koma	4コマ漫画原作アニメ	かなめも
kanbanmusume-wa-sashiosae	4-koma	まんがタイムきららの4コマ漫画作品	看板娘はさしおさえ
kanimega-daisessen	4-koma	4コマ漫画	カニメガ大接戦!
kanna-san-daiseikou-desu	gag	ギャグ漫画	カンナさん大成功です!
kannin-akane	gag	ギャグ漫画	かん忍!!茜
kanojo-ga-onii-ni-nattara-shitai-10-no-koto	4-koma	まんがタイムきららの4コマ漫画作品	彼女がお兄ちゃんになったらしたい10のこと
kanojo-mo-kanojo	gag	ギャグ漫画	カノジョも彼女
kanojo-wa-rokurokubi	gag	ギャグ漫画	彼女はろくろ首
kanojo-wa-uso-o-aishisugiteru	music	ポピュラー音楽を題材とした漫画	カノジョは嘘を愛しすぎてる
kanshin-shunjuu-shiba-chuutatsuden-sangokushi-shibachuu-san	gag	ギャグ漫画	漢晋春秋司馬仲達伝三国志 しばちゅうさん
kaori-warning	gag	ギャグ漫画	カオリわーにんぐ!
kappei	gag	ギャグ漫画	KAPPEI
kara-chan-to-shitoo-san-to	gourmet	料理・グルメ漫画	カラちゃんとシトーさんと、
karakaijouzu-no-takagi-san	gag	ギャグ漫画	からかい上手の高木さん
karasu-tengu-kabuto	samurai	時代劇漫画	鴉天狗カブト
karasuya-satoshi	4-koma	4コマ漫画	カラスヤサトシ (漫画)
karatto	gag	ギャグ漫画	からっと!
kare-to-caret	4-koma	4コマ漫画	彼とカレット。
kareshi-tte-doko-ni-ittara-kaemasuno	4-koma	まんがタイムきららの4コマ漫画作品	彼氏ってどこに行ったら買えますの!?
kariage-kun	gag	ギャグ漫画	かりあげクン
karin-no-mound	4-koma	4コマ漫画	花鈴のマウンド
karyukusu	war	戦争漫画	カリュクス
kasei-robo-daikessen	mecha	巨大ロボットを題材とした漫画作品	火星ロボ大決戦!
kaseida-machiko	gag	ギャグ漫画	火星田マチ子
kaseifu-no-etsuko-san	4-koma	4コマ漫画	家政婦のエツ子さん
kashikoiken-ririentaaru	gag	ギャグ漫画	賢い犬リリエンタール
kashimashi-house	4-koma	4コマ漫画	かしましハウス
kasumin	yokai	妖怪を題材とした漫画作品	カスミン
katakoi-canon	4-koma	4コマ漫画	カタコイ・カノン
katame-de	4-koma	まんがタイムきららの4コマ漫画作品	かためで!
katamezaru	samurai	時代劇漫画	片目猿
katekyoo-hitman-reborn	gag	ギャグ漫画	家庭教師ヒットマンREBORN!
kaze-no-karappe	gag	ギャグ漫画	風のカラッペ
kaze-no-suit-dan	gag	ギャグ漫画	風の戦士ダン
kaze-shimasu	4-koma	4コマ漫画	風します?
kedama-no-gonjiroo	gag	ギャグ漫画	けだまのゴンじろー
keion	4-koma	4コマ漫画原作アニメ	けいおん!
