layer	stem	title	ei	etype	label	number	kind	isbn	date	rak_title	rak_author	rak_publisher	other_slug	other_title	in_db	route	layer_note
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	17	MID	9784883156771	1995-10	子連れ狼 17	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	18	MID	9784883156788	1995-10	子連れ狼 18	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	19	MID	9784883156818	1995-11	子連れ狼 19	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	20	MID	9784883156825	1995-12	子連れ狼 20	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	21	MID	9784883156856	1995-11	子連れ狼 21	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	22	MID	9784883156863	1995-11	子連れ狼 22	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	23	MID	9784883156894	1996-01	子連れ狼 23	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	24	MID	9784883156900	1996-01	子連れ狼 24	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	25	MID	9784883156931	1996-02	子連れ狼 25	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	26	MID	9784883156948	1996-02	子連れ狼 26	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kozure-ookami	子連れ狼	3	other	劇画キングシリーズ版	27	MID	9784883156979	1996-03	子連れ狼 27	小池 一夫/小島 剛夕	小池書院	kozure-ookami	子連れ狼	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	1	shinsoban	劇画キングシリーズ	5	MID	9784575813531	1986-11	唇役主丞乾いて候 第5巻	小池一夫/小島剛夕	双葉社	kuchiyaku-mondo-kawaitesourou	唇役主丞乾いて候	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	maboroshi-no-futsuu-shoujo	幻想の普通少女	0	standard	通常版	2	MID	9784575931549	1989-01	幻想の普通少女(2)	内田春菊	双葉社	maboroshi-no-futsuu-shoujo	幻想の普通少女	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	muyounosuke	無用ノ介	0	standard	通常版	5	MID	9784845864058	2022-06	無用ノ介. Vol. 5	さいとう, たかを, 1936-2021	リイド社	muyounosuke	無用ノ介	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	muyounosuke	無用ノ介	0	standard	通常版	11	MID	9784845864355	2023-06-01	無用ノ介(vol.11)		リイド社	muyounosuke	無用ノ介	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	muyounosuke	無用ノ介	0	standard	通常版	12	MID	9784091901828	1978-04	無用ノ介. 12	さいとう, たかを, 1936-2021	小学館	muyounosuke	無用ノ介	x	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	muyounosuke	無用ノ介	0	standard	通常版	13	MID	9784091901835	1978-06	無用ノ介. 13	さいとう, たかを, 1936-2021	小学館	muyounosuke	無用ノ介	x	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	nagi	椰	0	standard	通常版	3	MID	9784063193473	1993-03-13	椰 vol.3	流水凛子	コミックス	nagi	椰	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	0	standard	通常版	1	LEAD	9784065357255	2024-05-15	なんだかんだで! 女のはしょり道	伊藤 理佐	講談社	nanda-kanda-de-onna-no-hashori-michi	なんだかんだで!女のはしょり道	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	norainu-no-oka	のら犬の丘	0	standard	通常版	4	MID	9784775911440	2007-02	のら犬の丘 : 完全版. 4	石井, いさみ, 1941-2022	マンガショップ	norainu-no-oka	のら犬の丘	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	ooi-yamabiko	オーイ!!やまびこ	0	standard	通常版	5	MID	9784063300222	1996-08-21	オーイ!!やまびこ(第5巻)	矢口高雄	講談社	ooi-yamabiko	オーイ!!やまびこ	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	plamo-kyoushirou	プラモ狂四郎	2	deluxe	KCデラックス	4	MID	9784061004146	1983-06-10	プラモ狂四郎(4)	クラフト団/やまと虹一	講談社	plamo-kyoushirou	プラモ狂四郎	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	platonic	プラトニック	0	standard	通常版	2	MID	9784864230605	2010-12	プラトニック. 2	東宮, 千子	冬水社	platonic	プラトニック	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	pokkapoka	ぽっかぽか	0	standard	通常版	2	MID	9784088621425	1989-12	ぽっかぽか(2)	深見じゅん	集英社	pokkapoka	ぽっかぽか	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	pokkapoka	ぽっかぽか	0	standard	通常版	3	MID	9784088621791	1991-02	ぽっかぽか(3)	深見じゅん	集英社	pokkapoka	ぽっかぽか	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	pokkapoka	ぽっかぽか	0	standard	通常版	4	MID	9784088622163	1992-04	ぽっかぽか(4)	深見じゅん	集英社	pokkapoka	ぽっかぽか	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	pokkapoka	ぽっかぽか	0	standard	通常版	5	MID	9784088622545	1993-07	ぽっかぽか(5)	深見じゅん	集英社	pokkapoka	ぽっかぽか	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	pokkapoka	ぽっかぽか	0	standard	通常版	6	MID	9784088622972	1994-10	ぽっかぽか(6)	深見じゅん	集英社	pokkapoka	ぽっかぽか	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	satoshi	聖	0	standard	通常版	3	MID	9784091892812	2016-11	聖 : 天才・羽生が恐れた男. 3	山本, おさむ, 1954-	小学館	satoshi	聖	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	seibonjinden	聖凡人伝	2	bunkobon	奇想天外文庫	3	MID	9784257918110	1984-10	聖凡人伝(第3巻)	松本零士	朝日ソノラマ	seibonjinden	聖凡人伝	o	canon:extra[1]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	seibonjinden	聖凡人伝	0	standard	通常版	6	MID	9784091921567	1996-09-14	聖凡人伝(6)	松本 零士	小学館	seibonjinden	聖凡人伝	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shinsengumi	新選組	0	standard	通常版	3	MID	9784796241595	1992-05-16	新選組(3)	金井たつお/工藤かずや	スコラ	shinsengumi	新選組	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	3	MID	9784887412521	1999-01	白のフィオレンティーナ. 3	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	4	MID	9784887412811	1999-05	白のフィオレンティーナ. 4	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	5	MID	9784887413177	1999-09	白のフィオレンティーナ. 5	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	6	MID	9784887413436	1999-12	白のフィオレンティーナ. 6	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	7	MID	9784887413726	2000-04	白のフィオレンティーナ. 7	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiro-no-fiorenteiina	白のフィオレンティーナ	1	bunkobon	文庫版	8	MID	9784887414020	2000-09	白のフィオレンティーナ. 8	戸川, 視友	冬水社	shiro-no-fiorenteiina	白のフィオレンティーナ	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	shiroi-pilot	白いパイロット	1	other	手塚治虫漫画選集版(鈴木出版)	2	MID	9784061086289	1989	白いパイロット 2	手塚, 治虫	講談社	shiroi-pilot	白いパイロット	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tentoumushinouta	てんとう虫の歌	0	standard	通常版	2	MID	9784091940223	1995-02	てんとう虫の歌(2)	川崎のぼる	小学館	tentoumushi-no-uta	てんとう虫の歌	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	0	standard	通常版	2	MID	9784065381243	2025-01-10	十九川くんが困らせてくる!(2)	桜葉 ケイ	講談社	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	0	standard	通常版	3	MID	9784065392140	2025-04-11	十九川くんが困らせてくる!(3)	桜葉 ケイ	講談社	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	0	standard	通常版	4	MID	9784065408063	2025-09-12	十九川くんが困らせてくる!(4)	桜葉 ケイ	講談社	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	0	standard	通常版	5	MID	9784065424902	2026-02-13	十九川くんが困らせてくる!(5)	桜葉 ケイ	講談社	tokugawa-kun-ga-komarasetekuru	十九川くんが困らせてくる!	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toudai-itchokusen	東大一直線	3	shinsoban	ジャンプ・コミックス(1977)	6	MID	9784197811021	1991-09-17	東大一直線(6)	小林よしのり	徳間書店	toudai-itchokusen	東大一直線	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toudai-itchokusen	東大一直線	3	shinsoban	ジャンプ・コミックス(1977)	8	MID	9784197811113	1991-10-16	東大一直線(8)	小林よしのり	徳間書店	toudai-itchokusen	東大一直線	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	toudai-itchokusen	東大一直線	3	shinsoban	ジャンプ・コミックス(1977)	9	MID	9784197811205	1991-11-16	東大一直線(9)	小林よしのり	徳間書店	toudai-itchokusen	東大一直線	o	canon:extra[2]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	umezu-kazuo-kowai-hon	楳図かずおこわい本	1	shinsoban	2003-04年版	6	MID	9784257900382	1982-07	楳図かずおこわい本(vol.6)	楳図かずお	朝日ソノラマ	umezu-kazuo-kowai-hon	楳図かずおこわい本	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	ura-deka	うら刑事	1	shinsoban	初版(1981-85)	3	MID	9784832226913	1993-12	うら刑事 3	吉田雄亮/緒方恭二	芳文社	ura-deka	うら刑事	o	canon:extra[0]	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	watari	ワタリ	0	standard	通常版	4	MID	9784091900449	1984-03	ワタリ(4)	白土三平	小学館	watari	ワタリ	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	watari	ワタリ	0	standard	通常版	5	MID	9784091900456	1984-06	ワタリ(5)	白土三平	小学館	watari	ワタリ	o	canon:volumes	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	wild-7	ワイルド7	5	deluxe	デラックス版	7	MID	9784199020131	1995-03-31	ワイルド7(7)	望月三起也	徳間書店	wild-7	ワイルド7	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	wild-7	ワイルド7	5	deluxe	デラックス版	17	MID	9784199020360	1995-08-31	ワイルド7(17)	望月三起也	徳間書店	wild-7	ワイルド7	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	youma-no-fuuin	妖魔の封印	1	deluxe	デラックス版	4	MID	9784930787125	2000-06	妖魔の封印(4)	葉月しのぶ	日本エディターズ	youma-no-fuuin	妖魔の封印	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
A2_自頁に別巻番号で在る	zoku-kindan-no-koi-o-shiyou	続・禁断の恋をしよう	0	standard	通常版	1	LEAD	9784091354020	2002-01-26	続・禁断の恋をしよう	大海 とむ	小学館	zoku-kindan-no-koi-o-shiyou	続・禁断の恋をしよう	o	seed4	同じ頁の中に既に在る(番号違い/版違い) = 番号の付け直し領域
B1_別頁(同題)	bikkuriman-omoshiro-land	ビックリマンおもしろランド	0	standard	通常版	1	LEAD	9784253099295	1988-03-10	ビックリマンおもしろランド(1)	菅野誠一	秋田書店	bikkuriman-omoshirorando	ビックリマン おもしろランド	o	seed4	描画先=bikkuriman-omoshirorando
B1_別頁(同題)	bikkuriman-omoshiro-land	ビックリマンおもしろランド	0	standard	通常版	2	LEAD	9784253099301	1988-03-10	ビックリマンおもしろランド(2)	菅野誠一	秋田書店	bikkuriman-omoshirorando	ビックリマン おもしろランド	o	seed4	描画先=bikkuriman-omoshirorando
B1_別頁(同題)	bikkuriman-omoshiro-land	ビックリマンおもしろランド	0	standard	通常版	3	LEAD	9784253099318	1988-04-16	ビックリマンおもしろランド(3)	菅野誠一	秋田書店	bikkuriman-omoshirorando	ビックリマン おもしろランド	o	seed4	描画先=bikkuriman-omoshirorando
B1_別頁(同題)	bikkuriman-omoshiro-land	ビックリマンおもしろランド	0	standard	通常版	5	MID	9784253099332	1988-06-16	ビックリマンおもしろランド(5)	企画者104	秋田書店	bikkuriman-omoshirorando	ビックリマン おもしろランド	x	seed4	描画先=bikkuriman-omoshirorando
B1_別頁(同題)	bikkuriman-omoshirorando	ビックリマン おもしろランド	0	standard	通常版	4	MID	9784253099325	1988-05-20	ビックリマンおもしろランド(4)	企画者104	秋田書店	bikkuriman-omoshiro-land	ビックリマンおもしろランド	o	seed4	描画先=bikkuriman-omoshiro-land
B1_別頁(同題)	bikkuriman-omoshirorando	ビックリマン おもしろランド	0	standard	通常版	6	MID	9784253099349	1988-08	ビックリマンおもしろランド(6)	企画者104	秋田書店	bikkuriman-omoshiro-land	ビックリマンおもしろランド	x	seed4	描画先=bikkuriman-omoshiro-land
B1_別頁(同題)	fire-emblem-seisen-no-keifu	ファイアーエムブレム聖戦の系譜	0	standard	通常版	2	MID	9784870253179	1998-06-12	ファイアーエムブレム聖戦の系譜(2)	藤森ナッツ	スクウェア・エニックス	fire-emblem-seisen-no-keifu-fujimori	ファイアーエムブレム 聖戦の系譜	o	seed4	描画先=fire-emblem-seisen-no-keifu-fujimori
B1_別頁(同題)	fire-emblem-seisen-no-keifu	ファイアーエムブレム聖戦の系譜	0	standard	通常版	4	MID	9784757501539	1999-12-18	ファイアーエムブレム聖戦の系譜(4)	藤森ナッツ	スクウェア・エニックス	fire-emblem-seisen-no-keifu-fujimori	ファイアーエムブレム 聖戦の系譜	o	seed4	描画先=fire-emblem-seisen-no-keifu-fujimori
B1_別頁(同題)	fire-emblem-seisen-no-keifu	ファイアーエムブレム聖戦の系譜	0	standard	通常版	5	MID	9784757504691	2001-06-27	ファイアーエムブレム聖戦の系譜(5)	藤森ナッツ	スクウェア・エニックス	fire-emblem-seisen-no-keifu-fujimori	ファイアーエムブレム 聖戦の系譜	o	seed4	描画先=fire-emblem-seisen-no-keifu-fujimori
B1_別頁(同題)	fire-emblem-seisen-no-keifu	ファイアーエムブレム聖戦の系譜	0	standard	通常版	6	MID	9784757505780	2001-11	ファイアーエムブレム聖戦の系譜(6)	藤森ナッツ	スクウェア・エニックス	fire-emblem-seisen-no-keifu-fujimori	ファイアーエムブレム 聖戦の系譜	o	seed4	描画先=fire-emblem-seisen-no-keifu-fujimori
B1_別頁(同題)	hannintachi-no-file-kindaichi-shounen-no-file-gaiden	犯人たちの事件簿	0	standard	通常版	1	LEAD	9784065104323	2017-11	犯人たちの事件簿 : 金田一少年の事件簿外伝. 1	天樹, 征丸, 1962-/金成, 陽三郎/さとう, ふみや/船津, 紳平, 1989-	講談社	hannintachi-no-file	犯人たちの事件簿	o	seed4	描画先=hannintachi-no-file
B1_別頁(同題)	hannintachi-no-file-kindaichi-shounen-no-file-gaiden	犯人たちの事件簿	0	standard	通常版	2	LEAD	9784065112397	2018-02	犯人たちの事件簿 : 金田一少年の事件簿外伝. 2	天樹, 征丸, 1962-/金成, 陽三郎/さとう, ふみや/船津, 紳平, 1989-	講談社	hannintachi-no-file	犯人たちの事件簿	o	seed4	描画先=hannintachi-no-file
B1_別頁(同題)	holy-maruo-1996	Holy	0	standard	通常版	1	LEAD	9784041924013	1993-12	Holy	手塚治虫	角川書店	holy	Holy	o	seed4	描画先=holy
B1_別頁(同題)	hoshi-no-kirby-manpukupupupufantajii	星のカービィ	0	standard	通常版	1	LEAD	9784091423313	1995-04-27	星のカービィ(1)	ひかわ 博一	小学館	hoshi-no-kirby	星のカービィ	o	seed4	描画先=hoshi-no-kirby
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	3	MID	9784091232533	1993-12-11	いただきます!(3)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	4	MID	9784091232540	1994-03-18	いただきます!(4)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	5	MID	9784091232557	1994-05-18	いただきます!(5)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	6	MID	9784091232564	1994-08-10	いただきます!(6)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	7	MID	9784091232571	1994-11-18	いただきます!(7)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	8	MID	9784091232588	1995-01-18	いただきます!(8)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	9	MID	9784091232595	1995-04-18	いただきます!(9)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	10	MID	9784091232601	1995-07-18	いただきます!(10)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	itadakimasu-uekan-2015	いただきます	0	standard	通常版	11	MID	9784091235817	1995-08-10	いただきます!(11)	山田貴敏	小学館	itadakimasu	いただきます!	o	seed4	描画先=itadakimasu
B1_別頁(同題)	kandouou-rendetsu	感動王列伝	0	standard	通常版	1	LEAD	9784091254115	1998-05-18	感動王列伝(1)	藤原芳秀/根岸康雄	小学館	kandou-ou-rendetsu	感動王列伝	o	seed4	描画先=kandou-ou-rendetsu
B1_別頁(同題)	ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	0	standard	通常版	12	MID	9784253297165	2024-12-06	ラーメン大好き小泉さん 12	鳴見なる	秋田書店	ramen-daisuki-koizumi-san	ラーメン大好き小泉さん	o	seed4	描画先=ramen-daisuki-koizumi-san
B1_別頁(同題)	ramen-daisuki-koizumi-san-narumi-2014	ラーメン大好き小泉さん	0	standard	通常版	13	MID	9784253297189	2025-04-08	ラーメン大好き小泉さん 13	鳴見なる	秋田書店	ramen-daisuki-koizumi-san	ラーメン大好き小泉さん	o	seed4	描画先=ramen-daisuki-koizumi-san
B1_別頁(同題)	shion	Shion	0	standard	通常版	2	MID	9784091541826	2026-04-28	SHION(2)	ひなしょ	小学館	shion-hinasho2026	SHION	o	seed4	描画先=shion-hinasho2026
B1_別頁(同題)	shitsurakuen-1996	失楽園	0	standard	通常版	3	MID	9784757528789	2010-05	失楽園(3)	尚村透	スクウェア・エニックス	shitsurakuen	失楽園	o	seed4	描画先=shitsurakuen
B1_別頁(同題)	shitsurakuen-1996	失楽園	0	standard	通常版	4	MID	9784757530003	2010-09	失楽園(4)	尚村透	スクウェア・エニックス	shitsurakuen	失楽園	o	seed4	描画先=shitsurakuen
B1_別頁(同題)	star-ocean-second-story	スターオーシャン セカンドストーリー	0	standard	通常版	1	LEAD	9784757500297	1999-05-22	スターオーシャンセカンドストーリー(1)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-second-story	スターオーシャン セカンドストーリー	0	standard	通常版	2	LEAD	9784757501300	1999-11-22	スターオーシャンセカンドストーリー(2)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-second-story	スターオーシャン セカンドストーリー	0	standard	通常版	3	LEAD	9784757501966	2000-03-22	スターオーシャンセカンドストーリー(3)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-sekando-story	スターオーシャン セカンドストーリー	0	standard	通常版	1	LEAD	9784757500297	1999-05-22	スターオーシャンセカンドストーリー(1)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-sekando-story	スターオーシャン セカンドストーリー	0	standard	通常版	2	LEAD	9784757501300	1999-11-22	スターオーシャンセカンドストーリー(2)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-sekando-story	スターオーシャン セカンドストーリー	0	standard	通常版	3	LEAD	9784757501966	2000-03-22	スターオーシャンセカンドストーリー(3)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	star-ocean-sekando-story	スターオーシャン セカンドストーリー	0	standard	通常版	4	LEAD	9784757503113	2000-09-22	スターオーシャンセカンドストーリー(4)	東まゆみ	スクウェア・エニックス	star-ocean-the-second-story	スターオーシャン セカンドストーリー	o	seed4	描画先=star-ocean-the-second-story
B1_別頁(同題)	umi-no-ouji-2009	海の王子	0	standard	通常版	1	LEAD	9784124100013	1984-07	海の王子(1)	藤子不二雄	中央公論新社	umi-no-ouji	海の王子	o	seed4	描画先=umi-no-ouji
B1_別頁(同題)	x-men	X-MEN	0	standard	通常版	3	MID	9784884757304	1994-07-27	X-men(3)		竹書房	x-men-1994	X-MEN	o	canon:volumes	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	4	MID	9784884757311	1994-07-27	X-men(4)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
B1_別頁(同題)	x-men	X-MEN	1	shinsoban	バンブーコミックス	5	MID	9784884757328	1994-07-27	X-men(5)		竹書房	x-men-1994	X-MEN	o	canon:extra[0]	描画先=x-men-1994,x-men
