kind	slug	title	our_max	our_nvols	miss_vol	isbn	date	in_seed2	truncated
TRAIL	kimi-ga-shinu-made-koi-o-shitai	きみが死ぬまで恋をしたい	8	8	9	9784825100107	2026年07月16日		
TRAIL	kono-healer-mendokusai	このヒーラー、めんどくさい	9	8	10	9784046602725	2026年07月23日頃		
GAP	kono-healer-mendokusai	このヒーラー、めんどくさい	9	8	8	9784046839466	2024年09月21日頃		
TRAIL	odoru-sennen-kazoku	踊る千年家族	8	8	9	9784785982515	2026年07月30日		
TRAIL	ohayou-unko-sensei	おはよう!うんこ先生	8	8	9	9784868451532	2026年09月03日頃		
TRAIL	ryuu-to-chameleon	龍とカメレオン	8	8	9	9784301005872	2026年06月22日		
TRAIL	seisai-gakuen	制裁学園	8	8	9	9784088942773	2026年08月19日		
TRAIL	serial-killer-land	シリアルキラーランド	8	8	9	9784253017640	2026年06月19日		
GAP	shinigami-ni-sodaterareta-shoujo-wa-shikkoku-no-ken-o-mune-ni-idaku	死神に育てられた少女は漆黒の剣を胸に抱く	9	8	8	9784049159202	2024年09月27日頃		
TRAIL	shouwa-no-gurazeni	昭和のグラゼニ	9	8	10	9784065443781	2026年07月22日		
GAP	shouwa-no-gurazeni	昭和のグラゼニ	9	8	7	9784065375846	2024年11月21日		
TRAIL	shuumatsu-touring	終末ツーリング	8	8	9	9784049522761	2026年06月26日頃		
TRAIL	suugaku-golden	数学ゴールデン	8	8	9	9784592167129	2026年08月28日		
TRAIL	tensei-joou-to-tensai-reijou-no-mahou-kakumei	転生王女と天才令嬢の魔法革命	8	8	9	9784049522860	2026年06月26日頃		
TRAIL	tougeoni	峠鬼	8	8	9	9784045001253	2026年08月12日頃		
TRAIL	uchi-no-inu-ga-koneko-hiroimashita	うちの犬が子ネコ拾いました。	8	8	9	9784098735020	2026年09月25日頃		
TRAIL	yuuki-aru-mono-yori-chire	勇気あるものより散れ	8	8	9	9784592166993	2026年07月29日		
TRAIL	aiseki-iidesuka	相席いいですか?	7	7	8	9784088940656	2025年12月18日		
TRAIL	akuyaku-reijou-desu-kouryaku-taishou-no-yousu-ga-ijou-sugiru-attomaaku-comic	悪役令嬢ですが攻略対象の様子が異常すぎる@comic	7	7	8	9784867949337	2026年04月01日頃		
TRAIL	ameiro-paradox	飴色パラドックス	7	7	8	9784403680724	2026年09月01日		
TRAIL	asumi-chan-wa-rezu-fuuzoku-ni-kyoumi-ga-arimasu	彩純ちゃんはレズ風俗に興味があります!	7	7	8	9784825100350	2026年07月28日		
GAP	blattodea	ブラトデア	8	7	7	9784757595231	2024年11月21日		
TRAIL	buta-no-liver-wa-kanetsu-shiro	豚のレバーは加熱しろ	8	7	9	9784049523515	2026年07月27日頃		
GAP	buta-no-liver-wa-kanetsu-shiro	豚のレバーは加熱しろ	8	7	7	9784049160802	2024年10月25日頃		
GAP	chrome-kidoutai-za-human-algorithm	攻殻機動隊THE HUMAN ALGORITHM	8	7	7	9784065376058	2024年11月20日		
TRAIL	class-de-2-banme-ni-kawaii-onnanoko-to-tomodachi-ni-natta	クラスで2番目に可愛い女の子と友だちになった	7	7	8	9784048119740	2026年06月26日頃		
GAP	haikei-koroshiya-san-to-kekkon-shimashita	拝啓…殺し屋さんと結婚しました	8	7	7	9784046839589	2024年09月27日頃		
TRAIL	hallelujah-baby	ハレルヤベイビー	8	7	9	9784088552712	2026年09月25日		
GAP	hallelujah-baby	ハレルヤベイビー	8	7	7	9784088552385	2024年11月25日		
TRAIL	hyakkakyuu-no-osouji-gakari	百花宮のお掃除係	8	7	9	9784046602794	2026年07月17日頃		
GAP	hyakkakyuu-no-osouji-gakari	百花宮のお掃除係	8	7	7	9784046840608	2024年11月14日頃		
TRAIL	kaze-no-yari	風の槍	8	7	9	9784098547296	2026年08月10日		
GAP	kaze-no-yari	風の槍	8	7	6	9784098535941	2024年11月19日		
TRAIL	kekkaishi-no-ichirinka	結界師の一輪華	7	7	8	9784045001963	2026年07月31日頃		
TRAIL	kensei-no-osananajimi-ga-pawahara-de-ore-ni-tsuraku-ataru-node-zetsuen-shite-henkyou-de-makenshi-to	剣聖の幼馴染がパワハラで俺につらく当たるので、絶縁して辺境で魔剣士として出直すことにした。	7	7	8	9784575423174	2025年12月26日頃		
TRAIL	konsei-wa-toushu-ni-narimasu	今世は当主になります	7	7	8	9784046601308	2026年07月17日頃		
TRAIL	kyoukai-no-end-feel	境界のエンドフィール	7	7	8	9784088943237	2026年08月19日		
GAP	loop-7-kaime-no-akuyaku-reijou-wa-mototekikoku-de-jiyuu-kimama-na-hanayome-seikatsu-o-mankitsu-suru	ループ7回目の悪役令嬢は、元敵国で自由気ままな花嫁生活を満喫する	8	7	7	9784824009845	2024年10月25日頃		
GAP	mahou-no-rinobe	魔法のリノベ	8	7	7	9784575339581	2024年11月14日		
TRAIL	onigiri-san-no-sentaku	鬼桐さんの洗濯	8	7	9	9784801990845	2026年09月16日		
GAP	onigiri-san-no-sentaku	鬼桐さんの洗濯	8	7	7	9784801984837	2024年11月15日		
TRAIL	raitei-to-yobareta-saikyou-boukensha-majutsu-gakuin-ni-nyuugaku-shite-issai-no-enryo-naku-musou-suru	雷帝と呼ばれた最強冒険者、魔術学院に入学して一切の遠慮なく無双する	7	7	8	9784824207579	2026年09月25日頃		
TRAIL	reijou-wa-mattari-o-goshomou	令嬢はまったりをご所望。	7	7	8	9784434369735	2025年12月24日頃		
TRAIL	reiwa-no-dara-san	令和のダラさん	7	7	8	9784046602497	2026年06月23日頃		
TRAIL	ruri-no-houseki	瑠璃の宝石	7	7	8	9784045001291	2026年09月15日頃		
GAP	shitsuji-sebasu-chan-no-shokugyou-jijou	執事セバスチャンの職業事情	8	7	7	9784403623837	2024年11月26日頃		
TRAIL	tanbo-de-hirotta-onna-kishi-inaka-de-ore-no-yome-dato-omowarete-iru	田んぼで拾った女騎士、田舎で俺の嫁だと思われている	7	7	8	9784065443279	2026年07月09日		
TRAIL	to-nari-no-figure-genkeishi	となりのフィギュア原型師	7	7	8	9784832210370	2026年07月07日		
TRAIL	yomeiri-no-susume	嫁入りのススメ	7	7	8	9784778086510	2026年07月09日		
TRAIL	yubiwa-no-eranda-konyakusha	指輪の選んだ婚約者	7	7	8	9784046856692	2026年07月17日頃		
TRAIL	ane-ga-kensei-de-imouto-ga-kenja-de	姉が剣聖で妹が賢者で	6	6	7	9784824207517	2026年09月15日頃		
TRAIL	ansatsusha-de-aru-ore-no-suteetasu-ga-yuusha-yorimo-akiraka-ni-tsuyoi-nodaga	暗殺者である俺のステータスが勇者よりも明らかに強いのだが	6	6	7	9784824017093	2026年07月08日頃		
TRAIL	aoharusou-e-youkoso	アオハル荘へようこそ	7	6	8	9784088432151	2025年12月24日		
GAP	aoharusou-e-youkoso	アオハル荘へようこそ	7	6	6	9784088431413	2025年04月24日		
TRAIL	boku-wa-isekai-de-fuyo-mahou-to-shoukan-mahou-o-tenbin-ni-kakeru	ぼくは異世界で付与魔法と召喚魔法を天秤にかける	6	6	7	9784049524017	2026年07月27日頃		
GAP	bokura-no-chikyuu-no-arukikata	僕らの地球の歩き方	7	6	6	9784800015174	2024年11月14日		
TRAIL	burutaanyu-hanayome-ibun	ブルターニュ花嫁異聞	6	6	7	9784199509780	2026年07月13日		
GAP	chouetsusha-to-natta-otsu-san-wa-mai-peesu-ni-isekai-o-sansaku-suru	超越者となったおっさんはマイペースに異世界を散策する	7	6	6	9784434347542	2024年11月20日頃		
TRAIL	dungeon-ni-deai-o-motomeru-nowa-machigatte-iru-darouka-2	ダンジョンに出会いを求めるのは間違っているだろうかⅡ	6	6	7	9784301006510	2026年07月24日		
GAP	dungeon-no-osananajimi	ダンジョンの幼なじみ	7	6	5	9784046839299	2024年10月22日		
TRAIL	esukyuu-guild-o-tsuihousareta-sareta-kedo-jitsu-wa-ore-dake-dragon-no-kotoba-ga-wakaru-no-de	S級ギルドを追放されたけど、実は俺だけドラゴンの言葉がわかるので、気付いたときには竜騎士の頂点を極めてました。	7	6	8	9784049523294	2026年07月27日頃		
GAP	esukyuu-guild-o-tsuihousareta-sareta-kedo-jitsu-wa-ore-dake-dragon-no-kotoba-ga-wakaru-no-de	S級ギルドを追放されたけど、実は俺だけドラゴンの言葉がわかるので、気付いたときには竜騎士の頂点を極めてました。	7	6	5	9784049160468	2024年10月25日頃		
GAP	hakushaku-reijou-wa-yandere-danna-sama-to-ateuma-shinario-o-kaihi-suru	伯爵令嬢はヤンデレ旦那様と当て馬シナリオを回避する!!	7	6	4	9784065370308	2024年10月30日		
GAP	happy-kuso-life	ハッピークソライフ	7	6	6	9784801984707	2024年10月17日		
TRAIL	honoo-no-toukyuujo-dodge-danko	炎の闘球女ドッジ弾子	6	6	7	9784091543028	2026年07月06日		
TRAIL	honoo-no-toukyuujo-dodge-danko	炎の闘球女ドッジ弾子	6	6	8	9784091543059	2026年07月06日		
TRAIL	ikyou-no-tsumenuri-minarai	異郷の爪塗り見習い	6	6	7	9784391168266	2026年09月04日頃		
TRAIL	isekai-kaeri-no-yuusha-wa-dungeon-ga-shutsugen-shita-genjitsu-sekai-de-influencer-ni-natte-kane-o	異世界帰りの勇者は、ダンジョンが出現した現実世界で、インフルエンサーになって金を稼ぎます!	6	6	7	9784046602695	2026年08月04日頃		
GAP	isekai-no-sata-wa-shachiku-shidai	異世界の沙汰は社畜次第	7	6	6	9784047381544	2024年11月01日頃		
TRAIL	kobayashi-san-no-meidoragon-okomorigurashi-no-fafuniiru	小林さんちのメイドラゴン お篭りぐらしのファフニール	6	6	7	9784575862652	2026年09月10日		
TRAIL	koboreru-yoru-ni	零れるよるに	6	6	7	9784065442326	2026年07月13日		
TRAIL	kojirase-outaishi-to-yakusoku-no-himegimi	こじらせ王太子と約束の姫君	6	6	7	9784046602015	2026年06月17日頃		
TRAIL	kuchibeta-shokudou	くちべた食堂	6	6	7	9784045001567	2026年07月10日頃		
TRAIL	m-league-hobo-mainichi-4-koma	Mリーグほぼ毎日4コマ	6	6	7	9784801994669	2026年09月14日頃		
TRAIL	maou-no-musume-tachi-to-maguwaeba-tsuyoku-nareru-tte-hontou-desuka	魔王の娘たちとまぐわえば強くなれるって本当ですか?	7	6	8	9784801990371	2026年08月06日		
GAP	maou-no-musume-tachi-to-maguwaeba-tsuyoku-nareru-tte-hontou-desuka	魔王の娘たちとまぐわえば強くなれるって本当ですか?	7	6	5	9784801984608	2024年10月07日		
TRAIL	mawata-no-ori	真綿の檻	7	6	8	9784098734870	2026年08月07日		
GAP	mawata-no-ori	真綿の檻	7	6	5	9784098728404	2024年10月10日		
TRAIL	moto-konyakusha-kara-nigeru-tame-kyuuketsu-hakushaku-ni-koibito-no-furi-o-onegai-shitara-naze	元婚約者から逃げるため吸血伯爵に恋人のフリをお願いしたら、なぜか溺愛モードになりました	6	6	7	9784065438763	2026年07月30日		
TRAIL	mujikaku-na-tensai-shoujo-wa-kizukanai	無自覚な天才少女は気付かない	6	6	7	9784592231431	2026年07月03日		
TRAIL	otonari-no-tenshi-sama-ni-itsunomanika-dame-ningen-ni-sareteita-ken	お隣の天使様にいつの間にか駄目人間にされていた件	6	6	7	9784301005667	2026年06月05日		Y
TRAIL	ouru-naito	オウルナイト	6	6	7	9784301005742	2026年06月11日		
TRAIL	shibuya-near-family	シブヤニアファミリー	6	6	7	9784098546954	2026年07月16日		
TRAIL	shokubutsu-byourigaku-wa-ashita-no-kimi-o-negau	植物病理学は明日の君を願う	6	6	7	9784098636594	2025年12月26日		
TRAIL	shokubutsu-byourigaku-wa-ashita-no-kimi-o-negau	植物病理学は明日の君を願う	6	6	8	9784098640287	2026年06月30日		
TRAIL	soara-to-mamono-no-ie	ソアラと魔物の家	6	6	7	9784098547340	2026年08月10日		
TRAIL	tensei-babaa-wa-misugosenai	転生ババァは見過ごせない!	7	6	8	9784434379734	2026年06月30日頃		
GAP	tensei-babaa-wa-misugosenai	転生ババァは見過ごせない!	7	6	4	9784434329593	2023年11月30日頃		
TRAIL	tensei-bijo-to-yoru-ga-yajuu-ouji	転生美女と夜が野獣王子	6	6	7	9784864958134	2026年07月13日		
GAP	wild-strawberry	ワイルドストロベリー	7	6	4	9784088842295	2024年10月04日		
TRAIL	yasashii-milk	やさしいミルク	6	6	7	9784253018104	2026年07月15日		
TRAIL	zange	惨家	6	6	7	9784253018302	2026年07月17日		
GAP	akuyaku-reijou-route-ga-nai-nante-dare-ga-itta-no	悪役令嬢ルートがないなんて、誰が言ったの?	6	5	5	9784047381698	2024年09月30日頃		
TRAIL	akuyaku-reijou-wa-kiraware-kizoku-ni-koi-o-suru	悪役令嬢は嫌われ貴族に恋をする	5	5	6	9784046600707	2026年07月17日頃		
TRAIL	amarimono-isekaijin-no-jiyuu-seikatsu	余りモノ異世界人の自由生活	6	5	7	9784434381478	2026年07月17日頃		
GAP	amarimono-isekaijin-no-jiyuu-seikatsu	余りモノ異世界人の自由生活	6	5	4	9784434348518	2024年11月20日頃		
TRAIL	assassin-cinderella	アサシン&シンデレラ	5	5	6	9784301007074	2026年08月10日		
TRAIL	azur-lane-bisoku-zenshintsu	アズールレーンびそくぜんしんっ!	5	5	6	9784825100916	2026年08月27日		
TRAIL	bad-girl	ばっどがーる	5	5	6	9784832297364	2026年07月27日		
TRAIL	botsuraku-reijou-binbou-kishi-no-maid-ni-narimasu	没落令嬢、貧乏騎士のメイドになります	5	5	6	9784821112067	2026年09月18日頃		
TRAIL	cardfight-vanguard-skyride	カードファイト!!ヴァンガードスカイライド	5	5	6	9784091542885	2026年09月28日頃		
TRAIL	danna-sama-sorosoro-rikon-shimasen-ka	旦那サマ、そろそろ離婚しませんか?	6	5	7	9784867782514	2026年07月22日		
GAP	danna-sama-sorosoro-rikon-shimasen-ka	旦那サマ、そろそろ離婚しませんか?	6	5	4	9784867781234	2024年11月25日頃		
TRAIL	dekasugi-dekka-kun	デカ杉デッカくん	6	5	7	9784091543073	2026年07月28日		
GAP	dekasugi-dekka-kun	デカ杉デッカくん	6	5	5	9784091497970	2024年10月28日頃		
TRAIL	doga	DOGA	5	5	6	9784575441239	2026年07月24日頃		Y
TRAIL	dragon-yashinatte-kudasai	ドラゴン養ってください	5	5	6	9784098547289	2026年08月10日		
GAP	dungeon-ni-hisomu-yandere-na-kanojo-ni-ore-wa-nando-mo-korosareru	ダンジョンに潜むヤンデレな彼女に俺は何度も殺される	6	5	4	9784046843692	2024年11月22日頃		
TRAIL	hug-kiss-hug	ハグキスハグ	5	5	6	9784065448946	2026年09月11日		
TRAIL	inchiki-seijo-to-iwareta-no-de-kuni-o-dete-nonbiri-kurasou-to-omoimasu	インチキ聖女と言われたので、国を出てのんびり暮らそうと思います	5	5	6	9784800016744	2025年12月10日		
TRAIL	isekai-saikou-no-kizoku-harem-o-fuyasu-hodo-tsuyoku-naru	異世界最高の貴族、ハーレムを増やすほど強くなる	5	5	6	9784088940250	2025年12月18日		
TRAIL	isekai-saikou-no-kizoku-harem-o-fuyasu-hodo-tsuyoku-naru	異世界最高の貴族、ハーレムを増やすほど強くなる	5	5	7	9784088943053	2026年08月19日		
TRAIL	isshou-senkin	一勝千金	6	5	7	9784098547302	2026年08月19日		
GAP	isshou-senkin	一勝千金	6	5	5	9784098540983	2025年05月12日		
TRAIL	kanojo-no-tomodachi	彼女の友達	6	5	7	9784065438107	2026年07月17日		
GAP	kanojo-no-tomodachi	彼女の友達	6	5	5	9784065374757	2024年11月20日		
TRAIL	kinme-ginme-nekoyakata	金目銀目ねこ館	5	5	6	9784098735266	2026年09月25日頃		
TRAIL	kokokara-wa-otona-no-jikan-desu	ここからはオトナの時間です。	5	5	6	9784088552729	2026年09月25日		
TRAIL	konyaku-haki-no-tsugi-wa-gisou-konyaku-sate-sono-tsugi-wa	婚約破棄の次は偽装婚約。さて、その次は……。	5	5	6	9784866579382	2026年07月10日頃		
TRAIL	koushakuke-ni-umarete-shonichi-ni-atotsugi-shikkaku-no-rakuin-o-osaremashita-ga-kyou-mo-genki-ni	公爵家に生まれて初日に跡継ぎ失格の烙印を押されましたが今日も元気に生きてます!	5	5	6	9784434369711	2025年12月24日頃		
GAP	koyoi-mo-omachishite-orimasu	今宵もお待ちしております	6	5	5	9784098728527	2024年12月10日頃		
TRAIL	majutsushi-kunon-wa-miete-iru	魔術師クノンは見えている	6	5	7	9784046854506	2025年12月23日		
TRAIL	majutsushi-kunon-wa-miete-iru	魔術師クノンは見えている	6	5	8	9784046601728	2026年06月23日		
GAP	majutsushi-kunon-wa-miete-iru	魔術師クノンは見えている	6	5	5	9784046841261	2024年11月22日		
TRAIL	make-heroine-ga-oosugiru-atto-comic	負けヒロインが多すぎる!@comic	5	5	6	9784098547203	2026年08月10日		
TRAIL	maoujou-no-ryouriban	魔王城の料理番	5	5	6	9784107729705	2026年08月07日		
TRAIL	mou-kyoumi-ga-nai-to-rikon-sareta-reijou-no-igai-to-tanoshii-shinseikatsu	もう興味がないと離婚された令嬢の意外と楽しい新生活	5	5	6	9784098547234	2026年08月19日		
TRAIL	neko-to-shinshi-no-teiiruumu	猫と紳士のティールーム	5	5	6	9784867208663	2026年12月18日		
TRAIL	nengara-nenbyaku-ansatsu-renka	年年百暗殺恋歌	6	5	7	9784592231424	2026年07月17日		
GAP	nengara-nenbyaku-ansatsu-renka	年年百暗殺恋歌	6	5	5	9784592230540	2025年02月20日		
GAP	okuchi-ga-etchi-na-jakuten-datte-rival-no-elite-douryou-ni-barete-shimaimashita	おくちがエッチな弱点だって、ライバルのエリート同僚にバレてしまいました	6	5	5	9784396701550	2024年09月25日		
TRAIL	ranman-dress-codeless	爛漫ドレスコードレス	5	5	6	9784302121793	2026年07月24日頃		
TRAIL	seijo-ni-uso-wa-tsuujinai	聖女に嘘は通じない	5	5	6	9784065435267	2026年06月17日	Y	
GAP	shokuba-to-jitaku-de-gap-no-aru-papa	職場と自宅でギャップのあるパパ	6	5	5	9784041156056	2024年10月24日頃		
TRAIL	shokuryou-seisei-skill-o-te-ni-ireta-node-isekai-de-shoukai-o-tachiageyou-to-omoimasu	食料生成スキルを手に入れたので、異世界で商会を立ち上げようと思います	5	5	6	9784825100336	2026年07月27日		
GAP	soubi-seisakukei-cheat-de-isekai-o-jiyuu-ni-ikite-ikimasu	装備製作系チートで異世界を自由に生きていきます	6	5	5	9784434347535	2024年11月20日頃		
TRAIL	taisetsu-ni-sodateta-anoko-wa-kemono	大切に育てたあの子は獣!?	5	5	6	9784825100800	2026年08月20日		
GAP	tamanokoshi-goyoui-shimashita	玉の輿ご用意しました	6	5	5	9784199610059	2024年09月25日		
TRAIL	tenisaki-wa-yakushi-ga-sukunai-sekai-deshita	転移先は薬師が少ない世界でした	6	5	7	9784434381591	2026年07月28日頃		
GAP	tenisaki-wa-yakushi-ga-sukunai-sekai-deshita	転移先は薬師が少ない世界でした	6	5	5	9784434347122	2024年10月29日頃		
TRAIL	tenmaku-no-jaadugar	天幕のジャードゥーガル	5	5	6	9784253018180	2026年07月15日		
TRAIL	tensei-youjo-wa-owabi-cheat-de-isekai-going-my-way	転生幼女はお詫びチートで異世界ごーいんぐまいうぇい	5	5	6	9784434379741	2026年06月30日頃		
GAP	the-boxer	ザ・ボクサー	6	5	3	9784088842967	2024年12月04日		
GAP	therapy-game-restart	セラピーゲームリスタート	6	5	5	9784403669385	2024年07月01日		
GAP	umarekawattemo-yoroshiku	生まれ変わってもよろしく	6	5	2	9784088841953	2024年11月01日		
TRAIL	watashi-o-center-ni-suru-to-chikaimasu-ka	私をセンターにすると誓いますか?	5	5	6	9784065439562	2026年07月09日		
TRAIL	xl-size-desu-ga-kekkon-sasete-kuremasu-ka	XLサイズですが、結婚させてくれますか?	5	5	6	9784910582948	2026年08月19日頃		
TRAIL	akago-san-wa-kaku-katareri	赤子さんはかく語れり	4	4	5	9784253018098	2026年07月15日		
TRAIL	akuyaku-ikka-no-okugata-shini-modori-shite-kokoro-o-irekaeru	悪役一家の奥方、死に戻りして心を入れ替える。	5	4	6	9784041173886	2026年09月25日頃		
GAP	akuyaku-ikka-no-okugata-shini-modori-shite-kokoro-o-irekaeru	悪役一家の奥方、死に戻りして心を入れ替える。	5	4	4	9784041152119	2024年11月22日		
GAP	astro-baby	アストロベイビー	5	4	2	9784088842417	2024年10月04日		
TRAIL	bebebebe-baby	ベベベベベイビー	4	4	5	9784091543035	2026年07月28日		
TRAIL	biieru-game-no-shujinkou-no-otouto-de-aru-koto-ni-kigatsukimashita	BLゲームの主人公の弟であることに気がつきました	4	4	5	9784045001925	2026年07月31日頃		
GAP	black-sheep	ブラックシープ	5	4	4	9784046840776	2024年10月25日		
TRAIL	daijuukou-to-unicornis-no-otome	大獣公とユニコニスの乙女	5	4	6	9784046601988	2026年07月17日頃		
GAP	daijuukou-to-unicornis-no-otome	大獣公とユニコニスの乙女	5	4	4	9784046839077	2024年09月17日頃		
TRAIL	dakareta-akuyaku-reijou-wa-gekihen-ouji-no-dekiai-route-ni-totsunyuuchuu	抱かれた悪役令嬢は、激変王子の溺愛ルートに突入中!?	4	4	5	9784302121625	2026年07月24日頃		
TRAIL	damedoru-to-sekai-1-dake-no-fun	ダメドルと世界に1人だけのファン	4	4	5	9784825100893	2026年08月25日頃		
TRAIL	dokudami-no-hana-saku-koro	どくだみの花咲くころ	4	4	5	9784065444962	2026年08月21日		
TRAIL	dorei-kara-no-kitai-to-hyouka-no-sei-de-sakushu-dekinai-nodaga	奴隷からの期待と評価のせいで搾取できないのだが	4	4	5	9784041174401	2026年09月25日頃		
TRAIL	elf-to-bike-to-teikoku-chiri-chousain-to	エルフとバイクと帝国地理調査員と	4	4	5	9784785982126	2026年06月08日		
TRAIL	fushigi-na-neko-no-machi-meltier	ふしぎな猫のまちメルティア	4	4	5	9784098734399	2026年06月26日		
TRAIL	fushigi-yuugi-byakko-senki	ふしぎ遊戯白虎仙記	5	4	6	9784098734177	2026年06月10日		
GAP	fushigi-yuugi-byakko-senki	ふしぎ遊戯白虎仙記	5	4	3	9784098728145	2024年12月10日		
TRAIL	gokigenyou-ikkyoku-ikaga	ごきげんよう、一局いかが?	4	4	5	9784832297296	2026年06月26日		
GAP	hello-my-home	ハロー・マイ・ホーム	5	4	4	9784867166789	2024年12月11日頃		
TRAIL	hentai-stalker-ni-nerawaretemasu	変態ストーカーに狙われてます	4	4	5	9784575382525	2026年07月17日頃		
TRAIL	hirotta-inui-kun-to-koi-o-suru	拾った戌井くんと恋をする	4	4	5	9784088678313	2025年12月24日		
GAP	ie-kara-oidasareta-watashi-wa-ringoku-no-okakae-renkinjutsushi-toshite-shiawase-na-daini-no-jinsei	家から追い出された私は、隣国のお抱え錬金術師として、幸せな第二の人生を送る事にしました!	5	4	4	9784047381704	2024年09月30日頃		
TRAIL	jitsuryoku-shugi-ni-hirowareta-kanteishi	実力主義に拾われた鑑定士	4	4	5	9784434373565	2026年07月17日頃		
GAP	junai-yorimo-shitemitai	純愛よりも、シてみたい	5	4	3	9784799769225	2024年10月19日		
GAP	kaifukushoku-no-akuyaku-reijou	回復職の悪役令嬢	5	4	4	9784046842169	2024年11月14日頃		
TRAIL	kaijuu-no-hanataba	かいじゅうの花束	5	4	6	9784088432168	2025年12月24日		
GAP	kaijuu-no-hanataba	かいじゅうの花束	5	4	1	9784088430652	2024年10月24日		
TRAIL	kannou-sensei	官能先生	4	4	5	9784065443194	2026年07月22日		
TRAIL	karappo-seijo-toshite-suterareta-hazu-ga-totsugisaki-no-koutei-heika-ni-dekiai-sarete-imasu	空っぽ聖女として捨てられたはずが、嫁ぎ先の皇帝陛下に溺愛されています	5	4	6	9784046857835	2026年07月03日頃		
GAP	karappo-seijo-toshite-suterareta-hazu-ga-totsugisaki-no-koutei-heika-ni-dekiai-sarete-imasu	空っぽ聖女として捨てられたはずが、嫁ぎ先の皇帝陛下に溺愛されています	5	4	3	9784046838995	2024年09月05日頃		
GAP	kawaii-imouto-ga-konyaku-haki-sareta-rashii-node-ima-kara-orei-ni-mairimasu	可愛い義妹が婚約破棄されたらしいので、今から「御礼」に参ります。	5	4	2	9784434329579	2023年11月30日頃		
TRAIL	keiyaku-shimai	ケイヤクシマイ	5	4	6	9784046602831	2026年06月26日頃		
GAP	keiyaku-shimai	ケイヤクシマイ	5	4	4	9784046840332	2024年09月27日頃		
TRAIL	kiraware-majo-to-karada-ga-irekawatta-keredo-watashi-wa-kyou-mo-genki-ni-kurashite-imasu	嫌われ魔女と体が入れ替わったけれど、私は今日も元気に暮らしています!	4	4	5	9784253013727	2026年07月27日		
TRAIL	koi-yori-aoku	恋より青く	4	4	5	9784834233568	2026年07月17日		
TRAIL	komorebi-no-hito	木洩れ日のひと	5	4	6	9784334110116	2026年06月23日		
GAP	komorebi-no-hito	木洩れ日のひと	5	4	3	9784396750602	2024年11月08日		
TRAIL	koukyuu-no-kenshi-nyokan	後宮の検屍女官	4	4	5	9784046602985	2026年07月27日		
TRAIL	koutei-no-kodomo-o-kakusu-houhou	皇帝の子供を隠す方法	4	4	5	9784758099400	2026年08月20日		
TRAIL	madougushi-rize-kaigyou-shimasu	魔道具師リゼ、開業します	4	4	5	9784824017123	2026年07月08日頃		
GAP	mahoutsukai-no-hanzai-sousa	魔法使いの犯罪捜査	5	4	4	9784041153536	2024年10月09日		
GAP	megarosalia	メガロザリア	5	4	3	9784047382022	2024年11月19日		
TRAIL	miboujin-anne-no-neya-no-tehodoki	未亡人アンネの閨の手ほどき	4	4	5	9784049722116	2026年09月17日頃		
GAP	mitsuka	蜜果	5	4	4	9784910526577	2024年10月07日頃		
TRAIL	moto-akuyaku-reijou-makimodotta-no-de-ouji-sama-kara-tousou-shiyou-to-omoimasu	元悪役令嬢、巻き戻ったので王子様から逃走しようと思います!	4	4	5	9784867168875	2025年12月25日頃		
GAP	munou-nintei-de-boukensha-kubi-ni-natta-kara-jimoto-ni-kaettekita-kekkon-suru	無能認定で冒険者クビになったから地元に帰って結婚する	5	4	4	9784107727626	2024年11月09日		
TRAIL	nenrei-seigen-tsuki-otomege-no-akuyaku-reijou-desu-katabutsu-kishi-sama-ga-yuushuu-sugite-aaru	年齢制限付き乙女ゲーの悪役令嬢ですが、堅物騎士様が優秀過ぎてRイベントが一切おきない	4	4	5	9784801990326	2026年10月05日		
TRAIL	nijisanji	にじさんじ	4	4	5	9784091543240	2026年09月28日頃		
TRAIL	ningyo-to-ouji-to-usotsuki-akuma	人魚と王子とウソツキ悪魔	4	4	5	9784801990272	2026年07月27日		
GAP	omae-imouto-janakute-iinazuke-datta-no-kayo	お前妹じゃなくて許嫁だったのかよ!?	5	4	4	9784049163889	2025年04月25日頃		
TRAIL	onnagaki-to-oji-san	♀ガキとおじさん	4	4	5	9784049524000	2026年08月27日頃		
TRAIL	otsu-san-wa-uzeen-da-yo-tte-guild-kara-tsuihousareta-shita-kuseni-ato-kara-fukki-yousei-o	おっさんはうぜぇぇぇんだよ!ってギルドから追放したくせに、後から復帰要請を出されても遅い。最高の仲間と出会った俺はこっちで最強を目指す!	4	4	5	9784821112098	2026年08月05日頃		
TRAIL	ouji-sama-no-tomodachi	王子様の友達	4	4	5	9784040764764	2026年07月08日		
TRAIL	ponkotsu-maou-no-inaka-gurashi	ポンコツ魔王の田舎暮らし	5	4	6	9784107729712	2026年08月07日		
GAP	ponkotsu-maou-no-inaka-gurashi	ポンコツ魔王の田舎暮らし	5	4	3	9784107727619	2024年11月09日		
TRAIL	potion-danomi-de-ikinobimasu-zoku	ポーション頼みで生き延びます!続	4	4	5	9784065437094	2026年07月09日		
GAP	rhapsody-in-red	ラプソディ・イン・レッド	5	4	4	9784592164142	2024年11月28日		
