slug	title	edition	vol	isbn	rakuten_title	rakuten_core
duel-masters	DUEL MASTERS	standard	3	9784091425867	デュエル・マスターズ（第3巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	4	9784091425874	デュエル・マスターズ（第4巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	5	9784091425881	デュエル・マスターズ（第5巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	6	9784091425898	デュエル・マスターズ（第6巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	7	9784091425904	デュエル・マスターズ（第7巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	8	9784091426086	デュエル・マスターズ（第8巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	9	9784091426093	デュエル・マスターズ（第9巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	10	9784091426109	デュエル・マスターズ（第10巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	11	9784091431110	デュエル・マスターズ（第11巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	12	9784091431127	デュエル・マスターズ（第12巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	13	9784091431134	デュエル・マスターズ（第13巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	14	9784091431141	デュエル・マスターズ（第14巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	15	9784091431158	デュエル・マスターズ（第15巻）	デュエルマスタズ
duel-masters	DUEL MASTERS	standard	17	9784091431172	デュエル・マスターズ（17）	デュエルマスタズ
eccentrics	ECCENTRICS	bunkobon	1	9784091913975	エキセントリクス（1）	エキセントリクス
eccentrics	ECCENTRICS	bunkobon	2	9784091913982	エキセントリクス（2）	エキセントリクス
ekubo	E・K・U・B・O・!	standard	1	9784088750088	エ・ク・ボ！（1）	エクボ
ekubo	E・K・U・B・O・!	standard	2	9784088750095	エ・ク・ボ！（2）	エクボ
elan	エラン	bunkobon	1	9784796205047	Elan（1）	elan
elan	エラン	bunkobon	2	9784796205115	Elan（2）	elan
ergo	ergo	standard	1	9784883863334	エルゴ（v．1）	エルゴ
ergo	ergo	standard	2	9784883863396	エルゴ（v．2）	エルゴ
ergo	ergo	standard	3	9784883863464	エルゴ（v．3）	エルゴ
ergo	ergo	standard	4	9784883863495	エルゴ（v．4）	エルゴ
escape-kano-2014	ESCAPE	standard	1	9784088534589	エスケープ	エスケプ
euromanga	euromanga	standard	1	9784870318571	ユーロマンガ（1号）	ユロマンガ
euromanga	euromanga	standard	7	9784864101844	ユーロマンガ（7号）	ユロマンガ
euromanga	euromanga	standard	8	9784864102438	ユーロマンガ（8号）	ユロマンガ
exhiibition	EXHIIBITION	standard	1	9784893674166	エキシビション	エキシビション
fake-rebellion	Fake rebellion	standard	1	9784757561403	フェイク・リベリオン（1）	フェイクリベリオン
fake-rebellion	Fake rebellion	standard	2	9784757564503	フェイク・リベリオン（2）	フェイクリベリオン
fight-1996	ファイト!	standard	1	9784408430584	Fight！（第1巻）	fight
fight-1996	ファイト!	standard	2	9784408430737	Fight！（第2巻）	fight
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	6	9784757568914	FINAL FANTASY LOST STRANGER（6）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	7	9784757571495	FINAL FANTASY LOST STRANGER（7）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	8	9784757576247	FINAL FANTASY LOST STRANGER（8）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	9	9784757580251	FINAL FANTASY LOST STRANGER（9）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	10	9784757584662	FINAL FANTASY LOST STRANGER（10）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	11	9784757590021	FINAL FANTASY LOST STRANGER（11）	finalfantasyloststra
final-fantasy-lost-stranger	ファイナルファンタジーロスト・ストレンジャー	standard	13	9784301000020	FINAL FANTASY LOST STRANGER（13）	finalfantasyloststra
final-fantasy-xii	FINAL FANTASY Ⅻ	standard	1	9784757518308	ファイナルファンタジー12（1）	ファイナルファンタジ12
final-fantasy-xii	FINAL FANTASY Ⅻ	standard	2	9784757520820	ファイナルファンタジー12	ファイナルファンタジ12
final-fantasy-xii	FINAL FANTASY Ⅻ	standard	3	9784757522633	ファイナルファンタジー12（3）	ファイナルファンタジ12
final-fantasy-xii	FINAL FANTASY Ⅻ	standard	4	9784757524422	ファイナルファンタジー12（4）	ファイナルファンタジ12
final-fantasy-xii	FINAL FANTASY Ⅻ	standard	5	9784757526501	ファイナルファンタジー12（5）	ファイナルファンタジ12
final-lap	Final lap	standard	1	9784803341119	ファイナル・ラップ	ファイナルラップ
final-mission	Final Mission	standard	1	9784403617584	ファイナル・ミッション	ファイナルミッション
fire-emblem-thracia-776	FIRE EMBLEM THRACIA 776	standard	1	9784757502338	ファイアーエムブレムトラキア776（第1集）	ファイアエムブレムトラキア776
fire-emblem-thracia-776	FIRE EMBLEM THRACIA 776	standard	2	9784757504448	ファイアーエムブレムトラキア776（2）	ファイアエムブレムトラキア776
fire-emblem-thracia-776	FIRE EMBLEM THRACIA 776	standard	3	9784757505728	ファイアーエムブレムトラキア776（3）	ファイアエムブレムトラキア776
flight	FLIGHT	standard	1	9784257916840	フライト	フライト
flowers-2010	Flowers	standard	1	9784088471556	フラワーズ	フラワズ
fobia	Fobia	standard	1	9784845812820	フォビア（1）	フォビア
fobia	Fobia	standard	2	9784845812837	フォビア（2）	フォビア
fool-for-the-city	FOOL for THE CITY	standard	1	9784048520799	フール・フォー・ザ・シティ	フルフォザシティ
foot-gear	Foot gear	standard	3	9784785912079	フット・ギア（3）	フットギア
foot-gear	Foot gear	standard	4	9784785912215	フット・ギア（4）	フットギア
foot-gear	Foot gear	standard	5	9784785912338	フット・ギア（5）	フットギア
foot-gear	Foot gear	standard	6	9784785912390	フット・ギア（6）	フットギア
free-out	Free Out	standard	1	9784879470461	フリー・アウト（1）	フリアウト
free-out	Free Out	standard	2	9784879470522	フリー・アウト（2）	フリアウト
free-soul	Free soul	standard	1	9784396763381	フリーソウル	フリソウル
frontier	FRONTIER	standard	1	9784253230919	フロンティア（1）	フロンティア
frontier	FRONTIER	standard	2	9784253230926	フロンティア（2）	フロンティア
frontier	FRONTIER	standard	3	9784253230933	フロンティア（3）	フロンティア
garden-1996	Garden	standard	1	9784877280970	ガーデン	ガデン
garden	ガーデン	standard	1	9784063234350	GARDEN	garden
gate-runner	ゲートランナー	standard	1	9784253232012	Gate　runner（1）	gaterunner
gate-runner	ゲートランナー	standard	2	9784253232029	Gate　runner（2）	gaterunner
genocyber	GENOCYBER	standard	1	9784893673244	ジェノサイバー（1）	ジェノサイバ
gift-2002	ギフト	standard	2	9784063191097	Gift（2）	gift
gigant	ギガント	standard	2	9784098601677	GIGANT（2）	gigant
gigant	ギガント	standard	3	9784098602643	GIGANT（3）	gigant
gigant	ギガント	standard	4	9784098604241	GIGANT（4）	gigant
gigant	ギガント	standard	5	9784098605811	GIGANT（5）	gigant
gigant	ギガント	standard	6	9784098607457	GIGANT（6）	gigant
gigant	ギガント	standard	7	9784098608355	GIGANT（7）	gigant
gigant	ギガント	standard	8	9784098610136	GIGANT（8）	gigant
gigant	ギガント	standard	9	9784098611621	GIGANT（9）	gigant
girl-friday	ガールフライデー	standard	1	9784396762896	Girl　friday	girlfriday
glamorous-gossip	GLAMOROUS GOSSIP	standard	5	9784403619809	グラマラス・ゴシップ（5）	グラマラスゴシップ
gloom-party	GLOOM PARTY	standard	1	9784253046183	グルームパーティー（1）	グルムパティ
gloom-party	GLOOM PARTY	standard	2	9784253046190	グルームパーティー（2）	グルムパティ
gloom-party	GLOOM PARTY	standard	3	9784253046206	グルームパーティー（3）	グルムパティ
gloom-party	GLOOM PARTY	standard	4	9784253046213	グルームパーティー（4）	グルムパティ
gloom-party	GLOOM PARTY	standard	5	9784253046220	グルームパーティー（5）	グルムパティ
gold-2	ゴールド	standard	1	9784785920852	GOLD（1）	gold
gold-2	ゴールド	standard	2	9784785921101	GOLD（2）	gold
gong-rock	Gong rock	standard	1	9784883214723	ゴングロック	ゴングロック
gorilla-kick	GORILLA KICK!	standard	1	9784766112818	ゴリラ・キック！	ゴリラキック
great-horse	GREAT HORSE	standard	1	9784088712918	グレートホース（1）	グレトホス
great-horse	GREAT HORSE	standard	2	9784088712925	グレートホース（2）	グレトホス
great-horse	GREAT HORSE	standard	3	9784088712932	グレートホース（3）	グレトホス
great-horse	GREAT HORSE	standard	4	9784088712949	グレートホース（4）	グレトホス
great-horse	GREAT HORSE	standard	5	9784088712956	グレートホース（5）	グレトホス
great-horse	GREAT HORSE	standard	6	9784088712963	グレートホース（6）	グレトホス
great-horse	GREAT HORSE	standard	7	9784088712970	グレートホース（7）	グレトホス
great-horse	GREAT HORSE	standard	8	9784088712987	グレートホース（8）	グレトホス
great-horse	GREAT HORSE	standard	9	9784088712994	グレートホース（9）	グレトホス
green-paradise	GREEN PARADISE	standard	1	9784403612534	グリーン・パラダイス	グリンパラダイス
grey	Grey	standard	1	9784198365103	グレイ（1）	グレイ
gundam-exa-2013	ガンダムEXA	standard	6	9784041209271	GUNDAM　EXA　（6）	gundamexa
gundam-exa-2013	ガンダムEXA	standard	7	9784041210727	GUNDAM　EXA　（7）	gundamexa
gurazeni-2014	Gurazeni	standard	16	9784063883824	グラゼニ（16）	グラゼニ
habibi	ハビビ	standard	1	9784864720359	habibi（1）	habibi
habibi	ハビビ	standard	2	9784864720366	habibi（2）	habibi
handy-99	Handy 99	standard	1	9784785913786	ハンディ99（1）	ハンディ99
handy-99	Handy 99	standard	2	9784785914080	ハンディ99（2）	ハンディ99
handy-99	Handy 99	standard	3	9784785914271	ハンディ99（3）	ハンディ99
happy	ハッピー!	standard	1	9784091834010	Happy！（1）	happy
happy	ハッピー!	standard	2	9784091834027	Happy！（2）	happy
happy	ハッピー!	standard	3	9784091834034	Happy！（3）	happy
happy	ハッピー!	standard	4	9784091834041	Happy！（4）	happy
happy	ハッピー!	standard	5	9784091834058	Happy！（5）	happy
happy	ハッピー!	standard	6	9784091834065	Happy！（6）	happy
happy	ハッピー!	standard	7	9784091834072	Happy！（7）	happy
happy	ハッピー!	standard	8	9784091834089	Happy！（8）	happy
happy	ハッピー!	standard	9	9784091834096	Happy！（9）	happy
happy	ハッピー!	standard	10	9784091834102	Happy！（10）	happy
happy	ハッピー!	standard	11	9784091842916	Happy！（11）	happy
happy	ハッピー!	standard	12	9784091842923	Happy！（12）	happy
happy	ハッピー!	standard	13	9784091842930	Happy！（13）	happy
happy	ハッピー!	standard	14	9784091842947	Happy！（14）	happy
happy	ハッピー!	standard	15	9784091842954	Happy！（15）	happy
happy	ハッピー!	standard	16	9784091842961	Happy！（16）	happy
happy	ハッピー!	standard	17	9784091842978	Happy！（17）	happy
happy	ハッピー!	standard	18	9784091842985	Happy！（18）	happy
happy	ハッピー!	standard	19	9784091842992	Happy！（19）	happy
happy	ハッピー!	standard	20	9784091843005	Happy！（20）	happy
happy	ハッピー!	standard	21	9784091852212	Happy！（21）	happy
happy	ハッピー!	standard	22	9784091852229	Happy！（22）	happy
happy	ハッピー!	standard	23	9784091852236	Happy！（23）	happy
hard-luck	Hard luck	standard	1	9784088712659	ハードラック	ハドラック
harlem-beat	Harlem beat	bunkobon	1	9784063607666	ハーレムビート（1）	ハレムビト
harlem-beat	Harlem beat	bunkobon	2	9784063607673	ハーレムビート（2）	ハレムビト
harlem-beat	Harlem beat	bunkobon	3	9784063607796	ハーレムビート（3）	ハレムビト
harlem-beat	Harlem beat	bunkobon	4	9784063607802	ハーレムビート（4）	ハレムビト
harlem-beat	Harlem beat	bunkobon	5	9784063607857	ハーレムビート（5）	ハレムビト
harlem-beat	Harlem beat	bunkobon	6	9784063607864	ハーレムビート（6）	ハレムビト
harlem-beat	Harlem beat	bunkobon	7	9784063608076	ハーレムビート（7）	ハレムビト
harlem-beat	Harlem beat	bunkobon	8	9784063608083	ハーレムビート（8）	ハレムビト
harlem-beat	Harlem beat	bunkobon	9	9784063608243	ハーレムビート（9）	ハレムビト
harlem-beat	Harlem beat	bunkobon	10	9784063608250	ハーレムビート（10）	ハレムビト
harlem-beat	Harlem beat	bunkobon	11	9784063608410	ハーレムビート（11）	ハレムビト
harlem-beat	Harlem beat	bunkobon	12	9784063608427	ハーレムビート（12）	ハレムビト
harlem-beat	Harlem beat	bunkobon	13	9784063608687	ハーレムビート（13）	ハレムビト
harlem-beat	Harlem beat	bunkobon	14	9784063608694	ハーレムビート（14）	ハレムビト
harlem-beat	Harlem beat	bunkobon	15	9784063608830	ハーレムビート（15）	ハレムビト
harlem-beat	Harlem beat	bunkobon	16	9784063608847	ハーレムビート（16）	ハレムビト
hi-hi-hi	Hi Hi Hi!	standard	2	9784575931037	ハイ！ハイ！ハイ！（2）	ハイハイハイ
hiromi-no-romance-bokkusu	博美のロマンス★BOX	standard	1	9784091364012	ニューヨークダスト	ニュヨクダスト
home-sugihara-2010	HOME	standard	1	9784088472591	ホーム（1）	ホム
home-sugihara-2010	HOME	standard	2	9784088473154	ホーム（2）	ホム
home-sweet-home	ホーム、スイートホーム	standard	1	9784796288392	HOME，SWEET　HOME（1）	homesweethome
horizon	HORIZON	standard	1	9784091393319	ホライゾン	ホライゾン
hotel	ホテル	standard	1	9784091810410	HOTEL（第1巻）	hotel
hotel	ホテル	standard	2	9784091862624	HOTEL	hotel
hotel	ホテル	standard	3	9784091810434	HOTEL（第3巻）	hotel
hotel	ホテル	standard	5	9784091810458	HOTEL（第5巻）	hotel
hotel	ホテル	standard	7	9784091810472	HOTEL（第7巻）	hotel
hotel	ホテル	standard	9	9784091810496	HOTEL（第9巻）	hotel
hotel	ホテル	standard	10	9784091810502	HOTEL（第10巻）	hotel
hotel	ホテル	standard	11	9784091817914	HOTEL（第11巻）	hotel
hotel	ホテル	standard	12	9784091817921	HOTEL（第12巻）	hotel
hotel	ホテル	standard	13	9784091817938	HOTEL（第13巻）	hotel
hotel	ホテル	standard	14	9784091817945	HOTEL（第14巻）	hotel
hotel	ホテル	standard	15	9784091817952	HOTEL（第15巻）	hotel
hotel	ホテル	standard	16	9784091817969	HOTEL（第16巻）	hotel
hotel	ホテル	standard	17	9784091817976	HOTEL（第17巻）	hotel
hotel	ホテル	standard	18	9784091817983	HOTEL（第18巻）	hotel
hotel	ホテル	standard	19	9784091817990	HOTEL（第19巻）	hotel
hotel	ホテル	standard	20	9784091818003	HOTEL（第20巻）	hotel
hotel	ホテル	standard	21	9784091830814	HOTEL（第21巻）	hotel
hotel	ホテル	standard	22	9784091830821	HOTEL（第22巻）	hotel
hotel	ホテル	standard	24	9784091830845	HOTEL（第24巻）	hotel
hotel	ホテル	standard	25	9784091830852	HOTEL（第25巻）	hotel
hotel	ホテル	standard	26	9784091830869	HOTEL（第26巻）	hotel
hotel	ホテル	standard	27	9784091830876	HOTEL（第27巻）	hotel
hotel	ホテル	standard	28	9784091830883	HOTEL（第28巻）	hotel
hotel	ホテル	standard	29	9784091830890	HOTEL（第29巻）	hotel
hotel	ホテル	standard	30	9784091830906	HOTEL（第30巻）	hotel
hotel	ホテル	standard	31	9784091844712	HOTEL（第31巻）	hotel
hotel	ホテル	standard	32	9784091844729	HOTEL（第32巻）	hotel
hotel	ホテル	standard	33	9784091844736	HOTEL（第33巻）	hotel
hotel	ホテル	standard	34	9784091844743	HOTEL（第34巻）	hotel
hotel	ホテル	standard	35	9784091844750	HOTEL（第35巻）	hotel
hotel	ホテル	standard	36	9784091844767	HOTEL（第36巻）	hotel
hotel	ホテル	standard	37	9784091844774	HOTEL（第37巻）	hotel
hotel	ホテル	bunkobon	1	9784091923110	HOTEL（1）	hotel
hotel	ホテル	bunkobon	2	9784091923127	HOTEL（2）	hotel
hotel	ホテル	bunkobon	3	9784091923134	HOTEL（3）	hotel
hotel	ホテル	bunkobon	4	9784091923141	HOTEL（4）	hotel
hotel	ホテル	bunkobon	5	9784091923158	HOTEL（5）	hotel
hotel	ホテル	bunkobon	6	9784091923165	HOTEL（6）	hotel
hotel	ホテル	bunkobon	7	9784091923172	HOTEL（7）	hotel
hotel	ホテル	bunkobon	8	9784091923189	HOTEL（8）	hotel
hotel	ホテル	bunkobon	9	9784091923196	HOTEL（9）	hotel
hotel	ホテル	bunkobon	10	9784091923202	HOTEL（10）	hotel
hotel	ホテル	bunkobon	11	9784091923219	HOTEL（11）	hotel
hotel	ホテル	bunkobon	12	9784091923226	HOTEL（12）	hotel
hotel	ホテル	bunkobon	13	9784091923233	HOTEL（13）	hotel
hotel	ホテル	bunkobon	14	9784091923240	HOTEL（14）	hotel
hotel	ホテル	bunkobon	15	9784091923257	HOTEL（15）	hotel
hotel	ホテル	bunkobon	16	9784091923264	HOTEL（16）	hotel
hotel	ホテル	bunkobon	17	9784091923271	HOTEL（17）	hotel
hotel	ホテル	bunkobon	18	9784091923288	HOTEL（18）	hotel
hotel	ホテル	bunkobon	19	9784091923295	HOTEL（19）	hotel
hotel	ホテル	bunkobon	20	9784091923301	HOTEL（20）	hotel
hotel	ホテル	bunkobon	21	9784091923318	HOTEL（21）	hotel
hotel	ホテル	bunkobon	22	9784091923325	HOTEL（22）	hotel
hotel	ホテル	bunkobon	23	9784091923332	HOTEL（23）	hotel
hotel	ホテル	bunkobon	24	9784091923349	HOTEL（24）	hotel
hotel	ホテル	bunkobon	25	9784091923356	HOTEL（25）	hotel
hurricane	ハリケーン	bunkobon	1	9784062601979	Hurricane	hurricane
i-care-because-you-do	アイ・ケア・ビコーズ・ユー・ドゥ	standard	1	9784063761191	I Care Because You Do	icarebecauseyoudo
jeanne-darc	Jeanne Darc	standard	1	9784048525787	ジャンヌ・ダルク	ジャンヌダルク
jerry-boy	Jerry boy	standard	1	9784197930524	ジェリーボーイ	ジェリボイ
jinki-extend	JINKI:EXTEND	standard	1	9784901926065	ジンキ・エクステンド（1）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	2	9784901926287	ジンキ・エクステンド（2）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	3	9784901926737	ジンキ・エクステンド（3）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	4	9784861270017	ジンキ・エクステンド（4）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	5	9784861270529	ジンキ・エクステンド（5）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	6	9784861271083	ジンキ・エクステンド（6）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	7	9784861271717	ジンキ・エクステンド（7）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	8	9784861272431	ジンキ・エクステンド（8）	ジンキエクステンド
jinki-extend	JINKI:EXTEND	standard	9	9784861273315	ジンキ・エクステンド（9）	ジンキエクステンド
jinx	JINX	standard	1	9784757506756	ジンクス	ジンクス
joker	JOKER	bunkobon	1	9784403500169	ジョーカー（1）	ジョカ
joker	JOKER	bunkobon	2	9784403500176	ジョーカー（2）	ジョカ
joker	JOKER	bunkobon	3	9784403500213	ジョーカー（3）	ジョカ
joker	JOKER	bunkobon	4	9784403500480	ジョーカー（4）	ジョカ
joker	JOKER	bunkobon	5	9784403501227	ジョーカー（5）	ジョカ
juliet	Juliet	standard	1	9784091513717	ジュリエット（1）	ジュリエット
juliet	Juliet	standard	2	9784091513724	ジュリエット（2）	ジュリエット
juliet	Juliet	standard	3	9784091513731	ジュリエット（3）	ジュリエット
juliet	Juliet	standard	4	9784091513748	ジュリエット（4）	ジュリエット
kabu-tantei-monogatari	Cabu 探偵物語	standard	1	9784847030444	カブ（1）	カブ
kabu-tantei-monogatari	Cabu 探偵物語	standard	2	9784847030451	カブ（2）	カブ
kabuto	カブト	deluxe	1	9784088581781	Kabuto（1）	kabuto
kabuto	カブト	deluxe	2	9784088581798	Kabuto（2）	kabuto
kaleidoscope-1994	Kaleidoscope	standard	1	9784257033813	カレイドスコ-プ	カレイドスコプ
kanon-usami-2003	カノン	standard	1	9784408432502	Canon	canon
kick-ass	キック・アス	standard	2	9784796871976	KICK-ASS（2）	kickass
kick-ass	キック・アス	standard	3	9784796875400	KICK-ASS（3）	kickass
kishidou-club	騎士堂倶楽部	standard	1	9784877348731	キシドウクラブ	キシドウクラブ
kiss-kiss	キス〔キスマーク〕キス	standard	1	9784091381583	キス・キス（1）	キスキス
kiss-kiss	キス〔キスマーク〕キス	standard	2	9784091381590	キス・キス（2）	キスキス
kiss-kiss	キス〔キスマーク〕キス	standard	3	9784091381606	キス・キス（3）	キスキス
knights-murao-2006	ナイツ	standard	1	9784840235723	KNIGHTS（1）	knights
knights-murao-2006	ナイツ	standard	2	9784840237833	KNIGHTS（2）	knights
knights-murao-2006	ナイツ	standard	3	9784840239585	KNIGHTS（3）	knights
knights-murao-2006	ナイツ	standard	4	9784840241007	KNIGHTS（4）	knights
knights-murao-2006	ナイツ	standard	5	9784048670432	KNIGHTS（5）	knights
koudelka	KOUDELKA	standard	1	9784047133044	クーデルカ（1）	クデルカ
koudelka	KOUDELKA	standard	2	9784047133389	クーデルカ（2）	クデルカ
koudelka	KOUDELKA	standard	3	9784047133617	クーデルカ（3）	クデルカ
la-blue-girl	ラ・ブルー・ガール	standard	1	9784845805280	La☆blue　girl（1）	la☆bluegirl
la-blue-girl	ラ・ブルー・ガール	standard	2	9784845805297	La☆blue　girl（2）	la☆bluegirl
la-blue-girl	ラ・ブルー・ガール	standard	3	9784915858574	La☆blue　girl（3）	la☆bluegirl
la-blue-girl	ラ・ブルー・ガール	standard	4	9784915858611	La☆blue　girl（4）	la☆bluegirl
lampo	LAMPO	standard	1	9784091493118	ランポ（1）	ランポ
lampo	LAMPO	standard	2	9784091493125	ランポ（2）	ランポ
lampo	LAMPO	standard	3	9784091493132	ランポ（3）	ランポ
lampo	LAMPO	standard	4	9784091493149	ランポ（4）	ランポ
lesson	Lesson	standard	1	9784088640853	レッスン	レッスン
lesson	Lesson	bunkobon	1	9784087851502	レッスン	レッスン
levius	Levius	standard	1	9784091886446	レビウス（1）	レビウス
levius	Levius	standard	2	9784091886521	レビウス（2）	レビウス
levius	Levius	standard	3	9784091886729	レビウス（3）	レビウス
lightning-anchor	ライトニング・アンカー	standard	1	9784757551091	Lightning　Anchor（1）	lightninganchor
lightning-brigade	ライトニング・ブリゲイド	standard	1	9784063234657	LIGHTNING　BRIGADE（1）	lightningbrigade
lives	LIVES	standard	2	9784253232043	ライブス（2）	ライブス
liza	Liza	standard	1	9784063140286	ライザ（1）	ライザ
liza	Liza	standard	2	9784063140354	ライザ（2）	ライザ
mad-stone	マッド・ストーン	standard	1	9784198330330	MAD　STONE（1）	madstone
mad-stone	マッド・ストーン	standard	2	9784198330347	MAD　STONE（2）	madstone
marionole-golem	MARIONOLE GOLEM	standard	1	9784870255562	マリオノール・ゴーレム	マリオノルゴレム
marriage	Marriage	standard	1	9784048526722	マリッジ	マリッジ
martyria	MARTYRIA	standard	1	9784800000828	マルチュリア（1）	マルチュリア
martyria	MARTYRIA	standard	2	9784800001955	マルチュリア（2）	マルチュリア
midas-eater	MIDAS EATER	standard	2	9784047154940	マーダス・イーター（2）	マダスイタ
midnight-trip	Midnight trip	standard	1	9784061025387	ミッドナイトトリップ	ミッドナイトトリップ
milinda-fight	MILINDA❤FIGHT	standard	1	9784088715773	ミリンダファイト	ミリンダファイト
milky-way	ミルキーウェイ	standard	1	9784088465616	Milky　way	milkyway
momo-momo-peach	もも〔桃〕もも〔逆さまの桃〕ピーチ	standard	1	9784091300690	もも・もも・ピーチ	モモモモピチ
money-moon	MONEY MOON	standard	1	9784091823212	マネームーン（1）	マネムン
money-moon	MONEY MOON	standard	2	9784091823229	マネームーン（2）	マネムン
money-moon	MONEY MOON	standard	3	9784091823236	マネームーン（3）	マネムン
mother	Mother	standard	1	9784796297301	マザー（1）	マザ
mother	Mother	standard	2	9784796297400	マザー（2）	マザ
nanahan-rider	750ライダー	bunkobon	2	9784253171960	ナナハンライダー（2）	ナナハンライダ
nanahan-rider	750ライダー	bunkobon	4	9784253171984	ナナハンライダー（4）	ナナハンライダ
narcissus-black	ナーシサス・ブラック	standard	1	9784391913729	Narcissus　black（1）	narcissusblack
neo-geo-comic	NEO・GEO COMIC	standard	1	9784756111937	ネオジオコミック（1）	ネオジオ
nesia	Nesia!!	standard	1	9784756106476	ネシア	ネシア
new-comer	NEW COMER	standard	1	9784107714237	ニューカマー（1）	ニュカマ
new-comer	NEW COMER	standard	2	9784107714480	ニューカマー（2）	ニュカマ
new-comer	NEW COMER	standard	3	9784107714633	ニューカマー（3）	ニュカマ
new-comer	NEW COMER	standard	4	9784107714800	ニューカマー（4）	ニュカマ
new-comer	NEW COMER	standard	5	9784107714947	ニューカマー（5）	ニュカマ
niea-7-recycle	NieA_7 recycle	standard	1	9784041204375	ニアアンダーセブンリサイクル	ニアアンダセブンリサイクル
nyaight-of-the-living-cat	Nyaight of the living cat	standard	1	9784800010872	ニャイト・オブ・ザ・リビングキャット（1）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	2	9784800011817	ニャイト・オブ・ザ・リビングキャット（2）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	3	9784800012647	ニャイト・オブ・ザ・リビングキャット（3）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	4	9784800013514	ニャイト・オブ・ザ・リビングキャット（4）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	5	9784800014276	ニャイト・オブ・ザ・リビングキャット（5）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	6	9784800015570	ニャイト・オブ・ザ・リビングキャット（6）	ニャイトオブザリビングキャット
nyaight-of-the-living-cat	Nyaight of the living cat	standard	7	9784800016157	ニャイト・オブ・ザ・リビングキャット（7）	ニャイトオブザリビングキャット
nyankees	ニャンキーズ	standard	1	9784041053003	NYANKEES　（1）	nyankees
nyankees	ニャンキーズ	standard	2	9784041057728	NYANKEES　（2）	nyankees
nyankees	ニャンキーズ	standard	3	9784041057735	NYANKEES　（3）	nyankees
nyankees	ニャンキーズ	standard	4	9784041071496	NYANKEES　（4）	nyankees
nyankees	ニャンキーズ	standard	5	9784041079010	NYANKEES　（5）	nyankees
nyankees	ニャンキーズ	standard	6	9784041079027	NYANKEES　（6）	nyankees
offered	オファード	standard	1	9784091822918	Offered（1）	offered
offered	オファード	standard	2	9784091822925	Offered（2）	offered
offered	オファード	standard	3	9784091822932	Offered（3）	offered
offered	オファード	standard	4	9784091822949	Offered（4）	offered
omega-tribe-kingdom	オメガトライブキングダム	standard	1	9784091874856	OMEGA　TRIBE　KINGDOM（1）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	2	9784091801685	OMEGA　TRIBE　KINGDOM（2）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	3	9784091803672	OMEGA　TRIBE　KINGDOM（3）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	4	9784091806390	OMEGA　TRIBE　KINGDOM（4）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	5	9784091808066	OMEGA　TRIBE　KINGDOM（5）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	6	9784091811646	OMEGA　TRIBE　KINGDOM（6）	omegatribekingdom
omega-tribe-kingdom	オメガトライブキングダム	standard	7	9784091812445	OMEGA TRIBE KINGDOM（7）	omegatribekingdom
