slug	title	edition	vol	isbn	rakuten_title	rakuten_core
sword-gai	ソードガイ	standard	5	9784864684033	装刀凱（5）	装刀凱
sword-gai	ソードガイ	standard	6	9784864684392	装刀凱（6）	装刀凱
sword-gale	ソードゲイル	standard	1	9784063721409	SWORD　GALE（1）	swordgale
sword-gale	ソードゲイル	standard	2	9784063722291	SWORD　GALE（2）	swordgale
sword-gale	ソードゲイル	standard	3	9784063723328	SWORD　GALE（3）	swordgale
sword-gale	ソードゲイル	standard	4	9784063754933	SWORD　GALE（4）	swordgale
sword-oratoria	ソード・オラトリア	standard	7	9784757552890	ダンジョンに出会いを求めるのは間違っているだろうか（7）	ダンジョンニ出会イヲ求メルノハ間違ッテイ
swweeet	スウィート	standard	1	9784091886019	Swweeet（1）	swweeet
synchronicity	SYNCHRONICITY	standard	1	9784088755533	シンクロニシティ（1）	シンクロニシティ
synchronicity	SYNCHRONICITY	standard	2	9784088760049	シンクロニシティ（2）	シンクロニシティ
synchronicity	SYNCHRONICITY	standard	3	9784088762074	シンクロニシティ（3）	シンクロニシティ
taboo-tattoo	タブー・タトゥー	standard	1	9784840129893	TABOO TATTOO（01）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	2	9784840133654	TABOO TATTOO（02）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	3	9784840137522	TABOO　TATTOO（03）	tabootattoo
taboo-tattoo	タブー・タトゥー	standard	4	9784840140362	TABOO　TATTOO（04）	tabootattoo
tahitian-romance	タヒチアン・ロマンス	bunkobon	1	9784063601602	上原きみ子自選集（2）	上原キミ子自選集
taiheiki-1995	太平記	standard	2	9784124032970	マンガ日本の古典（19）	マンガ日本ノ古典
taiheiki-1995	太平記	standard	3	9784124032987	マンガ日本の古典（20）	マンガ日本ノ古典
takashina-ryouko-senshuu	高階良子選集	standard	7	9784253093101	魔獣封印	魔獣封印
take-it-easy	TAKE IT EASY	deluxe	1	9784344835931	テイクイットイージー新装版	テイクイットイジ
take-moon	TAKE MOON	standard	1	9784758062824	テイクムーン	テイクムン
tales-of-destiny-inomata-2000	Tales of Destiny	standard	1	9784757202191	テイルズオブデスティニー（1）	テイルズオブデスティニ
tales-of-destiny-inomata-2000	Tales of Destiny	standard	2	9784757700871	テイルズオブデスティニー（2）改訂版	テイルズオブデスティニ改訂版
tales-of-destiny-inomata-2000	Tales of Destiny	standard	5	9784757701489	テイルズオブデスティニー（5）	テイルズオブデスティニ
tales-of-destiny-inomata-2000	Tales of Destiny	standard	6	9784757702585	アストロノミコン（1（アマゾンレッド））	アストロノミコン)
tales-of-destiny2	Tales of Destiny2	standard	1	9784757202191	テイルズオブデスティニー（1）	テイルズオブデスティニ
tales-of-destiny2	Tales of Destiny2	standard	2	9784757700871	テイルズオブデスティニー（2）改訂版	テイルズオブデスティニ改訂版
tales-of-destiny2	Tales of Destiny2	standard	5	9784757701489	テイルズオブデスティニー（5）	テイルズオブデスティニ
tales-of-destiny2	Tales of Destiny2	standard	6	9784757702585	アストロノミコン（1（アマゾンレッド））	アストロノミコン)
tales-of-eternia	Tales of Eternia	standard	1	9784757506244	テイルズオブエターニア（1）	テイルズオブエタニア
tales-of-eternia	Tales of Eternia	standard	2	9784757507418	テイルズオブエターニア（2）	テイルズオブエタニア
tales-of-the-abyss-2006	テイルズオブジアビス	standard	3	9784861272899	Tales　of　the　abyss（3）	talesoftheabyss
tales-of-zestiria-alisha-after-episode	Tales of Zestiria アリーシャアフターエピソード	standard	1	9784048653534	テイルズ　オブ　ゼスティリア　アリーシャ　アフターエピソード　〜　瞳にうつるもの	テイルズオブゼスティリアアリシャアフタエ
tales-of-zestiria-alisha-after-episode	Tales of Zestiria アリーシャアフターエピソード	standard	2	9784048658355	テイルズ　オブ　ゼスティリア　アリーシャ　アフターエピソード　〜　瞳にうつるもの	テイルズオブゼスティリアアリシャアフタエ
tange-sazen	丹下左膳	standard	1	9784061086685	手塚治虫漫画全集（68）	手塚治虫漫画全集
tanpenshuu	短編集	standard	1	9784834213980	モウちゃんは強かった！	モウチャンハ強カッタ
tanpenshuu	短編集	standard	2	9784834213997	磯ガラス	磯ガラス
taro-jiro-wa-ikite-ita	タロ・ジロは生きていた	standard	1	9784051002992	少女まんが家入門	少女マンガ家入門
taruna	タルナ	standard	1	9784575930979	TARLNA（タルナ）	tarlna
tasogare-wa-ouma-no-jikan	たそがれは逢魔の時間	standard	1	9784091971029	大島弓子短編集（2）	大島弓子短編集
tate-yoko-naname-prism-80	たて・よこ・ななめプリズム'80	standard	1	9784091313515	マルコのプリズムシリーズ（たてよこなな…）（1）	マルコノプリズムシリズ
teens-shiyouka	Teensしようか!	standard	1	9784088616117	ティーンズしようか	ティンズシヨウカ
tenchi-kyuusei-shinwa-girl	天地救世♥神話ガール	standard	1	9784344853553	天地救世♡神話ガール〜姫ちゃんとスサノオ〜　（1）	天地救世♡神話ガル姫チャントスサノオ
tenka-musou-2002	天下☆無双	standard	1	9784757507661	姫様忍法帳天下・無双（上）	姫様忍法帳天下無双
tenka-musou-2002	天下☆無双	standard	2	9784757508798	姫様忍法帳天下・無双（下）	姫様忍法帳天下無双
tenma-no-sora	天馬の空	standard	4	9784592130222	鬼が疾る	鬼ガ疾ル
tenshi-no-kikan	天使の帰還	bunkobon	1	9784257723202	池田さとみミステリ-・ワ-ルド（4）	池田サトミミステリワルド
tenshi-no-towaaru	天使のTWIRL	standard	1	9784391902990	天使のトワール（1）	天使ノトワル
tenshi-no-towaaru	天使のTWIRL	standard	2	9784391913064	天使のトワール（2）	天使ノトワル
tenshi-no-towaaru	天使のTWIRL	standard	3	9784391913118	天使のトワール（3）	天使ノトワル
terebi-kun	テレビくん	bunkobon	1	9784122049451	水木しげる妖怪傑作選（1）	水木シゲル妖怪傑作選
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	1	9784494018406	友情	友情
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	2	9784494018413	ロボットと暮らす世界	ロボットト暮ラス世界
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	3	9784494018420	平和への祈り	平和ヘノ祈リ
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	4	9784494018437	命	命
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	5	9784494018444	人間の未来	人間ノ未来
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	6	9784494018529	戦争というもの	戦争トイウモノ
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	7	9784494018536	人間というもの	人間トイウモノ
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	8	9784494018543	愛とは何か？	愛トハ何カ
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	9	9784494018550	ホラー	ホラ
tezuka-osamu-kara-no-message	手塚治虫からの伝言(メッセージ)	standard	10	9784494018567	SFショートショート	sfショトショト
tezuka-osamu-meisakushuu	緑の猫	bunkobon	1	9784087483079	手塚治虫名作集（19）	手塚治虫名作集
the-bird	ザ・バード	standard	1	9784088617596	THE　BIRD（1）	thebird
the-bird	ザ・バード	standard	2	9784088617602	THE　BIRD（2）	thebird
the-cigar-story	ザ・シガー・ストーリー	standard	1	9784087803563	The cigar story	thecigarstory
the-kureetaa	ザ・クレーター	standard	3	9784061732209	手塚治虫漫画全集（220）	手塚治虫漫画全集
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	1	9784893676801	ザ・マッドパチスロブラザーズ（1）	ザマッドパチスロブラザズ
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	3	9784893677419	ザ・マッドパチスロブラザ-ズ（3）	ザマッドパチスロブラザズ
the-mad-pachi-slot-brother-s	THE MAD PACHI-SLOT BROTHER'S	standard	4	9784893678003	ザ・マッドパチスロブラザ-ズ（第4巻）	ザマッドパチスロブラザズ
the-man-of-tango-the-final	The Man of TANGO the final	standard	1	9784776796145	タンゴの男ザ・ファイナル	タンゴノ男ザファイナル
the-mobile-police-patlabor-pulsation	The mobile police Patlabor pulsation	standard	1	9784829191064	画集　機動警察パトレイバー	画集機動警察パトレイバ
the-mobile-police-patlabor	The mobile police Patlabor	standard	1	9784829191132	パトレイバー画集2［Air］	パトレイバ画集2
the-moon	ザ・ムーン	bunkobon	1	9784091921918	THE MOON（1）	themoon
the-moon	ザ・ムーン	bunkobon	2	9784091921925	THE MOON（2）	themoon
the-moon	ザ・ムーン	bunkobon	3	9784091921932	THE MOON（3）	themoon
the-moon	ザ・ムーン	bunkobon	4	9784091921949	THE MOON（4）	themoon
the-next-generation	The NEXT GENERATION	standard	1	9784829191040	ザ　ネクストジェネレーション	ザネクストジェネレション
the-rapeman	THE レイプマン	standard	2	9784883321667	THE　RAPEMAN（2）	therapeman
the-salesman-returns	The Salesman Returns	standard	1	9784408612799	帰ッテキタせぇるすまん	帰ッテキタセェルスマン
third-gear	Third gear	standard	1	9784575932355	サード・ギア	サドギア
third-street	サードストリート	standard	1	9784575932065	3rd-street（1）	3rdstreet
thriller	THRILLER	standard	1	9784253038430	スリラー（1）	スリラ
thriller	THRILLER	standard	2	9784253038447	スリラー（v．2）	スリラ
tiger-books	タイガーブックス	standard	3	9784061087231	手塚治虫漫画全集（123）	手塚治虫漫画全集
tiger-books	タイガーブックス	standard	4	9784061087248	手塚治虫漫画全集（124）	手塚治虫漫画全集
tiger-books	タイガーブックス	standard	5	9784061087255	手塚治虫漫画全集（125）	手塚治虫漫画全集
tiger-books	タイガーブックス	standard	6	9784061087262	手塚治虫漫画全集（126）	手塚治虫漫画全集
tiger-books	タイガーブックス	standard	7	9784061087279	手塚治虫漫画全集（127）	手塚治虫漫画全集
tiger-books	タイガーブックス	standard	8	9784061087286	手塚治虫漫画全集（128）	手塚治虫漫画全集
tim-burton-s-the-nightmare-before-christmas	TIM BURTON'S THE NIGHTMARE BEFORE CHRISTMAS	deluxe	1	9784063349368	ティム・バートン　ナイトメアー・ビフォア・クリスマス	ティムバトンナイトメアビフォアクリスマス
tim-burton-s-the-nightmare-before-christmas	TIM BURTON'S THE NIGHTMARE BEFORE CHRISTMAS	standard	1	9784063640915	ティム・バートン　ナイトメアー・ビフォア・クリスマス	ティムバトンナイトメアビフォアクリスマス
to-y-2016	TO-Y	standard	1	9784091213518	トーイ（1）	トイ
to-y-2016	TO-Y	standard	2	9784091213525	トーイ（2）	トイ
to-y-2016	TO-Y	standard	3	9784091213532	トーイ（3）	トイ
to-y-2016	TO-Y	standard	4	9784091213549	トーイ（4）	トイ
to-y-2016	TO-Y	standard	5	9784091213556	トーイ（5）	トイ
to-y-2016	TO-Y	standard	6	9784091213563	トーイ（6）	トイ
to-y-2016	TO-Y	standard	7	9784091213570	トーイ（7）	トイ
to-y-2016	TO-Y	standard	8	9784091213587	トーイ（8）	トイ
to-y-2016	TO-Y	standard	9	9784091213594	トーイ（9）	トイ
to-y-2016	TO-Y	standard	10	9784091213600	トーイ（10）	トイ
to-y-2016	TO-Y	bunkobon	1	9784091930514	トーイ（1）	トイ
to-y-2016	TO-Y	bunkobon	2	9784091930521	トーイ（2）	トイ
to-y-2016	TO-Y	bunkobon	3	9784091930538	トーイ（3）	トイ
to-y-2016	TO-Y	bunkobon	4	9784091930545	トーイ（4）	トイ
to-y-2016	TO-Y	bunkobon	5	9784091930552	トーイ（5）	トイ
to-y-2016	TO-Y	bunkobon	6	9784091930569	トーイ（6）	トイ
togi-hime-zoushi-no-ni-kobyoubu	伽姫草子之弐小屏風	standard	1	9784063646641	卓上戯画集伽姫草子（之弐）	卓上戯画集伽姫草子
toki-ni-ha-sentimental	ときにはセンチメンタル	bunkobon	1	9784087852042	島津郷子自選集（9）	島津郷子自選集
tokiwasou-seishun-monogatari	トキワ荘青春物語	standard	1	9784905579908	アイヌ語イラスト辞典	アイヌ語イラスト辞典
tokubetsu-koutsuu-kidoutai-super-patrol	特別交通機動隊Super☆patrol	standard	1	9784088510996	スーパーパトロール（1）	スパパトロル
tokubetsu-koutsuu-kidoutai-super-patrol	特別交通機動隊Super☆patrol	standard	2	9784088511009	スーパーパトロール（2）	スパパトロル
tokyo-barudo	東京バルド	standard	1	9784757526266	TOKYO　BARDO（1）	tokyobardo
tokyo-barudo	東京バルド	standard	2	9784757527607	TOKYO　BARDO（2）	tokyobardo
tokyo-barudo	東京バルド	standard	3	9784757529465	TOKYO　BARDO（3）	tokyobardo
tokyo-barudo	東京バルド	standard	4	9784757531758	TOKYO BARDO（4）	tokyobardo
tokyo-barudo	東京バルド	standard	5	9784757531765	TOKYO BARDO（5）	tokyobardo
tokyo-tower-koibito-tachi-no-tatakai	東京タワー恋人たちの戦い	standard	1	9784872878592	プロジェクトX挑戦者たち（〔11〕）	プロジェクトx挑戦者タチ
tokyo-toyboxes	Tokyo toyboxes	standard	1	9784107722867	東京トイボクシーズ 1	東京トイボクシズ1
tokyo-toyboxes	Tokyo toyboxes	standard	2	9784107723031	東京トイボクシーズ 2	東京トイボクシズ2
tokyo-toyboxes	Tokyo toyboxes	standard	3	9784107723765	東京トイボクシーズ 3	東京トイボクシズ3
tokyo-toyboxes	Tokyo toyboxes	standard	4	9784107725783	東京トイボクシーズ 4	東京トイボクシズ4
tokyo-toyboxes	Tokyo toyboxes	standard	5	9784107725790	東京トイボクシーズ 5	東京トイボクシズ5
tokyo-tribe	Tokyo tribe	deluxe	1	9784796605885	トーキョー・トライブ	トキョトライブ
tokyo-tribe	Tokyo tribe	standard	1	9784568730012	トーキョー・トライブ	トキョトライブ
tomerareta-tokei	止められた時計	bunkobon	1	9784022670595	魔百合の恐怖報告（8）新版	魔百合ノ恐怖報告新版
tomo-no-shi-o-koete	友の死を越えて	standard	1	9784776791027	プロジェクトX挑戦者たち（〔28〕）	プロジェクトx挑戦者タチ
tomodachi-puzzle	ともだちパズル	bunkobon	1	9784086174008	おーなり由子作品集（2）	オナリ由子作品集
tonari-no-yamada-kun	となりの山田くん	standard	1	9784022564641	となりのやまだ君（1）	トナリノヤマダ君
tonari-no-yamada-kun	となりの山田くん	standard	2	9784022565938	となりのやまだ君（2）	トナリノヤマダ君
tonari-no-yamada-kun	となりの山田くん	standard	3	9784022565945	となりのやまだ君（3）	トナリノヤマダ君
tonari-no-yamada-kun	となりの山田くん	standard	4	9784022565952	となりのやまだ君（4）	トナリノヤマダ君
tonari-no-yamada-kun	となりの山田くん	standard	5	9784022568205	となりのやまだ君（5）	トナリノヤマダ君
tonari-no-yamada-kun	となりの山田くん	standard	6	9784022568748	となりのやまだ君（6）	トナリノヤマダ君
tonkaradani-monogatari	とんから谷物語	standard	1	9784061759824	手塚治虫漫画全集（382）	手塚治虫漫画全集
tooi-hoshi-o-kazoete	遠い星をかぞえて	bunkobon	1	9784086172127	岩館真理子自選集（1）	岩館真理子自選集
torakkaa-ookami-touma	トラッカー大神冬馬	standard	1	9784088773728	TRACKER大神冬馬（1）	tracker大神冬馬
torakkaa-ookami-touma	トラッカー大神冬馬	standard	2	9784088774206	TRACKER大神冬馬（2）	tracker大神冬馬
torakkaa-ookami-touma	トラッカー大神冬馬	standard	3	9784088774787	TRACKER大神冬馬（3）	tracker大神冬馬
toroi-no-mokuba	トロイの木馬	standard	1	9784124901658	マンガギリシア神話（1）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	2	9784124901665	マンガギリシア神話（2）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	3	9784124901672	マンガギリシア神話（3）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	4	9784124901689	マンガギリシア神話（4）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	5	9784124901696	マンガギリシア神話（5）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	6	9784124901702	マンガギリシア神話（6）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	7	9784124901719	マンガギリシア神話（7）	マンガギリシア神話
toroi-no-mokuba	トロイの木馬	standard	8	9784124901726	マンガギリシア神話（8）	マンガギリシア神話
torufan-no-nishi	トルファンの西	standard	3	9784391904482	黒い瞳	黒イ瞳
tottemo-shiawase-moto-chan	とってもしあわせモトちゃん	standard	1	9784091780164	萩尾望都作品集（第1期　16）	萩尾望都作品集
toushin-toshi-3	闘神都市 Ⅲ	standard	4	9784048915816	闘神都市3 4	闘神都市34
towazugatari-1995	とはずがたり	standard	1	9784124032918	マンガ日本の古典（13）	マンガ日本ノ古典
toy-doll	TOY DOLL	standard	1	9784396760656	トイ・ドール	トイドル
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	1	9784061043749	豊臣秀吉（1（日輪の子の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	2	9784061043756	豊臣秀吉（2（第二の門出の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	3	9784061043763	豊臣秀吉（3（奇策縦横の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	4	9784061043770	豊臣秀吉（4（一夜城主の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	5	9784061043787	豊臣秀吉（5（麒麟児の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	6	9784061043794	豊臣秀吉（6（遠謀近謀の巻））	豊臣秀吉)
toyotomi-hideyoshi-ihon-taikouki	豊臣秀吉 異本太閤記	standard	7	9784061043800	豊臣秀吉（7（天下人の巻））	豊臣秀吉)
tr-a-nger	ÉTR〔A〕NGER	standard	1	9784862259189	ETRANGER〜エトランゼ　SHADOW　MAN編	etrangerエトランゼshadowm
trap	Trap	standard	1	9784091391414	夫婦探偵奮戦記（8）	夫婦探偵奮戦記
trickys	TRICKYS	standard	1	9784757506510	トリッキーズ（1）	トリッキズ
trickys	TRICKYS	standard	2	9784757507678	トリッキーズ（2）	トリッキズ
trickys	TRICKYS	standard	3	9784757508637	トリッキーズ（3）	トリッキズ
trickys	TRICKYS	standard	4	9784757509412	トリッキーズ（4）	トリッキズ
trigun	トライガン	standard	1	9784198301279	Trigun（1）	trigun
trigun	トライガン	standard	2	9784198301446	Trigun（2）	trigun
trigun	トライガン	standard	3	9784198301859	Trigun（3）	trigun
trippa	TRIPPA!	standard	1	9784766334265	トリッパ	トリッパ
tropical-hanjirou	トロピカル半次郎	bunkobon	1	9784575722239	高口里純自選名作集（8）	高口里純自選名作集
tropical-hanjirou	トロピカル半次郎	bunkobon	2	9784575722246	高口里純自選名作集（9）	高口里純自選名作集
true-colors	TRUE COLORS	standard	1	9784821195190	トゥルー・カラーズ	トゥルカラズ
tsubaki-sange	椿散華	bunkobon	1	9784087852110	津雲むつみ傑作選（2）	津雲ムツミ傑作選
tsubaki	ツバキ	standard	1	9784821189977	椿鬼（1）	椿鬼
tsubasa-wa-yomigaetta	翼はよみがえった	standard	1	9784872878455	プロジェクトX挑戦者たち（〔7〕）	プロジェクトx挑戦者タチ
tsugaru-kaikyou-fuyugeshiki	津軽海峡冬景色	standard	1	9784403612756	黒いチューリップ（1）	黒イチュリップ
tsuki-no-sabaku-o	月の砂漠を	standard	1	9784061702745	月のさばくを	月ノサバクヲ
tsumi-to-batsu	罪と罰	standard	1	9784418962051	マンガ世界の文学（7）	マンガ世界ノ文学
tsumugi-taku-senshuu	紡木たく選集	standard	1	9784087827118	ホットロード（1）	ホットロド
tsunamix	ツナミックス	standard	1	9784063405279	Tsunamix	tsunamix
tsunamix	ツナミックス	standard	2	9784063405644	Tsunamix（2）	tsunamix
tsupera-parapara	ツペラパラパラ	standard	1	9784861526343	うーん、うん	ウン、ウン
tsupera-parapara	ツペラパラパラ	standard	2	9784861526350	こーい、こい	コイ、コイ
tsuppari-seito-to-nakimushi-sensei	ツッパリ生徒と泣き虫先生	standard	1	9784872878394	プロジェクトX挑戦者たち（〔4〕）	プロジェクトx挑戦者タチ
tsutsumi-chuunagon-monogatari	堤中納言物語	standard	1	9784124032857	マンガ日本の古典（7）	マンガ日本ノ古典
turning-point-2017	ターニングポイント	standard	1	9784864105736	TURNING　POINT	turningpoint
twelve-crisis	トゥエルヴクライシス	standard	1	9784047268142	12C-Twelve　Crysis-（1）	12ctwelvecrysis
twin-signal	ツインシグナル	bunkobon	1	9784257722649	Twin　signal（1）	twinsignal
twin-signal	ツインシグナル	bunkobon	2	9784257722694	Twin　signal（2）	twinsignal
twin-signal	ツインシグナル	bunkobon	3	9784257722724	Twin　signal（3）	twinsignal
twin-signal	ツインシグナル	bunkobon	4	9784257722779	Twin　signal（4）	twinsignal
twin-signal	ツインシグナル	bunkobon	5	9784257722816	Twin　signal（5）	twinsignal
twin-signal	ツインシグナル	bunkobon	6	9784257722854	Twin　signal（6）	twinsignal
twin-signal	ツインシグナル	bunkobon	7	9784257722892	Twin　signal（7）	twinsignal
twin-signal	ツインシグナル	bunkobon	8	9784257722946	Twin　signal（8）	twinsignal
twin-signal	ツインシグナル	bunkobon	9	9784257722991	Twin　signal（9）	twinsignal
twin-signal	ツインシグナル	bunkobon	10	9784257723059	Twin　signal（10）	twinsignal
twin-signal	ツインシグナル	bunkobon	11	9784257723134	Twin　signal（11）	twinsignal
twin	ツイン	standard	1	9784091510211	TWIN（1）	twin
twin	ツイン	standard	2	9784091510228	TWIN（2）	twin
twin	ツイン	standard	3	9784091510235	TWIN（3）	twin
twin	ツイン	standard	4	9784091510242	TWIN（4）	twin
twinkle	twinkle	standard	1	9784838708970	ツインクル	ツインクル
two-on-the-road	Two on the road	standard	1	9784594021771	いつもふたりで	イツモフタリデ
u15-s	U15's	standard	1	9784861768019	アンダーフィフティーンズ	アンダフィフティンズ
uchuusen-seizouhou	宇宙船製造法	standard	1	9784098618491	藤子・F・不二雄SF短編コンプリート・ワークス（9）	藤子f不二雄sf短編コンプリトワクス
ude-to-dokyou-no-torakkubin	腕と度胸のトラック便	standard	1	9784872878509	プロジェクトX挑戦者たち（〔10〕）	プロジェクトx挑戦者タチ
uesugi-kenshin	上杉謙信	standard	1	9784845825806	ゴルゴ13（volume　42）	ゴルゴ13
uewoshitahenojiretta	上を下へのジレッタ	standard	2	9784061087729	手塚治虫漫画全集（172）	手塚治虫漫画全集
uhauchuusennou	ウは宇宙船のウ	standard	1	9784091780263	萩尾望都作品集（〔第2期〕　6）	萩尾望都作品集
ukiyodoko	浮世床	standard	1	9784124033083	マンガ日本の古典（30）	マンガ日本ノ古典
ultima	ウルティマ	standard	2	9784880635767	クエスト・オプ・アバタール	クエストオプアバタル
umai-hodo-otenki	うまいほどお天気	standard	1	9784091330840	石塚夢見傑作集（4）	石塚夢見傑作集
umeku-haisuikan	うめく排水管	bunkobon	1	9784257721796	伊藤潤二恐怖博物館（7）	伊藤潤二恐怖博物館
umezu-kazuo-kowai-hon	楳図かずおこわい本	standard	10	9784257900429	怨念	怨念
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	3	9784041089927	こわい本3 狂乱	コワイ本3狂乱
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	4	9784041089934	こわい本4 呪縛	コワイ本4呪縛
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	5	9784041089941	こわい本5 執念	コワイ本5執念
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	6	9784041089958	こわい本6 怪物	コワイ本6怪物
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	7	9784041089965	こわい本7 闇	コワイ本7闇
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	8	9784041089972	こわい本8 異形2	コワイ本8異形2
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	9	9784041089989	こわい本9 影	コワイ本9影
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	10	9784041089996	こわい本10 顔	コワイ本10顔
umezu-kazuo-kowai-hon	楳図かずおこわい本	bunkobon	11	9784041123485	こわい本11 猫	コワイ本11猫
umi-no-kirakira	うみのきらきら	standard	1	9784883790852	海的煌煌	海的煌煌
umi-no-ouji-sama	海の王子さま	bunkobon	1	9784063601596	名香智子選集（2-2）	名香智子選集
unchiku-manga	蘊蓄漫画	standard	1	9784120021923	減点パパ	減点パパ
under-the-rose	アンダーザローズ	deluxe	1	9784344803169	Under　the　Rose（1）	undertherose
under-the-rose	アンダーザローズ	deluxe	2	9784344804555	Under　the　Rose（2）	undertherose
under-the-rose	アンダーザローズ	deluxe	3	9784344806528	Under　the　Rose（3）	undertherose
under-the-rose	アンダーザローズ	deluxe	4	9784344808669	Under　the　Rose（4）	undertherose
under-the-rose	アンダーザローズ	deluxe	5	9784344811713	Under the Rose（5）	undertherose
under-the-rose	アンダーザローズ	deluxe	6	9784344816480	Under the Rose（6）	undertherose
under-the-rose	アンダーザローズ	deluxe	7	9784344822948	Under the Rose（7）	undertherose
under-the-rose	アンダーザローズ	deluxe	8	9784344829909	Under　the　Rose（8）	undertherose
under-the-rose	アンダーザローズ	deluxe	9	9784344835696	Under　the　Rose（9）	undertherose
under-the-rose	アンダーザローズ	deluxe	10	9784344841222	Under　the　Rose（10）	undertherose
under-the-rose	アンダーザローズ	bunkobon	1	9784344813670	UNDER　THE　ROSE	undertherose
unnamed-memory	アンネームドメモリー	standard	1	9784049137125	Unnamed Memory 1	unnamedmemory1
unnamed-memory	アンネームドメモリー	standard	2	9784049139891	Unnamed Memory 2	unnamedmemory2
unnamed-memory	アンネームドメモリー	standard	3	9784049144727	Unnamed Memory 3	unnamedmemory3
unnamed-memory	アンネームドメモリー	standard	4	9784049148299	Unnamed Memory 4	unnamedmemory4
unnamed-memory	アンネームドメモリー	standard	5	9784049151893	Unnamed Memory 5	unnamedmemory5
unnamed-memory	アンネームドメモリー	standard	6	9784049155419	Unnamed Memory 6	unnamedmemory6
untitled	UNTITLED	deluxe	1	9784048529389	アンタイトルド	アンタイトルド
v-i-p	V・I・P	standard	1	9784088672496	5・1・P（1）	51p
v-i-p	V・I・P	standard	2	9784088673332	5・1・P（2）	51p
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	1	9784757519510	ヴァルキリープロファイル2シルメリア（1）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	2	9784757521384	ヴァルキリープロファイル2シルメリア（2）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	3	9784757523036	ヴァルキリープロファイル2シルメリア（3）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2-silmeria	VALKYRIE PROFILE 2 SILMERIA	standard	4	9784757525429	ヴァルキリープロファイル2シルメリア（4）	ヴァルキリプロファイル2シルメリア
valkyrie-profile-2000	VALKYRIE PROFILE	standard	2	9784757502079	ヴァルキリープロファイル（第2集）	ヴァルキリプロファイル
valkyrie-profile-2001-2	VALKYRIE PROFILE	standard	6	9784757504554	ヴァルキリープロファイル（第6集）	ヴァルキリプロファイル
valkyrie-profile-2001	VALKYRIE PROFILE	standard	5	9784757503953	ヴァルキリープロファイル（第5集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	1	9784757501805	ヴァルキリープロファイル（第1集）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	2	9784757504226	ヴァルキリープロファイル（2）	ヴァルキリプロファイル
valkyrie-profile	VALKYRIE PROFILE	standard	3	9784757502611	ヴァルキリープロファイル（第3集）	ヴァルキリプロファイル
